tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,RA,QREG,RB,RX,MEMRD_ADDR,MEMRD_DATA,CD16,CSA_12_0
72279881,5,1,1,3,63,1,7672,7504,0,150415,150415,7504
72279882,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72279883,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72279884,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72279885,1,1,1,0,63,1,7672,7504,0,0,150415,657
72279886,1,1,1,0,63,1,7672,7504,0,0,1,657
72279887,1,1,1,0,63,1,7672,7504,0,0,1,326
72279888,1,1,1,0,63,1,7672,7504,0,0,1,326
72279889,1,1,1,0,63,1,7672,7504,0,0,1,326
72279890,1,1,1,0,63,1,7672,7504,0,0,1,327
72279891,1,1,1,0,63,1,7672,7504,0,0,1,327
72279892,1,1,1,0,63,1,7672,7504,0,0,1,330
72279893,1,1,1,0,63,1,7672,7504,0,0,1,660
72279894,1,1,1,0,63,1,7672,7504,0,0,1,660
72279895,1,1,1,0,63,1,7672,7504,0,0,1,660
72279896,1,1,1,0,63,1,7672,7504,0,0,1,3655
72279897,244,1,1,0,63,1,7672,7504,0,0,110244,3655
72279898,244,1,1,0,63,1,7672,7504,0,0,110244,3655
72279899,244,1,1,0,63,1,7672,7504,0,0,110244,474
72279900,244,1,1,0,63,110244,7672,7504,0,0,110244,474
72279901,244,1,1,0,63,110244,7672,7504,0,0,110244,474
72279902,244,1,1,0,63,110244,7672,7504,0,0,110244,475
72279903,305,1,1,3,63,110244,7672,7504,0,0,305,475
72279904,305,1,1,3,63,110244,7672,7504,0,0,305,476
72279905,305,1,1,3,63,110244,7672,7504,0,0,305,501
72279906,244,1,1,0,63,110244,7672,7504,0,0,110244,501
72279907,244,1,1,0,63,110244,7672,7504,0,0,110244,501
72279908,244,1,1,0,63,110244,7672,7504,0,0,110244,502
72279909,7,1,1,0,63,110244,7672,7504,0,0,7,502
72279910,7,1,1,0,63,110244,7672,7504,0,0,7,503
72279911,7,1,1,0,63,110244,7672,7504,0,0,7,503
72279912,300,1,1,0,63,300,7672,7504,0,0,300,503
72279913,300,1,1,0,63,300,7672,7504,0,0,300,504
72279914,300,1,1,0,63,300,7672,7504,0,0,300,511
72279915,3,1,1,0,63,300,7672,7504,0,0,3,511
72279916,3,1,1,0,63,300,7672,7504,0,0,3,511
72279917,3,1,1,0,63,300,7672,7504,0,0,3,3725
72279918,141,1,1,0,63,304,7672,7504,0,0,30141,3725
72279919,141,1,1,0,63,304,7672,7504,0,0,30141,3725
72279920,141,1,1,0,63,304,7672,7504,0,0,30141,476
72279921,63,0,1,0,63,30141,7672,7504,0,0,63,476
# MARK wr tick=72279921
72279922,63,0,1,0,63,30141,7672,7504,0,0,63,476
72311481,244,1,1,0,0,10244,7672,7504,0,0,10244,326
72311482,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72311483,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72311484,244,1,1,0,0,10244,7672,7504,0,0,10244,330
72311485,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72311486,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72311487,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72311488,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72311489,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72311490,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72311491,244,1,1,0,0,10244,7672,7504,0,0,10244,663
72311492,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72311493,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72311494,0,1,1,0,0,10244,7672,7504,0,0,100000,664
72311495,244,1,1,0,0,110244,7672,7504,0,0,110244,664
72311496,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72311497,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72311498,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72311499,244,1,1,0,0,110244,7672,7504,0,0,110244,666
72311500,244,1,1,0,0,110244,7672,7504,0,0,110244,1112
72311501,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72311502,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72311503,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311504,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311505,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311506,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311507,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311508,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72311509,244,1,1,0,0,110244,7672,7504,0,0,110244,1113
72311510,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72311511,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72311512,10,1,1,0,0,110244,7672,7504,0,0,10,1114
72311513,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311514,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311515,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311516,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311517,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311518,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311519,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72311520,0,1,1,0,0,110244,7672,7504,0,0,0,1115
72311521,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72311522,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72311523,244,1,1,0,0,0,7672,7504,0,0,110244,1116
72311524,244,1,1,0,0,0,7672,7504,0,0,110244,666
72311525,244,1,1,0,0,0,7672,7504,0,0,110244,1117
72311526,1,1,1,0,0,0,7672,7504,0,0,60001,1117
72311527,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72311528,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72311529,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72311530,13,1,1,0,0,0,7672,7504,0,0,100013,1121
72311531,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72311532,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72311533,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72311534,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72311535,1,1,1,0,0,26,7672,7504,0,0,1,1120
72311536,1,1,1,0,0,26,7672,7504,0,0,1,1120
72311537,1,1,1,0,0,26,7672,7504,0,0,1,1120
72311538,2,1,1,0,0,54,7672,7504,0,0,2,1120
72311539,2,1,1,0,0,54,7672,7504,0,0,2,1120
72311540,2,1,1,0,0,54,7672,7504,0,0,2,1120
72311541,4,1,1,0,0,130,7672,7504,0,0,4,1120
72311542,4,1,1,0,0,130,7672,7504,0,0,4,1120
72311543,4,1,1,0,0,130,7672,7504,0,0,4,1120
72311544,10,1,1,0,0,260,7672,7504,0,0,10,1120
72311545,10,1,1,0,0,260,7672,7504,0,0,10,1120
72311546,10,1,1,0,0,260,7672,7504,0,0,10,1120
72311547,20,1,1,0,0,540,7672,7504,0,0,20,1120
72311548,20,1,1,0,0,540,7672,7504,0,0,20,1120
72311549,20,1,1,0,0,540,7672,7504,0,0,20,1120
72311550,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72311551,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72311552,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72311553,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72311554,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72311555,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72311556,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72311557,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72311558,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72311559,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72311560,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72311561,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72311562,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72311563,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72311564,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72311565,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72311566,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72311567,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72311568,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72311569,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72311570,0,1,1,0,0,130000,7672,7504,0,0,4000,1121
72311571,1,1,1,0,0,60000,7672,7504,0,0,10001,1121
72311572,1,1,1,0,0,60000,7672,7504,0,0,10001,1122
72311573,1,1,1,0,0,60000,7672,7504,0,0,10001,1133
72311574,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72311575,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72311576,0,1,1,0,0,140000,7672,7504,0,0,0,1134
72311577,0,1,1,0,0,0,7672,7504,0,0,0,1134
72311578,0,1,1,0,0,0,7672,7504,0,0,0,1135
72311579,0,1,1,0,0,0,7672,7504,0,0,0,1140
72311580,0,1,1,0,0,0,7672,7504,0,0,0,1140
72311581,0,1,1,0,0,0,7672,7504,0,0,0,1140
72311582,0,1,1,0,0,0,7672,7504,0,0,0,1141
72311583,1,1,1,0,0,0,7672,7504,0,0,1,1141
72311584,1,1,1,0,0,0,7672,7504,0,0,1,1142
72311585,1,1,1,0,0,0,7672,7504,0,0,1,1142
72311586,1,1,1,0,0,1,7672,7504,0,0,1,1142
72311587,1,1,1,0,0,1,7672,7504,0,0,1,1143
72311588,1,1,1,0,0,1,7672,7504,0,0,1,666
72311589,0,1,1,0,0,1,7672,7504,0,0,140000,666
72311590,0,1,1,0,0,1,7672,7504,0,0,140000,666
72311591,0,1,1,0,0,1,7672,7504,0,0,140000,0
72311592,0,1,1,3,0,1,7672,7504,0,0,0,0
72311593,0,1,1,3,0,1,7672,7504,0,0,0,0
72311594,0,1,1,3,0,1,7672,7504,0,0,0,2001
72311595,0,1,1,3,0,1,7672,7504,0,0,0,17040
72311596,0,1,1,3,0,1,7672,7504,0,0,0,17040
72311597,0,1,1,3,0,1,7672,7504,3040,0,0,0
72311598,0,1,1,3,0,1,7672,7504,3040,0,0,6000
72311599,0,1,1,3,0,1,7672,7504,0,0,0,6000
72311600,0,1,1,3,0,1,7672,7504,0,0,0,6000
72311601,0,1,1,3,0,1,7672,7504,0,0,0,6000
72311602,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72311603,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72311604,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72311605,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72311606,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72311607,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72311608,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72311609,1,1,1,0,0,1,7672,7504,0,0,44035,170
72311610,1,1,1,0,0,1,7672,7504,0,0,0,170
72311611,1,1,1,0,0,1,7672,7504,0,0,0,0
72311612,1,1,1,0,0,1,7672,7504,0,0,0,0
72311613,1,1,1,0,0,1,7672,7504,0,0,0,0
72311614,1,1,1,0,0,1,7672,7504,3075,0,0,0
72311615,1,1,1,0,0,1,7672,7504,3075,0,0,0
72311616,1,1,1,0,0,1,7672,7504,0,0,0,0
72311617,1,1,1,0,0,1,7672,7504,0,0,0,0
72311618,1,1,1,0,0,1,7672,7504,0,0,0,0
72311619,1,1,1,0,0,1,7672,7504,0,40,40,0
72311620,1,1,1,0,0,1,7672,7504,0,40,40,0
72311621,1,1,1,0,0,1,7672,7504,0,40,40,0
72311622,1,1,1,0,0,1,7672,7504,0,40,40,0
72311623,1,1,1,0,0,1,7672,7504,0,0,40,0
72311624,1,1,1,0,0,1,7672,7504,0,0,40,0
72311625,1,1,1,0,0,1,7672,7504,0,0,40,0
72311626,40,1,1,3,0,1,7672,7504,0,0,40,0
72311627,40,1,1,3,0,1,7672,7504,0,0,0,0
72311628,40,1,1,3,0,1,7672,7504,0,0,0,2001
72311629,40,1,1,3,0,1,7672,7504,0,0,0,17041
72311630,40,1,1,3,0,1,7672,7504,0,0,0,17041
72311631,40,1,1,3,0,1,7672,7504,3041,0,0,0
72311632,40,1,1,3,0,1,7672,7504,3041,0,0,6000
72311633,40,1,1,3,0,1,7672,7504,0,0,0,6000
72311634,40,1,1,3,0,1,7672,7504,0,0,0,6000
72311635,40,1,1,3,0,1,7672,7504,0,0,0,6000
72311636,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
72311637,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
72311638,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
72311639,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
72311640,40,1,1,3,0,1,7672,7504,0,0,50033,6500
72311641,40,1,1,3,0,1,7672,7504,0,0,50033,6500
72311642,40,1,1,3,0,1,7672,7504,0,0,50033,6500
72311643,1,1,1,0,40,1,7672,7504,0,0,50033,172
72311644,1,1,1,0,40,1,7672,7504,0,0,0,172
72311645,1,1,1,0,40,1,7672,7504,0,0,0,0
72311646,1,1,1,0,40,1,7672,7504,0,0,0,0
72311647,1,1,1,0,40,1,7672,7504,0,0,0,0
72311648,1,1,1,0,40,1,7672,7504,3074,0,0,0
72311649,1,1,1,0,40,1,7672,7504,3074,0,0,0
72311650,1,1,1,0,40,1,7672,7504,0,0,0,0
72311651,1,1,1,0,40,1,7672,7504,0,0,0,0
72311652,1,1,1,0,40,1,7672,7504,0,0,0,0
72311653,1,1,1,0,40,1,7672,7504,0,300,300,0
72311654,1,1,1,0,40,1,7672,7504,0,300,300,0
72311655,1,1,1,0,40,1,7672,7504,0,300,300,0
72311656,1,1,1,0,40,1,7672,7504,0,300,300,0
72311657,1,1,1,0,40,1,7672,7504,0,0,300,0
72311658,1,1,1,0,40,1,7672,7504,0,0,300,0
72311659,1,1,1,0,40,1,7672,7504,0,0,300,0
72311660,300,1,1,3,40,1,7672,7504,0,0,300,0
72311661,300,1,1,3,40,1,7672,7504,0,0,0,0
72311662,300,1,1,3,40,1,7672,7504,0,0,0,2001
72311663,300,1,1,3,40,1,7672,7504,0,0,0,17042
72311664,300,1,1,3,40,1,7672,7504,0,0,0,17042
72311665,300,1,1,3,40,1,7672,7504,3042,0,0,0
72311666,300,1,1,3,40,1,7672,7504,3042,0,0,6000
72311667,300,1,1,3,40,1,7672,7504,0,0,0,6000
72311668,300,1,1,3,40,1,7672,7504,0,0,0,6000
72311669,300,1,1,3,40,1,7672,7504,0,0,0,6000
72311670,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
72311671,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
72311672,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
72311673,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
72311674,300,1,1,3,40,1,7672,7504,0,0,173005,7730
72311675,300,1,1,3,40,1,7672,7504,0,0,173005,7730
72311676,300,1,1,3,40,1,7672,7504,0,0,173005,7730
72311677,5,1,1,3,40,1,7672,7504,0,0,173005,0
72311678,5,1,1,3,40,1,7672,7504,0,0,0,0
72311679,5,1,1,3,40,1,7672,7504,0,0,0,2001
72311680,5,1,1,3,40,1,7672,7504,0,0,0,17043
72311681,5,1,1,3,40,1,7672,7504,0,0,0,17043
72311682,5,1,1,3,40,1,7672,7504,3043,0,0,0
72311683,5,1,1,3,40,1,7672,7504,3043,0,0,6000
72311684,5,1,1,3,40,1,7672,7504,0,0,0,6000
72311685,5,1,1,3,40,1,7672,7504,0,0,0,6000
72311686,5,1,1,3,40,1,7672,7504,0,0,0,6000
72311687,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
72311688,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
72311689,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
72311690,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
72311691,5,1,1,3,40,1,7672,7504,0,0,150415,7504
72311692,5,1,1,3,40,1,7672,7504,0,0,150415,7504
72311693,5,1,1,3,40,1,7672,7504,0,0,150415,7504
72311694,1,1,1,0,40,1,7672,7504,0,0,150415,657
72311695,1,1,1,0,40,1,7672,7504,0,0,1,657
72311696,1,1,1,0,40,1,7672,7504,0,0,1,326
72311697,1,1,1,0,40,1,7672,7504,0,0,1,326
72311698,1,1,1,0,40,1,7672,7504,0,0,1,326
72311699,1,1,1,0,40,1,7672,7504,0,0,1,327
72311700,1,1,1,0,40,1,7672,7504,0,0,1,327
72311701,1,1,1,0,40,1,7672,7504,0,0,1,330
72311702,1,1,1,0,40,1,7672,7504,0,0,1,660
72311703,1,1,1,0,40,1,7672,7504,0,0,1,660
72311704,1,1,1,0,40,1,7672,7504,0,0,1,660
72311705,1,1,1,0,40,1,7672,7504,0,0,1,3655
72311706,244,1,1,0,40,1,7672,7504,0,0,110244,3655
72311707,244,1,1,0,40,1,7672,7504,0,0,110244,3655
72311708,244,1,1,0,40,1,7672,7504,0,0,110244,474
72311709,244,1,1,0,40,110244,7672,7504,0,0,110244,474
72311710,244,1,1,0,40,110244,7672,7504,0,0,110244,474
72311711,244,1,1,0,40,110244,7672,7504,0,0,110244,475
72311712,305,1,1,3,40,110244,7672,7504,0,0,305,475
72311713,305,1,1,3,40,110244,7672,7504,0,0,305,476
72311714,305,1,1,3,40,110244,7672,7504,0,0,305,501
72311715,244,1,1,0,40,110244,7672,7504,0,0,110244,501
72311716,244,1,1,0,40,110244,7672,7504,0,0,110244,501
72311717,244,1,1,0,40,110244,7672,7504,0,0,110244,502
72311718,7,1,1,0,40,110244,7672,7504,0,0,7,502
72311719,7,1,1,0,40,110244,7672,7504,0,0,7,503
72311720,7,1,1,0,40,110244,7672,7504,0,0,7,503
72311721,300,1,1,0,40,300,7672,7504,0,0,300,503
72311722,300,1,1,0,40,300,7672,7504,0,0,300,504
72311723,300,1,1,0,40,300,7672,7504,0,0,300,511
72311724,3,1,1,0,40,300,7672,7504,0,0,3,511
72311725,3,1,1,0,40,300,7672,7504,0,0,3,511
72311726,3,1,1,0,40,300,7672,7504,0,0,3,3725
72311727,141,1,1,0,40,304,7672,7504,0,0,30141,3725
72311728,141,1,1,0,40,304,7672,7504,0,0,30141,3725
72311729,141,1,1,0,40,304,7672,7504,0,0,30141,476
72311730,40,0,1,0,40,30141,7672,7504,0,0,40,476
# MARK wr tick=72311730
72311731,40,0,1,0,40,30141,7672,7504,0,0,40,476
72343282,1,1,1,0,177777,60000,1147,15,0,0,10001,1121
72343283,1,1,1,0,177777,60000,1147,15,0,0,10001,1122
72343284,1,1,1,0,177777,60000,1147,15,0,0,10001,1133
72343285,0,1,1,0,177777,140000,1147,15,0,0,0,1133
72343286,0,1,1,0,177777,140000,1147,15,0,0,0,1133
72343287,0,1,1,0,177777,140000,1147,15,0,0,0,1134
72343288,0,1,1,0,177777,0,1147,15,0,0,0,1134
72343289,0,1,1,0,177777,0,1147,15,0,0,0,1135
72343290,0,1,1,0,177777,0,1147,15,0,0,0,1140
72343291,0,1,1,0,177777,0,1147,15,0,0,0,1140
72343292,0,1,1,0,177777,0,1147,15,0,0,0,1140
72343293,0,1,1,0,177777,0,1147,15,0,0,0,1141
72343294,0,1,1,0,177777,0,1147,15,0,0,20000,1141
72343295,0,1,1,0,177777,0,1147,15,0,0,20000,1142
72343296,0,1,1,0,177777,0,1147,15,0,0,20000,1142
72343297,1,1,1,0,177777,20000,1147,15,0,0,1,1142
72343298,1,1,1,0,177777,20000,1147,15,0,0,1,1143
72343299,1,1,1,0,177777,20000,1147,15,0,0,1,1143
72343300,0,1,1,0,177777,20000,1147,15,0,0,140000,1143
72343301,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
72343302,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
72343303,1,1,1,0,177777,20000,1147,15,0,0,1,1144
72343304,1,1,1,0,177777,20000,1147,15,0,0,1,1145
72343305,1,1,1,0,177777,20000,1147,15,0,0,1,1145
72343306,150,1,1,0,177777,1,1147,15,0,0,150,1145
72343307,150,1,1,0,177777,1,1147,15,0,0,150,1146
72343308,150,1,1,0,177777,1,1147,15,0,0,150,1146
72343309,150,1,1,0,177777,1,1147,15,0,0,150,1146
72343310,150,1,1,0,177777,1,1147,15,0,0,150,1147
72343311,150,1,1,0,177777,1,1147,15,0,0,150,1147
72343312,1,1,1,0,177777,1,1147,15,0,0,20001,1147
72343313,1,1,1,0,177777,1,1147,15,0,0,20001,1150
72343314,1,1,1,0,177777,1,1147,15,0,0,20001,1150
72343315,7,1,1,0,177777,1,1147,15,0,0,7,1150
72343316,7,1,1,0,177777,1,1147,15,0,0,7,1151
72343317,7,1,1,0,177777,1,1147,15,0,0,7,1151
72343318,0,1,1,0,177777,1,1147,15,0,0,116400,1151
72343319,0,1,1,0,177777,1,1147,15,0,0,116400,1152
72343320,0,1,1,0,177777,1,1147,15,0,0,116400,1151
72343321,15,1,1,0,177777,1,1147,15,0,0,15,1151
72343322,15,1,1,0,177777,1,1147,15,0,0,15,1151
72343323,15,1,1,0,177777,1,1147,15,0,0,15,1151
72343324,15,1,1,0,177777,15,1147,15,0,0,15,1151
72343325,15,1,1,0,177777,15,1147,15,0,0,15,1151
72343326,15,1,1,0,177777,15,1147,15,0,0,15,1151
72343327,0,1,1,0,177777,15,1147,15,0,0,0,1151
72343328,0,1,1,0,177777,15,1147,15,0,0,0,1151
72343329,0,1,1,0,177777,15,1147,15,0,0,0,1151
72343330,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72343331,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72343332,377,1,1,0,177777,0,1147,15,0,0,177777,1151
72343333,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72343334,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72343335,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
72343336,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72343337,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72343338,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
72343339,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72343340,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72343341,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
72343342,337,1,1,0,177777,2407,1147,15,0,0,12737,1151
72343343,337,1,1,0,177777,2407,1147,15,0,0,12737,1151
72343344,337,1,1,0,177777,2407,1147,15,0,0,12737,1152
72343345,0,1,1,0,177777,12737,1147,15,0,0,116400,1152
72343346,0,1,1,0,177777,12737,1147,15,0,0,116400,1153
72343347,0,1,1,0,177777,12737,1147,15,0,0,116400,1153
72343348,0,1,1,0,177777,116400,1147,15,0,0,170000,1153
72343349,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
72343350,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
72343351,0,1,1,0,177777,116400,1147,15,0,0,110000,1154
72343352,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
72343353,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
72343354,7,1,1,0,177777,116400,1147,15,0,0,7,1155
72343355,7,1,1,0,177777,116400,1147,15,0,0,7,1156
72343356,7,1,1,0,177777,116400,1147,15,0,0,7,1156
72343357,1,1,1,0,177777,116400,1147,15,0,0,20001,1156
72343358,1,1,1,0,177777,116400,1147,15,0,0,20001,1157
72343359,1,1,1,0,177777,116400,1147,15,0,0,20001,1156
72343360,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72343361,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72343362,104,1,1,0,177777,116400,1147,15,0,0,7504,1156
72343363,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72343364,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72343365,104,1,1,0,177777,116400,1147,7504,0,0,7504,1156
72343366,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72343367,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72343368,302,1,1,0,177777,116400,1147,7504,0,0,302,1156
72343369,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72343370,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72343371,0,1,1,0,177777,116400,1147,7504,0,0,0,1156
72343372,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72343373,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72343374,26,1,1,0,0,116400,1147,7504,0,0,3026,1156
72343375,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72343376,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72343377,272,1,1,0,0,116400,1147,7504,0,0,7672,1156
72343378,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72343379,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72343380,40,1,1,0,0,116400,7672,7504,0,0,3040,1156
72343381,272,1,1,0,0,116400,7672,7504,0,0,55672,1156
72343382,272,1,1,0,0,116400,7672,7504,0,0,55672,1156
72343383,272,1,1,0,0,116400,7672,7504,0,0,55672,1157
72343384,244,1,1,0,0,116400,7672,7504,0,0,110244,1157
72343385,244,1,1,0,0,116400,7672,7504,0,0,110244,1160
72343386,244,1,1,0,0,116400,7672,7504,0,0,110244,1160
72343387,0,1,1,3,0,116400,7672,7504,0,0,0,1160
72343388,0,1,1,3,0,116400,7672,7504,0,0,0,1161
72343389,0,1,1,3,0,116400,7672,7504,0,0,0,1076
72343390,244,1,1,0,0,116400,7672,7504,0,0,110244,1076
72343391,244,1,1,0,0,116400,7672,7504,0,0,110244,1076
72343392,244,1,1,0,0,116400,7672,7504,0,0,110244,0
72343393,0,1,1,3,0,116400,7672,7504,0,0,0,0
72343394,0,1,1,3,0,116400,7672,7504,0,0,0,0
72343395,0,1,1,3,0,116400,7672,7504,0,0,0,2001
72343396,0,1,1,3,0,116400,7672,7504,0,0,0,17040
72343397,0,1,1,3,0,116400,7672,7504,0,0,0,17040
72343398,0,1,1,3,0,116400,7672,7504,3040,0,0,0
72343399,0,1,1,3,0,116400,7672,7504,3040,0,0,6000
72343400,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72343401,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72343402,0,1,1,3,0,116400,7672,7504,0,0,0,6000
72343403,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72343404,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72343405,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72343406,0,1,1,3,0,116400,7672,7504,0,44035,44035,6440
72343407,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72343408,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72343409,0,1,1,3,0,116400,7672,7504,0,0,44035,6440
72343410,0,1,1,0,0,116400,7672,7504,0,0,44035,170
72343411,0,1,1,0,0,116400,7672,7504,0,0,0,170
72343412,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343413,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343414,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343415,0,1,1,0,0,116400,7672,7504,3075,0,0,0
72343416,0,1,1,0,0,116400,7672,7504,3075,0,0,0
72343417,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343418,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343419,0,1,1,0,0,116400,7672,7504,0,0,0,0
72343420,0,1,1,0,0,116400,7672,7504,0,55,55,0
72343421,0,1,1,0,0,116400,7672,7504,0,55,55,0
72343422,0,1,1,0,0,116400,7672,7504,0,55,55,0
72343423,0,1,1,0,0,116400,7672,7504,0,55,55,0
72343424,0,1,1,0,0,116400,7672,7504,0,0,55,0
72343425,0,1,1,0,0,116400,7672,7504,0,0,55,0
72343426,0,1,1,0,0,116400,7672,7504,0,0,55,0
