tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
72311058,6000,23,306,7504,55672,7672,0,0,0,10244,4032
72311059,6000,23,306,7504,55672,7672,0,0,0,10244,4032
72311060,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72311061,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72311062,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72311063,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72311064,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72311065,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72311066,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72311067,115,23,306,7504,55672,7672,45232,0,0,10244,45232
72311068,115,23,306,7504,55672,7672,0,0,0,10244,45232
72311069,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311070,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311071,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311072,170,23,306,7504,55672,7672,0,2770,0,10244,45232
72311073,170,23,306,7504,55672,7672,0,2770,0,10244,45232
72311074,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311075,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311076,170,23,306,7504,55672,7672,0,0,0,10244,45232
72311077,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72311078,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72311079,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72311080,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72311081,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72311082,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72311083,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72311084,170,23,306,7504,55672,7672,5310,0,0,10244,5310
72311085,170,23,306,7504,55672,7672,0,0,0,10244,5310
72311086,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311087,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311088,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311089,0,23,306,7504,55672,7672,0,5310,0,10244,5310
72311090,0,23,306,7504,55672,7672,0,5310,0,10244,5310
72311091,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311092,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311093,0,23,306,7504,55672,7672,0,0,0,10244,5310
72311094,0,23,306,7504,55672,7672,14,0,14,10244,5310
72311095,0,23,306,7504,55672,7672,14,0,14,10244,5310
72311096,0,23,306,7504,55672,7672,14,0,14,10244,5310
72311097,0,23,306,7504,55672,7672,14,0,14,10244,5310
72311098,0,23,306,7504,55672,7672,14,0,0,10244,5310
72311099,0,23,306,7504,55672,7672,14,0,0,10244,5310
72311100,0,23,306,7504,55672,7672,14,0,0,10244,5310
72311101,0,23,306,7504,55672,7672,14,0,0,10244,14
72311102,0,23,306,7504,55672,7672,0,0,0,10244,14
72311103,2001,23,306,7504,55672,7672,0,0,0,10244,14
72311104,17137,23,306,7504,55672,7672,0,0,0,10244,14
72311105,17137,23,306,7504,55672,7672,0,0,0,10244,14
72311106,0,23,306,7504,55672,7672,0,3137,0,10244,14
72311107,6000,23,306,7504,55672,7672,0,3137,0,10244,14
72311108,6000,23,306,7504,55672,7672,0,0,0,10244,14
72311109,6000,23,306,7504,55672,7672,0,0,0,10244,14
72311110,6000,23,306,7504,55672,7672,0,0,0,10244,14
72311111,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72311112,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72311113,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72311114,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72311115,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72311116,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72311117,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72311118,125,14,306,7504,55672,7672,65230,0,0,10244,65230
72311119,125,14,306,7504,55672,7672,0,0,0,10244,65230
72311120,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311121,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311122,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311123,200,14,306,7504,55672,7672,0,2767,0,10244,65230
72311124,200,14,306,7504,55672,7672,0,2767,0,10244,65230
72311125,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311126,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311127,200,14,306,7504,55672,7672,0,0,0,10244,65230
72311128,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72311129,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72311130,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72311131,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72311132,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72311133,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72311134,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72311135,200,14,306,7504,55672,7672,5311,0,0,10244,5311
72311136,200,14,306,7504,55672,7672,0,0,0,10244,5311
72311137,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311138,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311139,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311140,0,14,306,7504,55672,7672,0,5311,0,10244,5311
72311141,0,14,306,7504,55672,7672,0,5311,0,10244,5311
72311142,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311143,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311144,0,14,306,7504,55672,7672,0,0,0,10244,5311
72311145,0,14,306,7504,55672,7672,14,0,14,10244,5311
72311146,0,14,306,7504,55672,7672,14,0,14,10244,5311
72311147,0,14,306,7504,55672,7672,14,0,14,10244,5311
72311148,0,14,306,7504,55672,7672,14,0,14,10244,5311
72311149,0,14,306,7504,55672,7672,14,0,0,10244,5311
72311150,0,14,306,7504,55672,7672,14,0,0,10244,5311
72311151,0,14,306,7504,55672,7672,14,0,0,10244,5311
72311152,0,14,306,7504,55672,7672,14,0,0,10244,14
72311153,0,14,306,7504,55672,7672,0,0,0,10244,14
72311154,2001,14,306,7504,55672,7672,0,0,0,10244,14
72311155,17140,14,306,7504,55672,7672,0,0,0,10244,14
72311156,17140,14,306,7504,55672,7672,0,0,0,10244,14
72311157,0,14,306,7504,55672,7672,0,3140,0,10244,14
72311158,6000,14,306,7504,55672,7672,0,3140,0,10244,14
72311159,6000,14,306,7504,55672,7672,0,0,0,10244,14
72311160,6000,14,306,7504,55672,7672,0,0,0,10244,14
72311161,6000,14,306,7504,55672,7672,0,0,0,10244,14
72311162,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72311163,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72311164,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72311165,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72311166,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72311167,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72311168,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72311169,215,0,306,7504,55672,7672,142005,0,0,10244,142005
72311170,215,0,306,7504,55672,7672,0,0,0,10244,142005
72311171,0,0,306,7504,55672,7672,0,0,0,10244,142005
72311172,17141,0,306,7504,55672,7672,0,0,0,10244,142005
72311173,17141,0,306,7504,55672,7672,0,0,0,10244,142005
72311174,0,0,306,7504,55672,7672,0,3141,0,10244,142005
72311175,6000,0,306,7504,55672,7672,0,3141,0,10244,142005
72311176,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72311177,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72311178,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72311179,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72311180,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72311181,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72311182,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72311183,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72311184,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72311185,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72311186,145,0,306,7504,55672,7672,146542,0,0,10244,146542
72311187,145,0,306,7504,55672,7672,0,0,0,10244,146542
72311188,0,0,306,7504,55672,7672,0,0,0,10244,146542
72311189,17142,0,306,7504,55672,7672,0,0,0,10244,146542
72311190,17142,0,306,7504,55672,7672,0,0,0,10244,146542
72311191,0,0,306,7504,55672,7672,0,0,0,10244,146542
72311192,0,0,306,7504,55672,7672,0,0,0,10244,146542
72311193,0,0,306,7504,55672,7672,0,0,0,10244,146542
72311194,0,0,306,7504,55672,7672,0,0,0,10244,146542
72311195,2001,0,306,7504,55672,7672,0,0,0,10244,146542
72311196,17025,0,306,7504,55672,7672,0,0,0,10244,146542
72311197,17025,0,306,7504,55672,7672,0,0,0,10244,146542
72311198,0,0,306,7504,55672,7672,0,3025,0,10244,146542
72311199,6000,0,306,7504,55672,7672,0,3025,0,10244,146542
72311200,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72311201,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72311202,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72311203,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72311204,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72311205,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72311206,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72311207,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72311208,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72311209,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72311210,0,0,306,7504,55672,7672,134057,0,0,10244,134057
72311211,0,0,306,7504,55672,7672,0,0,0,10244,134057
72311212,2001,0,306,7504,55672,7672,0,0,0,10244,134057
72311213,17104,0,306,7504,55672,7672,0,0,0,10244,134057
72311214,17104,0,306,7504,55672,7672,0,0,0,10244,134057
72311215,0,0,306,7504,55672,7672,0,3104,0,10244,134057
72311216,6000,0,306,7504,55672,7672,0,3104,0,10244,134057
72311217,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72311218,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72311219,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72311220,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72311221,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72311222,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72311223,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72311224,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72311225,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72311226,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72311227,172,0,306,7504,55672,7672,50370,0,0,10244,50370
72311228,172,0,306,7504,55672,7672,0,0,0,10244,50370
72311229,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311230,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311231,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311232,0,0,306,7504,55672,7672,0,3074,0,10244,50370
72311233,0,0,306,7504,55672,7672,0,3074,0,10244,50370
72311234,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311235,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311236,0,0,306,7504,55672,7672,0,0,0,10244,50370
72311237,0,0,306,7504,55672,7672,300,0,300,10244,50370
72311238,0,0,306,7504,55672,7672,300,0,300,10244,50370
72311239,0,0,306,7504,55672,7672,300,0,300,10244,50370
72311240,0,0,306,7504,55672,7672,300,0,300,10244,50370
72311241,0,0,306,7504,55672,7672,300,0,0,10244,50370
72311242,0,0,306,7504,55672,7672,300,0,0,10244,50370
72311243,0,0,306,7504,55672,7672,300,0,0,10244,50370
72311244,0,0,306,7504,55672,7672,300,0,0,10244,300
72311245,0,0,306,7504,55672,7672,0,0,0,10244,300
72311246,2001,0,306,7504,55672,7672,0,0,0,10244,300
72311247,17105,0,306,7504,55672,7672,0,0,0,10244,300
72311248,17105,0,306,7504,55672,7672,0,0,0,10244,300
72311249,0,0,306,7504,55672,7672,0,3105,0,10244,300
72311250,6000,0,306,7504,55672,7672,0,3105,0,10244,300
72311251,6000,0,306,7504,55672,7672,0,0,0,10244,300
72311252,6000,0,306,7504,55672,7672,0,0,0,10244,300
72311253,6000,0,306,7504,55672,7672,0,0,0,10244,300
72311254,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72311255,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72311256,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72311257,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72311258,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72311259,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72311260,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72311261,0,0,300,7504,55672,7672,173002,0,0,10244,173002
72311262,0,0,300,7504,55672,7672,0,0,0,10244,173002
72311263,2001,0,300,7504,55672,7672,0,0,0,10244,173002
72311264,17106,0,300,7504,55672,7672,0,0,0,10244,173002
72311265,17106,0,300,7504,55672,7672,0,0,0,10244,173002
72311266,0,0,300,7504,55672,7672,0,3106,0,10244,173002
72311267,6000,0,300,7504,55672,7672,0,3106,0,10244,173002
72311268,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72311269,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72311270,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72311271,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72311272,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72311273,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72311274,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72311275,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72311276,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72311277,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72311278,657,0,302,7504,55672,7672,150655,0,0,10244,150415
72311279,657,0,302,7504,55672,7672,10244,0,0,10244,150415
72311280,326,0,302,7504,55672,7672,10244,0,0,10244,150415
72311281,326,0,302,7504,55672,7672,10244,0,0,10244,10244
72311282,326,0,302,7504,55672,7672,10244,0,0,10244,10244
72311283,327,0,302,7504,55672,7672,10244,0,0,10244,10244
72311284,327,0,302,7504,55672,7672,10244,0,0,10244,10244
72311285,330,0,302,7504,55672,7672,10244,0,0,10244,10244
72311286,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72311287,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72311288,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72311289,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72311290,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72311291,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72311292,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72311293,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72311294,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72311295,475,0,302,7504,55672,7672,10244,0,0,10244,10244
72311296,475,0,302,7504,55672,7672,302,0,0,10244,10244
72311297,476,0,302,7504,55672,7672,302,0,0,10244,10244
72311298,501,0,302,7504,55672,7672,302,0,0,10244,10244
72311299,501,0,302,7504,55672,7672,10244,0,0,10244,10244
72311300,501,0,302,7504,55672,7672,10244,0,0,10244,10244
72311301,502,0,302,7504,55672,7672,10244,0,0,10244,10244
72311302,502,0,302,7504,55672,7672,7,0,0,10244,10244
72311303,503,0,302,7504,55672,7672,7,0,0,10244,10244
72311304,503,0,302,7504,55672,7672,7,0,0,10244,10244
72311305,503,0,302,7504,55672,7672,300,0,0,300,10244
72311306,504,0,302,7504,55672,7672,300,0,0,300,10244
72311307,511,0,302,7504,55672,7672,300,0,0,300,10244
72311308,511,0,302,7504,55672,7672,3,0,0,300,10244
72311309,511,0,302,7504,55672,7672,3,0,0,300,10244
72311310,3722,0,302,7504,55672,7672,3,0,0,300,10244
72311311,3722,0,302,7504,55672,7672,30141,0,0,300,10244
72311312,3722,0,302,7504,55672,7672,30141,0,0,300,10244
72311313,521,0,302,7504,55672,7672,30141,0,0,300,10244
72311314,521,0,302,7504,55672,7672,305,0,0,30141,10244
72311315,521,0,302,7504,55672,7672,305,0,0,30141,10244
72311316,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311317,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311318,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311319,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311320,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311321,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311322,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311323,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311324,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311325,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311326,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311327,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311328,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311329,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311330,522,0,302,7504,55672,7672,305,0,0,30141,10244
72311331,522,0,302,7504,55672,7672,70,0,0,305,10244
72311332,523,0,302,7504,55672,7672,70,0,0,305,10244
72311333,527,0,302,7504,55672,7672,70,0,0,305,10244
72311334,527,0,302,7504,55672,7672,30,0,0,0,10244
72311335,527,0,302,7504,55672,7672,30,0,0,0,10244
72311336,530,0,302,7504,55672,7672,30,0,0,0,10244
72311337,530,0,302,7504,55672,7672,0,0,0,0,10244
72311338,531,0,302,7504,55672,7672,0,0,0,0,10244
72311339,531,0,302,7504,55672,7672,0,0,0,0,10244
72311340,531,0,302,7504,55672,7672,74030,0,0,0,10244
72311341,532,0,302,7504,55672,7672,74030,0,0,0,10244
72311342,532,0,302,7504,55672,7672,74030,0,0,0,10244
72311343,532,0,302,7504,55672,7672,40000,0,0,74030,10244
72311344,533,0,302,7504,55672,7672,40000,0,0,74030,10244
72311345,537,0,302,7504,55672,7672,40000,0,0,74030,10244
72311346,537,0,302,7504,55672,7672,4000,0,0,74030,10244
72311347,537,0,302,7504,55672,7672,4000,0,0,74030,10244
72311348,540,0,302,7504,55672,7672,4000,0,0,74030,10244
72311349,540,0,302,7504,55672,7672,2,0,0,74030,10244
72311350,541,0,302,7504,55672,7672,2,0,0,74030,10244
72311351,476,0,302,7504,55672,7672,2,0,0,74030,10244
72311352,476,0,302,7504,55672,7672,1,0,0,74030,10244
72311353,476,0,302,7504,55672,7672,1,0,0,74030,10244
72311354,0,0,302,7504,55672,7672,1,0,0,74030,10244
72311355,0,0,302,7504,55672,7672,0,0,0,74030,10244
72311356,0,0,302,7504,55672,7672,0,0,0,74030,10244
72311357,2001,0,302,7504,55672,7672,0,0,0,74030,10244
72311358,17107,0,302,7504,55672,7672,0,0,0,74030,10244
72311359,17107,0,302,7504,55672,7672,0,0,0,74030,10244
72311360,0,0,302,7504,55672,7672,0,3107,0,74030,10244
72311361,6000,0,302,7504,55672,7672,0,3107,0,74030,10244
72311362,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72311363,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72311364,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72311365,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72311366,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72311367,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72311368,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72311369,7752,0,302,7504,55672,7672,175235,0,0,74030,10244
72311370,7752,0,302,7504,55672,7672,175235,0,0,74030,10244
72311371,7752,0,302,7504,55672,7672,175235,0,0,74030,10244
72311372,256,0,302,7504,55672,7672,175235,0,0,74030,175235
72311373,256,0,302,7504,55672,7672,74030,0,0,74030,175235
72311374,257,0,302,7504,55672,7672,74030,0,0,74030,175235
72311375,257,0,302,7504,55672,7672,10244,0,0,74030,74030
72311376,260,0,302,7504,55672,7672,10244,0,0,74030,74030
72311377,264,0,302,7504,55672,7672,10244,0,0,74030,74030
72311378,264,0,302,7504,55672,7672,177777,0,0,74030,74030
72311379,264,0,302,7504,55672,7672,177777,0,0,74030,74030
72311380,265,0,302,7504,55672,7672,177777,0,0,74030,74030
72311381,265,0,302,7504,55672,7672,10,0,0,177777,74030
72311382,266,0,302,7504,55672,7672,10,0,0,177777,74030
72311383,266,0,302,7504,55672,7672,10,0,0,177777,74030
72311384,266,0,302,7504,55672,7672,10243,0,0,177777,74030
72311385,267,0,302,7504,55672,7672,10243,0,0,177777,74030
72311386,0,0,302,7504,55672,7672,10243,0,0,177777,74030
72311387,0,0,302,7504,55672,7672,0,0,0,177777,74030
72311388,0,0,302,7504,55672,7672,0,0,0,177777,74030
72311389,2001,0,302,7504,55672,7672,0,0,0,177777,74030
72311390,17110,0,302,7504,55672,7672,0,0,0,177777,74030
72311391,17110,0,302,7504,55672,7672,0,0,0,177777,74030
72311392,0,0,302,7504,55672,7672,0,3110,0,177777,74030
72311393,6000,0,302,7504,55672,7672,0,3110,0,177777,74030
72311394,6000,0,302,7504,55672,7672,0,0,0,177777,74030
72311395,6000,0,302,7504,55672,7672,0,0,0,177777,74030
72311396,6000,0,302,7504,55672,7672,0,0,0,177777,74030
72311397,7461,0,302,7504,55672,7672,146142,0,146142,177777,74030
72311398,7461,0,302,7504,55672,7672,146142,0,146142,177777,74030
72311399,7461,0,302,7504,55672,7672,146142,0,146142,177777,74030
72311400,7461,0,302,7504,55672,7672,146142,0,146142,177777,74030
72311401,7461,0,302,7504,55672,7672,146142,0,0,177777,74030
72311402,7461,0,302,7504,55672,7672,146142,0,0,177777,74030
72311403,7461,0,302,7504,55672,7672,146142,0,0,177777,74030
72311404,145,0,302,7504,55672,7672,146142,0,0,177777,146142
72311405,145,0,302,7504,55672,7672,0,0,0,177777,146142
72311406,0,0,302,7504,55672,7672,0,0,0,177777,146142
72311407,17111,0,302,7504,55672,7672,0,0,0,177777,146142
72311408,17111,0,302,7504,55672,7672,0,0,0,177777,146142
72311409,0,0,302,7504,55672,7672,0,0,0,177777,146142
72311410,0,0,302,7504,55672,7672,0,0,0,177777,146142
72311411,0,0,302,7504,55672,7672,0,0,0,177777,0
72311412,0,0,302,7504,55672,7672,0,0,0,177777,0
72311413,2001,0,302,7504,55672,7672,0,0,0,177777,0
72311414,17026,0,302,7504,55672,7672,0,0,0,177777,0
72311415,17026,0,302,7504,55672,7672,0,0,0,177777,0
72311416,0,0,302,7504,55672,7672,0,3026,0,177777,0
72311417,6000,0,302,7504,55672,7672,0,3026,0,177777,0
72311418,6000,0,302,7504,55672,7672,0,0,0,177777,0
72311419,6000,0,302,7504,55672,7672,0,0,0,177777,0
72311420,6000,0,302,7504,55672,7672,0,0,0,177777,0
72311421,7240,0,302,7504,55672,7672,124010,0,124010,177777,0
72311422,7240,0,302,7504,55672,7672,124010,0,124010,177777,0
