tick,MEMRD_ADDR,MEMRD_DATA,RAM_IDX,RAM_Q,CSA_12_0,s_maclk,BDRY
45819249,55504,0,12005,400400,6000,1,0
45819250,0,0,12026,400400,6000,1,0
# MARK ram tick=45819250
45819251,0,0,54026,400400,6000,1,0
45819252,0,0,55504,400400,6000,1,0
45819253,0,131451,55504,263051,7314,1,0
45819254,0,131451,55504,263051,7314,1,0
45819255,0,131451,55504,263051,7314,1,0
45819256,0,131451,54000,263051,7314,1,0
45852569,0,0,20010,705200,4341,1,0
45852570,0,0,20010,705200,4341,0,0
45852571,0,0,20010,705200,4345,0,0
45852572,0,0,20010,705200,4345,0,0
45852573,0,0,20010,705200,4345,0,0
45852574,12026,0,20010,705200,4345,0,0
# MARK addr tick=45852574
45852575,12026,0,20010,705200,4345,0,0
45852576,0,0,20005,705200,4345,0,0
45852577,0,0,12005,705200,4345,0,0
45852578,0,0,12026,705200,4345,0,0
# MARK ram tick=45852578
45852579,0,0,12026,400400,4345,0,0
45852580,0,0,12026,400400,4345,0,0
45852581,0,0,12026,400400,4345,0,0
45852582,0,0,12000,400400,4345,0,0
45852583,0,0,12005,400400,4345,0,0
45852584,0,0,12005,400400,4345,0,0
45852601,0,0,12005,400400,145,1,0
45852602,0,0,12005,400400,145,0,0
45852603,0,0,12005,400400,0,0,0
45852604,0,0,12005,400400,0,0,0
45852605,0,0,12005,400400,0,0,0
45852606,12026,0,12005,400400,0,0,0
# MARK addr tick=45852606
45852607,12026,0,12005,400400,0,0,0
45852608,0,0,12005,400400,0,0,0
45852609,41400,0,12005,400400,0,0,0
45852610,41400,0,12026,400400,0,1,0
# MARK ram tick=45852610
45852611,41400,0,12026,400400,0,0,0
45852612,41400,0,12026,400400,2001,0,0
45852613,41400,0,12026,400400,16166,0,0
45852614,41400,0,12000,400400,16166,0,0
45852615,41400,0,12005,400400,0,0,0
45852616,0,0,12005,400400,0,0,0
46107464,0,0,22011,705200,4341,1,0
46107465,0,0,22011,705200,4341,0,0
46107466,0,0,22011,705200,4342,0,0
46107467,0,0,22011,705200,4342,0,0
46107468,0,0,22011,705200,4342,0,0
46107469,5255,0,22011,705200,4342,0,0
# MARK addr tick=46107469
46107470,5255,0,22011,705200,4342,0,0
46107471,0,0,22002,705200,4342,0,0
46107472,0,0,4002,705200,4342,0,0
46107473,0,0,5255,705200,4342,0,0
# MARK ram tick=46107473
46107474,0,41400,5255,103400,4342,0,0
46107475,0,41400,5255,103400,4342,0,0
46107476,0,41400,5255,103400,4342,0,0
46107477,0,41400,4000,103400,4342,0,0
46107478,0,0,4002,103400,4342,0,0
46107479,0,0,4002,103400,4342,0,0
46107490,0,0,4002,103400,145,1,0
46107491,0,0,4002,103400,145,0,0
46107492,0,0,4002,103400,0,0,0
46107493,0,0,4002,103400,0,0,0
46107494,0,0,4002,103400,0,0,0
46107495,5255,0,4002,103400,0,0,0
# MARK addr tick=46107495
46107496,5255,0,4002,103400,0,0,0
46107497,0,0,4002,103400,0,0,0
46107498,41524,0,4002,103400,0,0,0
46107499,41524,0,5255,103400,0,1,0
# MARK ram tick=46107499
46107500,41524,0,5255,103400,0,0,0
46107501,41524,0,5255,103400,2001,0,0
46107502,41524,0,5255,103400,16423,0,0
46107503,41524,0,4000,103400,16423,0,0
46107504,41524,0,4002,103400,0,0,0
46107505,0,0,4002,103400,0,0,0
46109181,0,0,22000,304200,4332,1,1
46109182,0,0,22011,304200,4332,0,1
46109183,0,0,22011,304200,4333,0,0
46109184,0,0,22011,304200,4333,0,0
46109185,0,0,22011,304200,4333,0,0
46109186,5255,0,22011,304200,4333,0,0
# MARK addr tick=46109186
46109187,5255,0,22011,304200,4333,0,0
46109188,0,0,22002,304200,4333,0,0
46109189,0,0,4002,304200,4333,0,0
46109190,0,0,5255,304200,4333,0,0
# MARK ram tick=46109190
46109191,0,41524,5255,103124,4333,0,0
46109192,0,41524,5255,103124,4333,0,0
46109193,0,41524,5255,103124,4333,0,0
46109194,0,41524,4000,103124,4333,0,0
46109195,0,0,4002,103124,4333,0,0
46109196,0,0,4002,103124,4333,0,0
46115824,0,0,12005,400400,2001,0,0
46115825,0,0,12005,400400,17504,0,0
46115826,0,0,12005,400400,17504,0,0
46115827,55504,0,12005,400400,0,0,0
46115828,55504,0,12005,400400,6000,1,0
46115829,0,0,12026,400400,6000,1,0
# MARK ram tick=46115829
46115830,0,0,54026,400400,6000,1,0
46115831,0,0,55504,400400,6000,1,0
46115832,0,131451,55504,263051,7314,1,1
46115833,0,131451,55504,263051,7314,1,1
46115834,0,131451,55504,263051,7314,1,1
46115835,0,131451,54000,263051,7314,1,1
46149118,0,0,20010,705200,4341,1,1
46149119,0,0,20010,705200,4341,0,0
46149120,0,0,20010,705200,4342,0,0
46149121,0,0,20010,705200,4342,0,0
46149122,0,0,20010,705200,4342,0,0
46149123,12026,0,20010,705200,4342,0,0
# MARK addr tick=46149123
46149124,12026,0,20010,705200,4342,0,0
46149125,0,0,20005,705200,4342,0,0
46149126,0,0,12005,705200,4342,0,0
46149127,0,0,12026,705200,4342,0,0
# MARK ram tick=46149127
46149128,0,41400,12026,103400,4342,0,0
46149129,0,41400,12026,103400,4342,0,0
46149130,0,41400,12026,103400,4342,0,0
46149131,0,41400,12000,103400,4342,0,0
46149132,0,0,12005,103400,4342,0,0
46149133,0,0,12005,103400,4342,0,0
46149144,0,0,12005,103400,145,1,0
46149145,0,0,12005,103400,145,0,0
46149146,0,0,12005,103400,0,0,0
46149147,0,0,12005,103400,0,0,0
46149148,0,0,12005,103400,0,0,0
46149149,12026,0,12005,103400,0,0,0
# MARK addr tick=46149149
46149150,12026,0,12005,103400,0,0,0
46149151,0,0,12005,103400,0,0,0
46149152,41524,0,12005,103400,0,0,0
46149153,41524,0,12026,103400,0,1,0
# MARK ram tick=46149153
46149154,41524,0,12026,103400,0,0,0
46149155,41524,0,12026,103400,2001,0,0
46149156,41524,0,12026,103400,16166,0,0
46149157,41524,0,12000,103400,16166,0,0
46149158,41524,0,12005,103400,0,0,0
46149159,0,0,12005,103400,0,0,0
46413544,0,0,22011,705200,4341,1,0
46413545,0,0,22011,705200,4341,0,0
46413546,0,0,22011,705200,4345,0,0
46413547,0,0,22011,705200,4345,0,0
46413548,0,0,22011,705200,4345,0,0
46413549,5256,0,22011,705200,4345,0,0
# MARK addr tick=46413549
46413550,5256,0,22011,705200,4345,0,0
46413551,0,0,22002,705200,4345,0,0
46413552,0,0,4002,705200,4345,0,0
46413553,0,0,5256,705200,4345,0,0
# MARK ram tick=46413553
46413554,0,0,5256,400400,4345,0,0
46413555,0,0,5256,400400,4345,0,0
46413556,0,0,5256,400400,4345,0,0
46413557,0,0,4000,400400,4345,0,0
46413558,0,0,4002,400400,4345,0,0
46413559,0,0,4002,400400,4345,0,0
46413576,0,0,4002,400400,145,1,0
46413577,0,0,4002,400400,145,0,0
46413578,0,0,4002,400400,0,0,0
46413579,0,0,4002,400400,0,0,0
46413580,0,0,4002,400400,0,0,0
46413581,5256,0,4002,400400,0,0,0
# MARK addr tick=46413581
46413582,5256,0,4002,400400,0,0,0
46413583,0,0,4002,400400,0,0,0
46413584,44400,0,4002,400400,0,0,0
46413585,44400,0,5256,400400,0,1,0
# MARK ram tick=46413585
46413586,44400,0,5256,400400,0,0,0
46413587,44400,0,5256,400400,2001,0,0
46413588,44400,0,5256,400400,16423,0,0
46413589,44400,0,4000,400400,16423,0,0
46413590,44400,0,4002,400400,0,0,0
46413591,0,0,4002,400400,0,0,0
46420525,0,0,22011,304200,4332,1,0
46420526,0,0,22011,304200,4332,0,0
46420527,0,0,22011,304200,4334,0,0
46420528,0,0,22011,304200,4334,0,0
46420529,0,0,22011,304200,4334,0,0
46420530,5256,0,22011,304200,4334,0,0
# MARK addr tick=46420530
46420531,5256,0,22011,304200,4334,0,0
46420532,0,0,22002,304200,4334,0,0
46420533,0,0,4002,304200,4334,0,0
46420534,0,0,5256,304200,4334,0,0
# MARK ram tick=46420534
46420535,0,44400,5256,111400,4334,0,0
46420536,0,44400,5256,111400,4334,0,0
46420537,0,44400,5256,111400,4334,0,0
46420538,0,44400,4000,111400,4334,0,0
46420539,0,0,4002,111400,4334,0,0
46420540,0,0,4002,111400,4334,0,0
46421519,0,0,12005,400400,2001,0,0
46421520,0,0,12005,400400,17504,0,0
46421521,0,0,12005,400400,17504,0,0
46421522,55504,0,12005,400400,0,0,0
46421523,55504,0,12005,400400,6000,1,0
46421524,0,0,12026,400400,6000,1,0
# MARK ram tick=46421524
46421525,0,0,54026,400400,6000,1,0
46421526,0,0,55504,400400,6000,1,0
46421527,0,131451,55504,263051,7314,1,0
46421528,0,131451,55504,263051,7314,1,0
46421529,0,131451,55504,263051,7314,1,0
46421530,0,131451,54000,263051,7314,1,0
46454877,0,0,20010,705200,4341,1,0
46454878,0,0,20010,705200,4341,0,0
46454879,0,0,20010,705200,4345,0,0
46454880,0,0,20010,705200,4345,0,0
46454881,0,0,20010,705200,4345,0,0
46454882,12027,0,20010,705200,4345,0,0
# MARK addr tick=46454882
46454883,12027,0,20010,705200,4345,0,0
46454884,0,0,20005,705200,4345,0,0
46454885,0,0,12005,705200,4345,0,0
46454886,0,0,12027,705200,4345,0,0
# MARK ram tick=46454886
46454887,0,0,12027,400400,4345,0,0
46454888,0,0,12027,400400,4345,0,0
46454889,0,0,12027,400400,4345,0,0
46454890,0,0,12000,400400,4345,0,0
46454891,0,0,12005,400400,4345,0,0
46454892,0,0,12005,400400,4345,0,0
46454909,0,0,12005,400400,145,1,0
46454910,0,0,12005,400400,145,0,0
46454911,0,0,12005,400400,0,0,0
46454912,0,0,12005,400400,0,0,0
46454913,0,0,12005,400400,0,0,0
46454914,12027,0,12005,400400,0,0,0
# MARK addr tick=46454914
46454915,12027,0,12005,400400,0,0,0
46454916,0,0,12005,400400,0,0,0
46454917,44400,0,12005,400400,0,0,0
46454918,44400,0,12027,400400,0,1,0
# MARK ram tick=46454918
46454919,44400,0,12027,400400,0,0,0
46454920,44400,0,12027,400400,2001,0,0
46454921,44400,0,12027,400400,16166,0,0
46454922,44400,0,12000,400400,16166,0,0
46454923,44400,0,12005,400400,0,0,0
46454924,0,0,12005,400400,0,0,0
46710112,0,0,22011,705200,4341,1,0
46710113,0,0,22011,705200,4341,0,0
46710114,0,0,22011,705200,4342,0,0
46710115,0,0,22011,705200,4342,0,0
46710116,0,0,22011,705200,4342,0,0
46710117,5256,0,22011,705200,4342,0,0
# MARK addr tick=46710117
46710118,5256,0,22011,705200,4342,0,0
46710119,0,0,22002,705200,4342,0,0
46710120,0,0,4002,705200,4342,0,0
46710121,0,0,5256,705200,4342,0,0
# MARK ram tick=46710121
46710122,0,44400,5256,111400,4342,0,0
46710123,0,44400,5256,111400,4342,0,0
46710124,0,44400,5256,111400,4342,0,0
46710125,0,44400,4000,111400,4342,0,0
46710126,0,0,4002,111400,4342,0,0
46710127,0,0,4002,111400,4342,0,0
46710138,0,0,4002,111400,145,1,0
46710139,0,0,4002,111400,145,0,0
46710140,0,0,4002,111400,0,0,0
46710141,0,0,4002,111400,0,0,0
46710142,0,0,4002,111400,0,0,0
46710143,5256,0,4002,111400,0,0,0
# MARK addr tick=46710143
46710144,5256,0,4002,111400,0,0,0
46710145,0,0,4002,111400,0,0,0
46710146,44517,0,4002,111400,0,0,0
46710147,44517,0,5256,111400,0,1,0
# MARK ram tick=46710147
46710148,44517,0,5256,111400,0,0,0
46710149,44517,0,5256,111400,2001,0,0
46710150,44517,0,5256,111400,16423,0,0
46710151,44517,0,4000,111400,16423,0,0
46710152,44517,0,4002,111400,0,0,0
46710153,0,0,4002,111400,0,0,0
46717088,0,0,22011,304200,4332,1,0
46717089,0,0,22011,304200,4332,0,0
46717090,0,0,22011,304200,4333,0,0
46717091,0,0,22011,304200,4333,0,0
46717092,0,0,22011,304200,4333,0,0
46717093,5256,0,22011,304200,4333,0,0
# MARK addr tick=46717093
46717094,5256,0,22011,304200,4333,0,0
46717095,0,0,22002,304200,4333,0,0
46717096,0,0,4002,304200,4333,0,0
46717097,0,0,5256,304200,4333,0,0
# MARK ram tick=46717097
46717098,0,44517,5256,111117,4333,0,0
46717099,0,44517,5256,111117,4333,0,0
46717100,0,44517,5256,111117,4333,0,0
46717101,0,44517,4000,111117,4333,0,0
46717102,0,0,4002,111117,4333,0,0
46717103,0,0,4002,111117,4333,0,0
46718093,0,0,12005,400400,2001,0,0
46718094,0,0,12005,400400,17504,0,0
46718095,0,0,12005,400400,17504,0,0
46718096,55504,0,12005,400400,0,0,0
46718097,55504,0,12005,400400,6000,1,0
46718098,0,0,12026,400400,6000,1,0
# MARK ram tick=46718098
46718099,0,0,54026,400400,6000,1,0
46718100,0,0,55504,400400,6000,1,0
46718101,0,131451,55504,263051,7314,1,0
46718102,0,131451,55504,263051,7314,1,0
46718103,0,131451,55504,263051,7314,1,0
46718104,0,131451,54000,263051,7314,1,0
46751466,0,0,20010,705200,4341,1,0
46751467,0,0,20010,705200,4341,0,0
46751468,0,0,20010,705200,4342,0,0
46751469,0,0,20010,705200,4342,0,0
46751470,0,0,20010,705200,4342,0,0
46751471,12027,0,20010,705200,4342,0,0
# MARK addr tick=46751471
46751472,12027,0,20010,705200,4342,0,0
46751473,0,0,20005,705200,4342,0,0
46751474,0,0,12005,705200,4342,0,0
46751475,0,0,12027,705200,4342,0,0
# MARK ram tick=46751475
46751476,0,44400,12027,111400,4342,0,0
46751477,0,44400,12027,111400,4342,0,0
46751478,0,44400,12027,111400,4342,0,0
46751479,0,44400,12000,111400,4342,0,0
46751480,0,0,12005,111400,4342,0,0
46751481,0,0,12005,111400,4342,0,0
46751492,0,0,12005,111400,145,1,0
46751493,0,0,12005,111400,145,0,0
46751494,0,0,12005,111400,0,0,0
46751495,0,0,12005,111400,0,0,0
46751496,0,0,12005,111400,0,0,0
46751497,12027,0,12005,111400,0,0,0
# MARK addr tick=46751497
46751498,12027,0,12005,111400,0,0,0
46751499,0,0,12005,111400,0,0,0
46751500,44517,0,12005,111400,0,0,0
46751501,44517,0,12027,111400,0,1,0
# MARK ram tick=46751501
46751502,44517,0,12027,111400,0,0,0
46751503,44517,0,12027,111400,2001,0,0
46751504,44517,0,12027,111400,16166,0,0
46751505,44517,0,12000,111400,16166,0,0
46751506,44517,0,12005,111400,0,0,0
46751507,0,0,12005,111400,0,0,0
47014720,0,0,12005,400400,2001,0,0
47014721,0,0,12005,400400,17504,0,0
47014722,0,0,12005,400400,17504,0,0
47014723,55504,0,12005,400400,0,0,0
47014724,55504,0,12005,400400,6000,1,0
47014725,0,0,12026,400400,6000,1,0
# MARK ram tick=47014725
47014726,0,0,54026,400400,6000,1,0
47014727,0,0,55504,400400,6000,1,0
47014728,0,131451,55504,263051,7314,1,0
47014729,0,131451,55504,263051,7314,1,0
47014730,0,131451,55504,263051,7314,1,0
47014731,0,131451,54000,263051,7314,1,0
47310653,0,0,12005,400400,2001,0,0
47310654,0,0,12005,400400,17504,0,0
47310655,0,0,12005,400400,17504,0,0
47310656,55504,0,12005,400400,0,0,0
47310657,55504,0,12005,400400,6000,1,0
47310658,0,0,12026,400400,6000,1,0
# MARK ram tick=47310658
47310659,0,0,54026,400400,6000,1,0
47310660,0,0,55504,400400,6000,1,0
47310661,0,131451,55504,263051,7314,1,0
47310662,0,131451,55504,263051,7314,1,0
47310663,0,131451,55504,263051,7314,1,0
47310664,0,131451,54000,263051,7314,1,0
47385356,0,0,14006,304200,4332,1,0
47385357,0,0,14006,304200,4332,0,0
47385358,0,0,14006,304200,4334,0,0
47385359,0,0,14006,304200,4334,0,0
47385360,0,0,14006,304200,4334,0,0
47385361,12023,0,14006,304200,4334,0,0
# MARK addr tick=47385361
47385362,12023,0,14006,304200,4334,0,0
47385363,0,0,14005,304200,4334,0,0
47385364,0,0,12005,304200,4334,0,0
47385365,0,0,12023,304200,4334,0,0
# MARK ram tick=47385365
47385366,0,44516,12023,111516,4334,0,0
47385367,0,44516,12023,111516,4334,0,0
47385368,0,44516,12023,111516,4334,0,0
47385369,0,44516,12000,111516,4334,0,0
47385370,0,0,12005,111516,4334,0,0
47385371,0,0,12005,111516,4334,0,0
47391962,0,0,14006,304200,4332,1,0
47391963,0,0,14006,304200,4332,0,0
47391964,0,0,14006,304200,4334,0,0
47391965,0,0,14006,304200,4334,0,0
47391966,0,0,14006,304200,4334,0,0
47391967,12023,0,14006,304200,4334,0,0
# MARK addr tick=47391967
47391968,12023,0,14006,304200,4334,0,0
47391969,0,0,14005,304200,4334,0,0
47391970,0,0,12005,304200,4334,0,0
47391971,0,0,12023,304200,4334,0,0
# MARK ram tick=47391971
47391972,0,44516,12023,111516,4334,0,0
47391973,0,44516,12023,111516,4334,0,0
47391974,0,44516,12023,111516,4334,0,0
47391975,0,44516,12000,111516,4334,0,0
47391976,0,0,12005,111516,4334,0,0
47391977,0,0,12005,111516,4334,0,0
47392202,0,0,14006,1623,145,1,0
47392203,0,0,14006,1623,145,0,0
47392204,0,0,14006,1623,0,0,0
47392205,0,0,14006,1623,0,0,0
47392206,0,0,14006,1623,0,0,0
47392207,7425,0,14006,1623,0,0,0
# MARK addr tick=47392207
47392208,7425,0,14006,1623,0,0,0
47392209,0,0,14003,1623,0,0,0
47392210,0,0,6003,1623,0,0,0
47392211,0,0,7425,1623,0,1,0
# MARK ram tick=47392211
47392212,0,0,7425,1623,0,0,0
47392213,0,0,7425,1623,2001,0,0
47392214,0,0,7425,1623,17375,0,0
47392215,0,0,6000,1623,17375,0,0
47392216,0,0,6003,1623,0,0,0
47392217,0,0,6003,1623,0,0,0
47392397,0,0,14006,111623,170,1,0
47392398,0,0,14006,111623,170,0,0
47392399,0,0,14006,111623,0,0,0
47392400,0,0,14006,111623,0,0,0
47392401,0,0,14006,111623,0,0,0
47392402,7425,0,14006,111623,0,0,0
# MARK addr tick=47392402
47392403,7425,0,14006,111623,0,0,0
47392404,0,0,14003,111623,0,0,0
47392405,0,0,6003,111623,0,0,0
47392406,0,0,7425,111623,0,0,0
# MARK ram tick=47392406
47392407,0,0,7425,400400,0,0,0
47392408,0,0,7425,400400,0,0,0
47392409,0,0,7425,400400,0,0,0
47392410,0,0,6000,400400,0,0,0
47392411,0,0,6003,400400,0,0,0
47392412,0,0,6003,400400,0,0,0
47392506,0,0,14006,141623,176,1,0
47392507,0,0,14006,141623,176,0,0
47392508,0,0,14006,141623,0,0,0
47392509,0,0,14006,141623,0,0,0
47392510,0,0,14006,141623,0,0,0
47392511,7425,0,14006,141623,0,0,0
# MARK addr tick=47392511
47392512,7425,0,14006,141623,0,0,0
47392513,0,0,14003,141623,0,0,0
47392514,0,0,6003,141623,0,0,0
47392515,0,0,7425,141623,0,0,0
# MARK ram tick=47392515
47392516,0,0,7425,400400,0,0,0
47392517,0,0,7425,400400,0,0,0
47392518,0,0,7425,400400,0,0,0
47392519,0,0,6000,400400,0,0,0
47392520,0,0,6003,400400,0,0,0
47392521,0,0,6003,400400,0,0,0
47392600,0,0,14006,304200,4332,1,0
47392601,0,0,14006,304200,4332,0,0
47392602,0,0,14006,304200,4334,0,0
47392603,0,0,14006,304200,4334,0,0
47392604,0,0,14006,304200,4334,0,0
47392605,12023,0,14006,304200,4334,0,0
# MARK addr tick=47392605
47392606,12023,0,14006,304200,4334,0,0
47392607,0,0,14005,304200,4334,0,0
47392608,0,0,12005,304200,4334,0,0
47392609,0,0,12023,304200,4334,0,0
# MARK ram tick=47392609
47392610,0,44516,12023,111516,4334,0,0
47392611,0,44516,12023,111516,4334,0,0
47392612,0,44516,12023,111516,4334,0,0
47392613,0,44516,12000,111516,4334,0,0
47392614,0,0,12005,111516,4334,0,0
47392615,0,0,12005,111516,4334,0,0
47392750,0,0,14006,111623,170,1,0
47392751,0,0,14006,111623,170,0,0
47392752,0,0,14006,111623,0,0,0
47392753,0,0,14006,111623,0,0,0
47392754,0,0,14006,111623,0,0,0
47392755,7425,0,14006,111623,0,0,0
# MARK addr tick=47392755
47392756,7425,0,14006,111623,0,0,0
47392757,0,0,14003,111623,0,0,0
47392758,0,0,6003,111623,0,0,0
47392759,0,0,7425,111623,0,0,0
# MARK ram tick=47392759
47392760,0,0,7425,400400,0,0,1
47392761,0,0,7425,400400,0,0,1
47392762,0,0,7425,400400,0,0,1
47392763,0,0,6000,400400,0,0,1
47392764,0,0,6003,400400,0,0,1
47392765,0,0,6003,400400,0,0,1
47392766,0,0,6003,400400,0,0,1
47392767,0,0,6003,400400,0,1,0
47392768,0,0,7425,400400,0,0,0
# MARK ram tick=47392768
47392769,0,0,7425,400400,2001,0,0
47392770,0,0,7425,400400,17422,0,0
47392771,0,0,7425,400400,17422,0,0
47392772,0,0,6000,400400,0,0,0
47392773,0,0,6003,400400,0,0,0
47392774,15422,0,6003,400400,0,0,0
47392957,0,0,14006,141623,176,1,0
47392958,0,0,14006,141623,176,0,0
47392959,0,0,14006,141623,0,0,0
47392960,0,0,14006,141623,0,0,0
47392961,0,0,14006,141623,0,0,0
47392962,7425,0,14006,141623,0,0,0
# MARK addr tick=47392962
47392963,7425,0,14006,141623,0,0,0
47392964,0,0,14003,141623,0,0,0
47392965,0,0,6003,141623,0,0,0
47392966,0,0,7425,141623,0,0,0
# MARK ram tick=47392966
47392967,0,0,7425,400400,0,0,0
47392968,0,0,7425,400400,0,0,0
47392969,0,0,7425,400400,0,0,0
47392970,0,0,6000,400400,0,0,0
47392971,0,0,6003,400400,0,0,0
47392972,0,0,6003,400400,0,0,0
47393096,0,0,14006,304200,4332,1,0
47393097,0,0,14006,304200,4332,0,0
47393098,0,0,14006,304200,4334,0,0
47393099,0,0,14006,304200,4334,0,0
47393100,0,0,14006,304200,4334,0,0
47393101,12023,0,14006,304200,4334,0,0
# MARK addr tick=47393101
47393102,12023,0,14006,304200,4334,0,0
47393103,0,0,14005,304200,4334,0,0
47393104,0,0,12005,304200,4334,0,0
47393105,0,0,12023,304200,4334,0,0
# MARK ram tick=47393105
47393106,0,44516,12023,111516,4334,0,0
47393107,0,44516,12023,111516,4334,0,0
47393108,0,44516,12023,111516,4334,0,0
47393109,0,44516,12000,111516,4334,0,0
47393110,0,0,12005,111516,4334,0,0
47393111,0,0,12005,111516,4334,0,0
47393278,0,0,15440,531623,0,0,1
47393279,0,0,15440,531623,0,0,0
47393280,0,0,15440,531623,0,0,0
47393281,0,0,14000,531623,0,0,0
47393282,0,0,14006,531623,0,0,0
47393283,7425,0,14006,531623,0,0,0
# MARK addr tick=47393283
47393284,7425,0,14006,531623,0,0,0
47393285,0,0,14003,531623,0,0,0
47393286,0,0,6003,531623,0,0,0
47393287,0,0,7425,531623,0,0,0
# MARK ram tick=47393287
47393288,0,0,7425,400400,0,0,0
47393289,0,0,7425,400400,0,0,0
47393290,0,0,7425,400400,0,0,0
47393291,0,0,6000,400400,0,0,0
47393292,0,0,6003,400400,0,0,0
47393293,0,0,6003,400400,0,0,0
47393329,0,0,14006,411623,145,1,0
47393330,0,0,14006,411623,145,0,0
47393331,0,0,14006,411623,0,0,0
47393332,0,0,14006,411623,0,0,0
47393333,0,0,14006,411623,0,0,0
47393334,7425,0,14006,411623,0,0,0
# MARK addr tick=47393334
47393335,7425,0,14006,411623,0,0,0
47393336,0,0,14003,411623,0,0,0
47393337,1,0,6003,411623,0,0,0
47393338,1,0,7425,411623,0,1,0
# MARK ram tick=47393338
47393339,1,0,7425,411623,0,0,0
47393340,1,0,7425,411623,2001,0,0
47393341,1,0,7425,411623,17443,0,0
47393342,1,0,6000,411623,17443,0,0
47393343,1,0,6003,411623,0,0,0
47393344,0,0,6003,411623,0,0,0
47393476,0,0,14006,141623,176,1,0
47393477,0,0,14006,141623,176,0,0
47393478,0,0,14006,141623,0,0,0
47393479,0,0,14006,141623,0,0,0
47393480,0,0,14006,141623,0,0,0
47393481,7425,0,14006,141623,0,0,0
# MARK addr tick=47393481
47393482,7425,0,14006,141623,0,0,0
47393483,0,0,14003,141623,0,0,0
47393484,0,0,6003,141623,0,0,0
47393485,0,0,7425,141623,0,0,0
# MARK ram tick=47393485
47393486,0,1,7425,400001,0,0,0
47393487,0,1,7425,400001,0,0,0
47393488,0,1,7425,400001,0,0,0
47393489,0,1,6000,400001,0,0,0
47393490,0,0,6003,400001,0,0,0
47393491,0,0,6003,400001,0,0,0
47393570,0,0,14006,304200,4332,1,0
47393571,0,0,14006,304200,4332,0,0
47393572,0,0,14006,304200,4333,0,0
47393573,0,0,14006,304200,4333,0,0
47393574,0,0,14006,304200,4333,0,0
47393575,12023,0,14006,304200,4333,0,0
# MARK addr tick=47393575
47393576,12023,0,14006,304200,4333,0,0
47393577,0,0,14005,304200,4333,0,0
47393578,0,0,12005,304200,4333,0,0
47393579,0,0,12023,304200,4333,0,0
# MARK ram tick=47393579
47393580,0,44516,12023,111516,4333,0,0
47393581,0,44516,12023,111516,4333,0,0
47393582,0,44516,12023,111516,4333,0,0
47393583,0,44516,12000,111516,4333,0,0
47393584,0,0,12005,111516,4333,0,0
47393585,0,0,12005,111516,4333,0,0
47393717,0,0,14006,111623,170,1,0
47393718,0,0,14006,111623,170,0,0
47393719,0,0,14006,111623,0,0,0
47393720,0,0,14006,111623,0,0,0
47393721,0,0,14006,111623,0,0,0
47393722,7425,0,14006,111623,0,0,0
# MARK addr tick=47393722
47393723,7425,0,14006,111623,0,0,0
47393724,0,0,14003,111623,0,0,0
47393725,0,0,6003,111623,0,0,0
47393726,0,0,7425,111623,0,0,0
# MARK ram tick=47393726
47393727,0,1,7425,400001,0,0,0
47393728,0,1,7425,400001,0,0,0
47393729,0,1,7425,400001,0,0,0
47393730,0,1,6000,400001,0,0,0
