tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
74373715,1117,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
74373716,1117,177777,0,15,60001,60001,0,0,0,151000,235,170300,5,0,117776,60001,20001
74373717,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
74373718,1120,177777,0,15,60001,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
74373719,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,4,100013,77764,100013,110044
74373720,1121,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,110044
74373721,1120,177777,0,15,100013,100013,0,0,0,151000,540,100013,0,100013,77764,100013,110044
74373722,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
74373723,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
74373724,1120,177777,0,15,0,0,0,0,100013,151000,5600,0,0,0,177777,0,0
74373725,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
74373726,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
74373727,1120,177777,0,15,1,1,0,0,26,151000,0,0,0,1,177776,0,0
74373728,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
74373729,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
74373730,1120,177777,0,15,2,2,0,0,54,151000,400,0,0,2,177775,0,0
74373731,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
74373732,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
74373733,1120,177777,0,15,4,4,0,0,130,151000,1000,0,0,4,177773,0,0
74373734,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
74373735,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
74373736,1120,177777,0,15,10,10,0,0,260,151000,2000,0,0,10,177767,0,0
74373737,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
74373738,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
74373739,1120,177777,0,15,20,20,0,0,540,151000,4000,0,0,20,177757,0,0
74373740,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
74373741,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
74373742,1120,177777,0,15,40,40,0,0,1300,151000,10000,0,0,40,177737,0,0
74373743,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
74373744,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
74373745,1120,177777,0,15,100,100,0,0,2600,151000,20000,0,0,100,177677,0,0
74373746,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
74373747,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
74373748,1120,177777,0,15,200,200,0,0,5400,151000,40000,0,0,200,177577,0,0
74373749,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
74373750,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
74373751,1120,177777,0,15,400,400,0,0,13000,151000,100000,0,0,400,177377,0,0
74373752,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
74373753,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
74373754,1120,177777,0,15,1000,1000,0,0,26000,151000,1,0,0,1000,176777,0,0
74373755,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
74373756,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
74373757,1120,177777,0,15,2000,2000,0,0,54000,151000,2,0,0,2000,175777,0,0
74373758,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
74373759,1120,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
74373760,1121,177777,0,15,4000,4000,0,0,130000,151000,4,0,0,4000,173777,0,0
74373761,1121,177777,0,15,10001,10001,0,0,60000,151000,10,0,0,10001,167776,0,0
74373762,1122,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
74373763,1133,177777,0,15,10001,10001,0,0,60000,151000,10,0,10,10001,167776,0,0
74373764,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,10,0,177777,0,0
74373765,1133,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
74373766,1134,177777,0,15,0,0,0,0,140000,151000,420,1133,0,0,177777,0,0
74373767,1134,177777,0,15,0,0,0,0,0,151000,0,350,0,0,177777,0,0
74373768,1135,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
74373769,1140,177777,0,15,0,0,0,0,0,151000,0,350,11,0,177777,0,0
74373770,1140,177777,0,15,0,0,0,0,0,151000,0,1140,11,0,177777,0,0
74373771,1140,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
74373772,1141,177777,0,15,0,0,0,0,0,151000,0,1140,1,0,177777,0,0
74373773,1141,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
74373774,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
74373775,1142,177777,0,15,20000,20000,0,0,0,151000,0,0,1,20000,157777,20000,0
74373776,1142,177777,0,15,1,1,0,0,20000,151000,40,344,1,0,177776,1,0
74373777,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
74373778,1143,177777,0,15,1,1,0,0,20000,151000,40,344,4,0,177776,1,0
74373779,1143,177777,0,15,140000,140000,0,0,20000,151000,400,140000,4,0,37777,140000,20000
74373780,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
74373781,1144,177777,0,15,140000,140000,0,0,20000,151000,400,140000,1,0,37777,140000,20000
74373782,1144,177777,0,15,1,1,0,0,20000,151000,300,160,1,1,177776,1,0
74373783,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
74373784,1145,177777,0,15,1,1,0,0,20000,151000,300,160,14,1,177776,1,0
74373785,1145,177777,0,15,150,150,0,0,1,151000,400,1146,14,150,177627,150,0
74373786,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
74373787,1146,177777,0,15,150,150,0,0,1,151000,400,1146,0,150,177627,150,0
74373788,1146,177777,0,15,150,150,0,0,1,151000,64000,170000,0,150,177627,0,20001
74373789,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20001
74373790,1147,177777,0,15,150,150,0,0,1,151000,64000,170000,5,150,177627,0,20001
74373791,1147,177777,0,15,20001,20001,0,0,1,151000,64000,140000,5,20001,157776,20001,20000
74373792,1150,177777,0,15,20001,20001,0,0,1,151000,64000,140000,4,20001,157776,20001,20000
74373793,1150,177777,0,15,20001,20001,0,0,1,151000,64000,140000,4,20001,157776,20001,20000
74373794,1150,177777,0,15,7,7,0,0,1,151000,440,7,4,1,177770,7,0
74373795,1151,177777,0,15,7,7,0,0,1,151000,440,7,6,1,177770,7,0
74373796,1151,177777,0,15,7,7,0,0,1,151000,440,7,6,1,177770,7,0
74373797,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,6,116400,61377,116400,0
74373798,1152,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
74373799,1151,177777,0,15,116400,116400,0,0,1,151000,3400,20,0,116400,61377,116400,0
74373800,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
74373801,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
74373802,1151,177777,0,15,15,15,0,0,1,151000,235,0,0,15,177762,0,150
74373803,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
74373804,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
74373805,1151,177777,0,15,15,15,0,0,15,151000,6400,0,0,15,177762,0,150
74373806,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
74373807,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
74373808,1151,177777,0,15,0,0,0,0,15,151000,6400,0,0,0,177777,0,150
74373809,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
74373810,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
74373811,1151,177777,0,15,177777,177777,0,0,0,151000,0,0,0,177777,0,0,150
74373812,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
74373813,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
74373814,1151,177777,0,15,2454,2454,0,0,177777,151000,177777,0,0,2454,175323,0,150
74373815,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
74373816,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
74373817,1151,177777,0,15,1147,1147,0,0,2454,151000,26005,0,0,1147,176630,0,150
74373818,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
74373819,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
74373820,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
74373821,1151,177777,0,15,13247,13246,0,0,2407,151000,3405,0,0,13246,164531,0,150
74373822,1151,177777,0,15,13247,13246,0,0,2407,151000,3405,0,0,13246,164531,0,150
74373823,1152,177777,0,15,13246,13246,0,0,2407,151000,3405,0,0,13246,164531,0,150
74373824,1152,177777,0,15,116400,116400,0,0,13246,151000,123026,0,0,116400,61377,0,150
74373825,1153,177777,0,15,116400,116400,0,0,13246,151000,123026,0,4,116400,61377,0,150
74373826,1153,177777,0,15,116400,116400,0,0,13246,151000,123026,0,4,116400,61377,0,150
74373827,1153,177777,0,15,170000,170000,0,0,116400,151000,235,170000,4,110000,7777,170000,20001
74373828,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
74373829,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
74373830,1154,177777,0,15,110000,110000,0,0,116400,151000,360,0,0,110000,67777,0,110000
74373831,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
74373832,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
74373833,1155,177777,0,15,7,7,0,0,116400,151000,220,7,4,26400,177770,7,110000
74373834,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
74373835,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
74373836,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,0,20001,157776,0,20000
74373837,1157,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
74373838,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
74373839,1156,177777,0,15,7560,7560,0,0,116400,151000,440,0,5,7560,170217,7560,110000
74373840,1156,177777,0,15,7560,7560,0,0,116400,151000,440,0,5,7560,170217,7560,110000
74373841,1156,177777,0,15,7560,7560,0,0,116400,151000,440,0,5,7560,170217,7560,110000
74373842,1156,177777,0,7560,7560,7560,0,0,116400,151000,70017,0,5,7560,170217,7560,110000
74373843,1156,177777,0,7560,7560,7560,0,0,116400,151000,70017,0,5,7560,170217,7560,110000
74373844,1156,177777,0,7560,7560,7560,0,0,116400,151000,70017,0,5,7560,170217,7560,110000
74373845,1156,177777,0,7560,302,302,0,0,116400,151000,70017,0,5,302,177475,302,110000
74373846,1156,177777,0,7560,302,302,0,0,116400,151000,70017,0,5,302,177475,302,110000
74373847,1156,177777,0,7560,302,302,0,0,116400,151000,70017,0,5,302,177475,302,110000
74373848,1156,177777,302,7560,0,0,0,0,116400,151000,141000,0,5,0,177777,0,110000
74373849,1156,177777,302,7560,0,0,0,0,116400,151000,141000,0,5,0,177777,0,110000
74373850,1156,177777,302,7560,0,0,0,0,116400,151000,141000,0,5,0,177777,0,110000
74373851,1156,0,302,7560,3026,3026,0,0,116400,151000,0,0,5,3026,174751,3026,110000
74373852,1156,0,302,7560,3026,3026,0,0,116400,151000,0,0,5,3026,174751,3026,110000
74373853,1156,0,302,7560,3026,3026,0,0,116400,151000,0,0,5,3026,174751,3026,110000
74373854,1156,0,302,7560,7746,7746,0,0,116400,151000,13006,0,5,7746,170031,7746,110000
74373855,1156,0,302,7560,7746,7746,0,0,116400,151000,13006,0,5,7746,170031,7746,110000
74373856,1156,0,302,7560,7746,7746,0,0,116400,151000,13006,0,5,7746,170031,7746,110000
74373857,1156,0,302,7560,3040,3040,0,0,116400,151000,163017,0,5,3040,174737,3040,110000
74373858,1156,0,302,7560,3040,3040,0,0,116400,151000,163017,0,5,3040,174737,3040,110000
74373859,1156,0,302,7560,3040,3040,0,0,116400,151000,163017,0,5,3040,174737,3040,110000
74373860,1156,0,302,7560,55672,55672,0,0,116400,151000,20006,0,5,55672,122105,55672,110000
74373861,1156,0,302,7560,55672,55672,0,0,116400,151000,20006,0,5,55672,122105,55672,110000
74373862,1157,0,302,7560,55672,55672,0,0,116400,151000,20006,0,5,55672,122105,55672,110000
74373863,1157,0,302,7560,110044,110044,0,0,116400,151000,135133,0,5,110044,67733,110044,110000
74373864,1160,0,302,7560,110044,110044,0,0,116400,151000,135133,0,5,110044,67733,110044,110000
74373865,1160,0,302,7560,110044,110044,0,0,116400,151000,135133,0,5,110044,67733,110044,110000
74373866,1160,0,302,7560,0,0,0,0,116400,151000,22220,0,5,26444,177777,0,110044
74373867,1161,0,302,7560,0,0,0,0,116400,151000,22220,0,0,26444,177777,0,110044
74373868,1076,0,302,7560,0,0,0,0,116400,151000,22220,0,0,26444,177777,0,110044
74373869,1076,0,302,7560,110044,110044,0,0,116400,151000,0,0,0,110044,67733,0,110044
74373870,1076,0,302,7560,110044,110044,0,0,116400,151000,0,0,0,110044,67733,0,110044
74373871,0,0,302,7560,110044,110044,0,0,116400,151000,0,0,0,110044,67733,0,110044
74373872,0,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373873,0,0,302,7560,0,0,0,0,116400,151000,22220,0,4,0,177777,0,110044
74373874,2001,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373875,17040,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373876,17040,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373877,0,0,302,7560,0,0,3040,0,116400,151000,22220,0,0,0,177777,0,110044
74373878,6000,0,302,7560,0,0,3040,0,116400,151000,22220,0,0,0,177777,0,110044
74373879,6000,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373880,6000,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373881,6000,0,302,7560,0,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373882,6440,0,302,7560,44035,0,0,44035,116400,151000,22220,0,0,0,177777,0,110044
74373883,6440,0,302,7560,44035,0,0,44035,116400,151000,22220,0,0,0,177777,0,110044
74373884,6440,0,302,7560,44035,0,0,44035,116400,151000,22220,0,0,0,177777,0,110044
74373885,6440,0,302,7560,44035,0,0,44035,116400,151000,22220,0,0,0,177777,0,110044
74373886,6440,0,302,7560,44035,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373887,6440,0,302,7560,44035,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373888,6440,0,302,7560,44035,0,0,0,116400,151000,22220,0,0,0,177777,0,110044
74373889,170,0,302,7560,44035,116400,0,0,116400,44035,0,170,0,116400,61377,0,0
74373890,170,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373891,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373892,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373893,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373894,0,0,302,7560,0,116400,3075,0,116400,44035,0,170,3,116400,61377,0,0
74373895,0,0,302,7560,0,116400,3075,0,116400,44035,0,170,3,116400,61377,0,0
74373896,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373897,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373898,0,0,302,7560,0,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373899,0,0,302,7560,377,116400,0,377,116400,44035,0,170,3,116400,61377,0,0
74373900,0,0,302,7560,377,116400,0,377,116400,44035,0,170,3,116400,61377,0,0
74373901,0,0,302,7560,377,116400,0,377,116400,44035,0,170,3,116400,61377,0,0
74373902,0,0,302,7560,377,116400,0,377,116400,44035,0,170,3,116400,61377,0,0
74373903,0,0,302,7560,377,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373904,0,0,302,7560,377,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373905,0,0,302,7560,377,116400,0,0,116400,44035,0,170,3,116400,61377,0,0
74373906,0,0,302,7560,377,377,0,0,116400,377,235,0,3,377,177400,377,0
74373907,0,0,302,7560,0,377,0,0,116400,377,235,0,4,377,177400,377,0
74373908,2001,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373909,17041,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373910,17041,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373911,0,0,302,7560,0,377,3041,0,116400,377,235,0,0,377,177400,377,0
74373912,6000,0,302,7560,0,377,3041,0,116400,377,235,0,0,377,177400,377,0
74373913,6000,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373914,6000,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373915,6000,0,302,7560,0,377,0,0,116400,377,235,0,0,377,177400,377,0
74373916,6500,0,302,7560,50033,377,0,50033,116400,377,235,0,0,377,177400,377,0
74373917,6500,0,302,7560,50033,377,0,50033,116400,377,235,0,0,377,177400,377,0
74373918,6500,0,302,7560,50033,377,0,50033,116400,377,235,0,0,377,177400,377,0
74373919,6500,0,302,7560,50033,377,0,50033,116400,377,235,0,0,377,177400,377,0
74373920,6500,0,302,7560,50033,377,0,0,116400,377,235,0,0,377,177400,377,0
74373921,6500,0,302,7560,50033,377,0,0,116400,377,235,0,0,377,177400,377,0
74373922,6500,0,302,7560,50033,377,0,0,116400,377,235,0,0,377,177400,377,0
74373923,172,377,302,7560,50033,116400,0,0,116400,50033,177400,172,0,116400,61377,0,0
74373924,172,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373925,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373926,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373927,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373928,0,377,302,7560,0,116400,3074,0,116400,50033,177400,172,3,116400,61377,0,0
74373929,0,377,302,7560,0,116400,3074,0,116400,50033,177400,172,3,116400,61377,0,0
74373930,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373931,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373932,0,377,302,7560,0,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373933,0,377,302,7560,300,116400,0,300,116400,50033,177400,172,3,116400,61377,0,0
74373934,0,377,302,7560,300,116400,0,300,116400,50033,177400,172,3,116400,61377,0,0
74373935,0,377,302,7560,300,116400,0,300,116400,50033,177400,172,3,116400,61377,0,0
74373936,0,377,302,7560,300,116400,0,300,116400,50033,177400,172,3,116400,61377,0,0
74373937,0,377,302,7560,300,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373938,0,377,302,7560,300,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373939,0,377,302,7560,300,116400,0,0,116400,50033,177400,172,3,116400,61377,0,0
74373940,0,377,302,7560,300,300,0,0,116400,300,235,0,3,300,177477,300,0
74373941,0,377,302,7560,0,300,0,0,116400,300,235,0,4,300,177477,300,0
74373942,2001,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373943,17042,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373944,17042,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373945,0,377,302,7560,0,300,3042,0,116400,300,235,0,0,300,177477,300,0
74373946,6000,377,302,7560,0,300,3042,0,116400,300,235,0,0,300,177477,300,0
74373947,6000,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373948,6000,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373949,6000,377,302,7560,0,300,0,0,116400,300,235,0,0,300,177477,300,0
74373950,7730,377,302,7560,173005,300,0,173005,116400,300,235,0,0,300,177477,300,0
74373951,7730,377,302,7560,173005,300,0,173005,116400,300,235,0,22,300,177477,300,0
74373952,7730,377,302,7560,173005,300,0,173005,116400,300,235,0,22,300,177477,300,0
74373953,7730,377,302,7560,173005,300,0,173005,116400,300,235,0,22,300,177477,300,0
74373954,7730,377,302,7560,173005,300,0,0,116400,300,235,0,22,300,177477,300,0
74373955,7730,377,302,7560,173005,300,0,0,116400,300,235,0,22,300,177477,300,0
74373956,7730,377,302,7560,173005,300,0,0,116400,300,235,0,22,300,177477,300,0
74373957,0,377,300,7560,173005,5,0,0,116400,173005,140000,60000,22,305,177772,5,300
74373958,0,377,300,7560,0,5,0,0,116400,173005,140000,60000,4,305,177772,5,300
74373959,2001,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373960,17043,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373961,17043,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373962,0,377,300,7560,0,5,3043,0,116400,173005,140000,60000,0,305,177772,5,300
74373963,6000,377,300,7560,0,5,3043,0,116400,173005,140000,60000,0,305,177772,5,300
74373964,6000,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373965,6000,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373966,6000,377,300,7560,0,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373967,7504,377,300,7560,150415,5,0,150415,116400,173005,140000,60000,0,305,177772,5,300
74373968,7504,377,300,7560,150415,5,0,150415,116400,173005,140000,60000,0,305,177772,5,300
74373969,7504,377,300,7560,150415,5,0,150415,116400,173005,140000,60000,0,305,177772,5,300
74373970,7504,377,300,7560,150415,5,0,150415,116400,173005,140000,60000,0,305,177772,5,300
74373971,7504,377,300,7560,150415,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373972,7504,377,300,7560,150415,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373973,7504,377,300,7560,150415,5,0,0,116400,173005,140000,60000,0,305,177772,5,300
74373974,657,377,305,7560,156415,116400,0,0,116400,150415,2400,657,0,116400,61377,0,0
# MARK badout tick=74373974
74373975,657,377,305,7560,116400,116400,0,0,116400,150415,2400,657,0,116400,61377,0,0
74373976,326,377,305,7560,116400,116400,0,0,116400,150415,2400,657,0,116400,61377,0,0
74373977,326,377,305,7560,116400,116400,0,0,116400,116400,235,326,0,116400,61377,0,0
74373978,326,377,305,7560,116400,116400,0,0,116400,116400,235,326,0,116400,61377,0,0
74373979,327,377,305,7560,116400,116400,0,0,116400,116400,235,326,0,116400,61377,0,0
74373980,327,377,305,7560,116400,116400,0,0,116400,116400,235,64,0,116400,61377,0,0
74373981,330,377,305,7560,116400,116400,0,0,116400,116400,235,64,0,116400,61377,0,0
74373982,660,377,305,7560,116400,116400,0,0,116400,116400,235,64,0,116400,61377,0,0
74373983,660,377,305,7560,116400,116400,0,0,116400,116400,235,217,0,116400,61377,0,0
74373984,660,377,305,7560,116400,116400,0,0,116400,116400,235,217,6,116400,61377,0,0
74373985,3655,377,305,7560,116400,116400,0,0,116400,116400,235,217,6,116400,61377,0,0
74373986,3655,377,305,7560,110044,110044,0,0,116400,116400,235,3640,6,110044,67733,110044,0
74373987,3655,377,305,7560,110044,110044,0,0,116400,116400,235,3640,0,110044,67733,110044,0
74373988,474,377,305,7560,110044,110044,0,0,116400,116400,235,3640,0,110044,67733,110044,0
74373989,474,377,305,7560,110044,110044,0,0,110044,116400,22220,474,0,110044,67733,0,0
74373990,474,377,305,7560,110044,110044,0,0,110044,116400,22220,474,0,110044,67733,0,0
74373991,475,377,305,7560,110044,110044,0,0,110044,116400,22220,474,0,110044,67733,0,0
74373992,475,377,305,7560,305,305,0,0,110044,116400,22220,60000,0,305,177472,0,305
74373993,476,377,305,7560,305,305,0,0,110044,116400,22220,60000,0,305,177472,0,305
74373994,501,377,305,7560,305,305,0,0,110044,116400,22220,60000,0,305,177472,0,305
