tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_DATA,RAM_IDX,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN
53603079,7440,1540,1540,7054,33,7716,144037,144037,63207,77777,7664,177577,0,0,7664,170113,7664,0,1,0
53603080,7440,1540,1540,7054,33,7716,144037,144037,63207,77777,7664,177577,0,0,7664,170113,7664,0,1,0
53603081,7440,1540,1540,7054,33,7716,144037,144037,62000,77777,7664,177577,0,0,7664,170113,7664,0,1,0
53603082,7440,1540,1540,7054,33,7716,144037,0,62031,77777,7664,177577,0,0,7664,170113,7664,0,1,400400
53603083,7440,1540,1540,7054,33,7716,144037,0,62031,77777,7664,177577,0,0,7664,170113,7664,0,1,400400
53603084,7440,1540,1540,7054,33,7716,144037,0,62031,77777,7664,177577,0,0,7664,170113,7664,0,0,400400
53603085,222,1540,1540,7664,33,7716,147677,0,62031,77777,144037,132017,222,0,7664,170113,0,0,0,400400
53603086,222,1540,1540,7664,33,7716,7664,0,62031,77777,144037,132017,222,0,7664,170113,0,0,0,400400
53603087,223,1540,1540,7664,33,7716,7664,0,62031,77777,144037,132017,222,0,7664,170113,0,0,0,400400
53603088,223,1540,1540,7664,33,7716,7716,0,62031,7664,7664,132017,223,0,7716,170061,0,7716,0,400400
53603089,223,1540,1540,7664,33,7716,7716,0,62031,7664,7664,132017,223,0,7716,170061,0,7716,0,400400
53603090,145,1540,1540,7664,33,7716,7716,0,62031,7664,7664,132017,223,0,7716,170061,0,7716,0,400400
53603091,145,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603092,145,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603093,0,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603094,17210,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603095,17210,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603096,0,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603097,6000,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603098,6000,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603099,6000,1540,1540,7716,33,7716,0,0,62031,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603100,6000,1540,1540,7716,33,7716,0,0,63210,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603101,6562,1540,1540,7716,33,7716,56200,56200,63210,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603102,6562,1540,1540,7716,33,7716,56200,56200,63210,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603103,6562,1540,1540,7716,33,7716,56200,56200,63210,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603104,6562,1540,1540,7716,33,7716,56200,56200,62000,7664,7664,147017,145,0,7664,170113,0,0,1,0
53603105,6562,1540,1540,7716,33,7716,56200,0,62031,7664,7664,147017,145,0,7664,170113,0,0,1,400400
53603106,6562,1540,1540,7716,33,7716,56200,0,62031,7664,7664,147017,145,0,7664,170113,0,0,1,400400
53603107,6562,1540,1540,7716,33,7716,56200,0,62031,7664,7664,147017,145,0,7664,170113,0,0,0,400400
53603108,174,1540,1540,7716,33,7664,56200,0,62031,7664,7664,132017,174,0,7664,170113,0,0,0,400400
53603109,174,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603110,0,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603111,0,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603112,0,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603113,0,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603114,0,1540,1540,7716,33,7664,0,0,62031,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603115,0,1540,1540,7716,33,7664,0,0,62003,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603116,0,1540,1540,7716,33,7664,0,0,6003,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603117,0,1540,1540,7716,33,7664,0,0,7516,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603118,0,1540,1540,7716,33,7664,23520,23520,7516,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603119,0,1540,1540,7716,33,7664,23520,23520,7516,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603120,0,1540,1540,7716,33,7664,23520,23520,7516,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603121,0,1540,1540,7716,33,7664,23520,23520,6000,7664,7664,132017,174,3,7664,170113,0,0,1,0
53603122,0,1540,1540,7716,33,7664,23520,0,6003,7664,7664,132017,174,3,7664,170113,0,0,1,400400
53603123,0,1540,1540,7716,33,7664,23520,0,6003,7664,7664,132017,174,3,7664,170113,0,0,1,400400
53603124,0,1540,1540,7716,33,7664,23520,0,6003,7664,7664,132017,174,3,7664,170113,0,0,0,400400
53603125,0,1540,1540,7716,33,7664,23520,0,6003,7664,23520,132017,0,3,23520,154257,23520,0,0,400400
53603126,0,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,4,23520,154257,23520,0,0,400400
53603127,2001,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,0,23520,154257,23520,0,0,400400
53603128,17211,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,0,23520,154257,23520,0,0,400400
53603129,17211,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,0,23520,154257,23520,0,0,400400
53603130,0,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,0,23520,154257,23520,0,0,400000
53603131,6000,1540,1540,7716,33,7664,0,0,6003,7664,23520,132017,0,0,23520,154257,23520,0,0,400000
53603132,6000,1540,1540,7716,33,7664,0,0,6031,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603133,6000,1540,1540,7716,33,7664,0,0,62031,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603134,6000,1540,1540,7716,33,7664,0,0,63211,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603135,7461,1540,1540,7716,33,7664,146172,146172,63211,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603136,7461,1540,1540,7716,33,7664,146172,146172,63211,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603137,7461,1540,1540,7716,33,7664,146172,146172,63211,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603138,7461,1540,1540,7716,33,7664,146172,146172,62000,7664,23520,132017,0,0,23520,154257,23520,0,1,0
53603139,7461,1540,1540,7716,33,7664,146172,0,62031,7664,23520,132017,0,0,23520,154257,23520,0,1,400400
53603140,7461,1540,1540,7716,33,7664,146172,0,62031,7664,23520,132017,0,0,23520,154257,23520,0,1,400400
53603141,7461,1540,1540,7716,33,7664,146172,0,62031,7664,23520,132017,0,0,23520,154257,23520,0,0,400400
53603142,145,1540,1540,23520,33,7664,146172,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603143,145,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603144,0,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603145,17212,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603146,17212,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603147,0,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603148,0,1540,1540,23520,33,7664,0,0,62031,7664,146172,50047,145,0,23520,154257,0,23520,0,400400
53603149,0,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603150,0,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,4,0,177777,0,0,0,400400
53603151,2001,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603152,17520,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603153,17520,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603154,0,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603155,6000,1540,1540,23520,33,7664,0,0,62031,7664,0,50047,0,0,0,177777,0,0,0,400400
53603156,6000,1540,1540,23520,33,7664,0,0,62011,7664,0,50047,0,0,0,177777,0,0,1,0
53603157,6000,1540,1540,23520,33,7664,0,0,22011,7664,0,50047,0,0,0,177777,0,0,1,0
53603158,6000,1540,1540,23520,33,7664,0,0,23520,7664,0,50047,0,0,0,177777,0,0,1,0
53603159,6046,1540,1540,23520,33,7664,4617,4617,23520,7664,0,50047,0,0,0,177777,0,0,1,0
53603160,6046,1540,1540,23520,33,7664,4617,4617,23520,7664,0,50047,0,0,0,177777,0,0,1,0
53603161,6046,1540,1540,23520,33,7664,4617,4617,23520,7664,0,50047,0,0,0,177777,0,0,1,0
53603162,6046,1540,1540,23520,33,7664,4617,4617,22000,7664,0,50047,0,0,0,177777,0,0,1,0
53603163,6046,1540,1540,23520,33,7664,4617,0,22011,7664,0,50047,0,0,0,177777,0,0,1,400400
53603164,6046,1540,1540,23520,33,7664,4617,0,22011,7664,0,50047,0,0,0,177777,0,0,1,400400
53603165,6046,1540,1540,23520,33,7664,4617,0,22011,7664,0,50047,0,0,0,177777,0,0,0,400400
53603166,145,1540,1540,23520,33,7664,5757,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603167,145,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603168,0,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603169,0,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603170,0,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603171,0,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,417103
53603172,0,1540,1540,23520,33,7664,1540,0,22011,7664,4617,0,50145,0,1540,176237,0,1540,0,417103
53603173,0,1540,1540,23520,33,7664,1540,0,22003,7664,4617,0,50145,0,1540,176237,0,1540,0,400400
53603174,0,1540,1540,23520,33,7664,1540,0,6003,7664,4617,0,50145,0,1540,176237,0,1540,0,403540
53603175,0,1540,1540,23520,33,7664,0,0,7503,7664,1540,60003,0,0,0,177777,0,0,0,403540
53603176,0,1540,1540,23520,33,7664,0,0,7503,7664,1540,60003,0,4,0,177777,0,0,0,403540
53603177,2001,1540,1540,23520,33,7664,0,0,7503,7664,1540,60003,0,0,0,177777,0,0,0,403540
53603178,17521,1540,1540,23520,33,7664,0,0,7503,7664,1540,60003,0,0,0,177777,0,0,0,403540
53603179,17521,1540,1540,23520,33,7664,0,0,6000,7664,1540,60003,0,0,0,177777,0,0,0,403540
53603180,0,1540,1540,23520,33,7664,0,0,6003,7664,1540,60003,0,0,0,177777,0,0,0,403540
53603181,0,1540,1540,23520,33,7664,0,0,6003,7664,1540,60003,0,0,0,177777,0,0,0,400400
53603182,0,1540,1540,23520,33,7664,0,0,6003,7664,1540,60003,0,0,0,177777,0,0,0,400000
53603183,6000,1540,1540,23520,33,7664,0,0,6003,7664,1540,60003,0,0,0,177777,0,0,0,400000
53603184,6000,1540,1540,23520,33,7664,0,0,6011,7664,1540,60003,0,0,0,177777,0,0,1,0
53603185,6000,1540,1540,23520,33,7664,0,0,22011,7664,1540,60003,0,0,0,177777,0,0,1,0
53603186,6000,1540,1540,23520,33,7664,0,0,23521,7664,1540,60003,0,0,0,177777,0,0,1,0
53603187,6006,1540,1540,23520,33,7664,615,615,23521,7664,1540,60003,0,0,0,177777,0,0,1,0
53603188,6006,1540,1540,23520,33,7664,615,615,23521,7664,1540,60003,0,0,0,177777,0,0,1,0
53603189,6006,1540,1540,23520,33,7664,615,615,23521,7664,1540,60003,0,0,0,177777,0,0,1,0
53603190,6006,1540,1540,23520,33,7664,615,615,22000,7664,1540,60003,0,0,0,177777,0,0,1,0
53603191,6006,1540,1540,23520,33,7664,615,0,22011,7664,1540,60003,0,0,0,177777,0,0,1,400400
53603192,6006,1540,1540,23520,33,7664,615,0,22011,7664,1540,60003,0,0,0,177777,0,0,1,400400
53603193,6006,1540,1540,23520,33,7664,615,0,22011,7664,1540,60003,0,0,0,177777,0,0,0,400400
53603194,145,1540,1540,23520,33,7664,615,0,22011,7664,615,0,145,0,0,177777,0,0,0,400400
53603195,145,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,400400
53603196,0,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,400400
53603197,0,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,400400
53603198,0,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,400400
53603199,0,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,417501
53603200,0,1540,1540,23520,33,7664,0,0,22011,7664,615,0,145,0,0,177777,0,0,0,417501
53603201,0,1540,1540,23520,33,7664,0,0,22003,7664,615,0,145,0,0,177777,0,0,0,400400
53603202,0,1540,1540,23520,33,7664,0,0,6003,7664,615,0,145,0,0,177777,0,0,0,400400
53603203,0,1540,1540,23520,33,7664,0,0,7501,7664,0,0,0,0,0,177777,0,0,0,400400
53603204,0,1540,1540,23520,33,7664,0,0,7501,7664,0,0,0,4,0,177777,0,0,0,400400
53603205,2001,1540,1540,23520,33,7664,0,0,7501,7664,0,0,0,0,0,177777,0,0,0,400400
53603206,17522,1540,1540,23520,33,7664,0,0,7501,7664,0,0,0,0,0,177777,0,0,0,400400
53603207,17522,1540,1540,23520,33,7664,0,0,6000,7664,0,0,0,0,0,177777,0,0,0,400400
53603208,0,1540,1540,23520,33,7664,0,0,6003,7664,0,0,0,0,0,177777,0,0,0,400400
53603209,0,1540,1540,23520,33,7664,0,0,6003,7664,0,0,0,0,0,177777,0,0,0,400400
53603210,0,1540,1540,23520,33,7664,0,0,6003,7664,0,0,0,0,0,177777,0,0,0,400000
53603211,6000,1540,1540,23520,33,7664,0,0,6003,7664,0,0,0,0,0,177777,0,0,0,400000
53603212,6000,1540,1540,23520,33,7664,0,0,6011,7664,0,0,0,0,0,177777,0,0,1,0
53603213,6000,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,0,177777,0,0,1,0
53603214,6000,1540,1540,23520,33,7664,0,0,23522,7664,0,0,0,0,0,177777,0,0,1,0
53603215,7304,1540,1540,23520,33,7664,130467,130467,23522,7664,0,0,0,0,0,177777,0,0,1,0
53603216,7304,1540,1540,23520,33,7664,130467,130467,23522,7664,0,0,0,34,0,177777,0,0,1,0
53603217,7304,1540,1540,23520,33,7664,130467,130467,23522,7664,0,0,0,34,0,177777,0,0,1,0
53603218,7304,1540,1540,23520,33,7664,130467,130467,22000,7664,0,0,0,34,0,177777,0,0,1,0
53603219,7304,1540,1540,23520,33,7664,130467,0,22011,7664,0,0,0,34,0,177777,0,0,1,400400
53603220,7304,1540,1540,23520,33,7664,130467,0,22011,7664,0,0,0,34,0,177777,0,0,1,400400
53603221,7304,1540,1540,23520,33,7664,130467,0,22011,7664,0,0,0,34,0,177777,0,0,0,400400
53603222,214,1540,1540,23520,33,7664,130467,0,22011,7664,130467,0,50214,34,1540,177777,0,1540,0,400400
53603223,214,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603224,0,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603225,17611,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603226,17611,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603227,0,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603228,0,1540,1540,23520,33,7664,0,0,22011,7664,130467,0,50214,0,1540,177777,0,1540,0,400400
53603229,0,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603230,0,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,4,7664,170113,0,0,0,400400
53603231,2001,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603232,17523,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603233,17523,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603234,0,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603235,6000,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603236,6000,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,1,0
53603237,6000,1540,1540,23520,33,7664,0,0,22011,7664,0,0,0,0,7664,170113,0,0,1,0
53603238,6000,1540,1540,23520,33,7664,0,0,23523,7664,0,0,0,0,7664,170113,0,0,1,0
53603239,7544,1540,1540,23520,33,7664,154401,154401,23523,7664,0,0,0,0,7664,170113,0,0,1,0
53603240,7544,1540,1540,23520,33,7664,154401,154401,23523,7664,0,0,0,0,7664,170113,0,0,1,0
53603241,7544,1540,1540,23520,33,7664,154401,154401,23523,7664,0,0,0,0,7664,170113,0,0,1,0
53603242,7544,1540,1540,23520,33,7664,154401,154401,22000,7664,0,0,0,0,7664,170113,0,0,1,0
53603243,7544,1540,1540,23520,33,7664,154401,0,22011,7664,0,0,0,0,7664,170113,0,0,1,400400
53603244,7544,1540,1540,23520,33,7664,154401,0,22011,7664,0,0,0,0,7664,170113,0,0,1,400400
53603245,7544,1540,1540,23520,33,7664,154401,0,22011,7664,0,0,0,0,7664,170113,0,0,0,400400
53603246,226,1540,1540,23520,33,7664,157665,0,22011,7664,154401,132017,226,0,7664,170113,0,0,0,400400
53603247,226,1540,1540,23520,33,7664,7664,0,22011,7664,154401,132017,226,2,7664,170113,0,0,0,400400
53603248,230,1540,1540,23520,33,7664,7664,0,22011,7664,154401,132017,226,2,7664,170113,0,0,0,400400
53603249,230,1540,1540,23520,33,7664,154401,0,22011,7664,7664,132017,230,2,7664,23376,154401,0,0,400400
53603250,230,1540,1540,23520,33,7664,154401,0,22011,7664,7664,132017,230,0,7664,23376,154401,0,0,400400
53603251,231,1540,1540,23520,33,7664,154401,0,22011,7664,7664,132017,230,0,7664,23376,154401,0,0,400400
53603252,231,1540,1540,23520,33,7664,7664,0,22011,7664,7664,731,20,0,7664,170113,0,0,0,400400
53603253,232,1540,1540,23520,33,7664,7664,0,22011,7664,7664,731,20,0,7664,170113,0,0,0,400400
53603254,227,1540,1540,23520,33,7664,7664,0,22011,7664,7664,731,20,0,7664,170113,0,0,0,400400
53603255,227,1540,1540,23520,33,7664,7664,0,22011,7664,7664,132017,0,0,7664,170113,0,0,0,400400
53603256,227,1540,1540,23520,33,7664,7664,0,22011,7664,7664,132017,0,0,7664,170113,0,0,0,400400
53603257,227,1540,1540,23520,33,7664,7664,0,22011,7664,7664,132017,0,0,7664,170113,0,0,0,400400
53603258,227,1540,1540,23520,33,7664,1540,0,22011,7664,7664,132017,145,0,1540,176237,0,0,0,400400
53603259,227,1540,1540,23520,33,7664,1540,0,22011,7664,7664,132017,145,0,1540,176237,0,0,0,400400
53603260,145,1540,1540,23520,33,7664,1540,0,22011,7664,7664,132017,145,0,1540,176237,0,0,0,400400
53603261,145,3300,1540,23520,33,7664,3300,0,22011,7664,7664,60003,145,0,3300,174477,0,0,0,400400
53603262,145,3300,1540,23520,33,7664,3300,0,22011,7664,7664,60003,145,0,3300,174477,0,0,0,400400
53603263,0,3300,1540,23520,33,7664,3300,0,22011,7664,7664,60003,145,0,3300,174477,0,0,0,400400
53603264,0,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400400
53603265,0,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,4,0,177777,0,0,0,400400
53603266,2001,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400400
53603267,17524,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400400
53603268,17524,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400400
53603269,0,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400000
53603270,6000,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400000
53603271,6000,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,1,0
53603272,6000,3300,1540,23520,33,7664,0,0,22011,7664,7664,140006,0,0,0,177777,0,0,1,0
53603273,6000,3300,1540,23520,33,7664,0,0,23524,7664,7664,140006,0,0,0,177777,0,0,1,0
53603274,6046,3300,1540,23520,33,7664,4620,4620,23524,7664,7664,140006,0,0,0,177777,0,0,1,0
53603275,6046,3300,1540,23520,33,7664,4620,4620,23524,7664,7664,140006,0,0,0,177777,0,0,1,0
53603276,6046,3300,1540,23520,33,7664,4620,4620,23524,7664,7664,140006,0,0,0,177777,0,0,1,0
53603277,6046,3300,1540,23520,33,7664,4620,4620,22000,7664,7664,140006,0,0,0,177777,0,0,1,0
53603278,6046,3300,1540,23520,33,7664,4620,0,22011,7664,7664,140006,0,0,0,177777,0,0,1,400400
53603279,6046,3300,1540,23520,33,7664,4620,0,22011,7664,7664,140006,0,0,0,177777,0,0,1,400400
53603280,6046,3300,1540,23520,33,7664,4620,0,22011,7664,7664,140006,0,0,0,177777,0,0,0,400400
53603281,145,3300,1540,23520,33,7664,7720,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603282,145,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603283,0,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603284,0,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603285,0,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603286,0,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,417504
53603287,0,3300,1540,23520,33,7664,3300,0,22011,7664,4620,0,50145,0,3300,174477,0,3300,0,417504
53603288,0,3300,1540,23520,33,7664,3300,0,22003,7664,4620,0,50145,0,3300,174477,0,3300,0,400400
53603289,0,3300,1540,23520,33,7664,3300,0,6003,7664,4620,0,50145,0,3300,174477,0,3300,0,406700
53603290,0,3300,1540,23520,33,7664,0,0,7504,7664,3300,140006,0,0,0,177777,0,0,0,406700
# MARK fill tick=53603290
53603291,0,3300,1540,23520,33,7664,0,0,7504,7664,3300,140006,0,4,0,177777,0,0,0,406700
53603292,2001,3300,1540,23520,33,7664,0,0,7504,7664,3300,140006,0,0,0,177777,0,0,0,406700
53603293,17525,3300,1540,23520,33,7664,0,0,7504,7664,3300,140006,0,0,0,177777,0,0,0,406700
53603294,17525,3300,1540,23520,33,7664,0,0,6000,7664,3300,140006,0,0,0,177777,0,0,0,406700
53603295,0,3300,1540,23520,33,7664,0,0,6003,7664,3300,140006,0,0,0,177777,0,0,0,406700
53603296,0,3300,1540,23520,33,7664,0,0,6003,7664,3300,140006,0,0,0,177777,0,0,0,400400
53603297,0,3300,1540,23520,33,7664,0,0,6003,7664,3300,140006,0,0,0,177777,0,0,0,400400
53603298,6000,3300,1540,23520,33,7664,0,0,6003,7664,3300,140006,0,0,0,177777,0,0,0,400400
53678864,6000,111,120,3302,3321,7716,0,0,14006,51120,0,174777,0,0,0,177777,0,0,1,0
53678865,6000,111,120,3302,3321,7716,0,0,14006,51120,0,174777,0,0,0,177777,0,0,1,0
53678866,6000,111,120,3302,3321,7716,0,0,14541,51120,0,174777,0,0,0,177777,0,0,1,0
53678867,7704,111,120,3302,3321,7716,170400,170400,14541,51120,0,174777,0,0,0,177777,0,0,1,0
53678868,7704,111,120,3302,3321,7716,170400,170400,14541,51120,0,174777,0,22,0,177777,0,0,1,0
53678869,7704,111,120,3302,3321,7716,170400,170400,14541,51120,0,174777,0,22,0,177777,0,0,1,0
53678870,7704,111,120,3302,3321,7716,170400,170400,14000,51120,0,174777,0,22,0,177777,0,0,1,0
53678871,7704,111,120,3302,3321,7716,170400,0,14006,51120,0,174777,0,22,0,177777,0,0,1,400400
53678872,7704,111,120,3302,3321,7716,170400,0,14006,51120,0,174777,0,22,0,177777,0,0,1,400400
53678873,7704,111,120,3302,3321,7716,170400,0,14006,51120,0,174777,0,22,0,177777,0,0,0,400400
53678874,0,111,120,3302,3321,7716,170400,0,14006,51120,170400,0,0,22,0,177777,0,0,0,400400
53678875,0,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,4,0,177777,0,0,0,400400
53678876,2001,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,0,400400
53678877,16542,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,0,400400
53678878,16542,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,0,400400
53678879,0,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,0,0
53678880,6000,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,0,0
53678881,6000,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,1,0
53678882,6000,111,120,3302,3321,7716,0,0,14006,51120,170400,0,0,0,0,177777,0,0,1,0
53678883,6000,111,120,3302,3321,7716,0,0,14542,51120,170400,0,0,0,0,177777,0,0,1,0
53678884,7350,111,120,3302,3321,7716,135030,135030,14542,51120,170400,0,0,0,0,177777,0,0,1,0
53678885,7350,111,120,3302,3321,7716,135030,135030,14542,51120,170400,0,0,0,0,177777,0,0,1,0
53678886,7350,111,120,3302,3321,7716,135030,135030,14542,51120,170400,0,0,0,0,177777,0,0,1,0
53678887,7350,111,120,3302,3321,7716,135030,135030,14000,51120,170400,0,0,0,0,177777,0,0,1,0
53678888,7350,111,120,3302,3321,7716,135030,0,14006,51120,170400,0,0,0,0,177777,0,0,1,400400
