tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
72583424,115,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,54026
72583425,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,54026
72583426,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,54026
72583427,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,54026
72583428,170,1,1,55755,1,1,7515,7672,55672,11265,56105,0,55714,45131,0,400000,54026
72583429,170,1,1,55755,1,1,7515,7672,55672,11265,56105,0,55714,45131,0,400000,54026
72583430,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,1,0,54027
72583431,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,1,0,56027
72583432,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,1,0,56105
72583433,170,1,1,55755,1,1,7515,7672,55672,11265,0,65471,55714,45131,1,0,56105
72583434,170,1,1,55755,1,1,7515,7672,55672,11265,0,65471,55714,45131,1,0,56105
72583435,170,1,1,55755,1,1,7515,7672,55672,11265,0,65471,55714,45131,1,0,56105
72583436,170,1,1,55755,1,1,7515,7672,55672,11265,0,65471,55714,45131,1,0,56000
72583437,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,1,400400,56027
72583438,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,1,400400,56027
72583439,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,45131,0,400400,56027
72583440,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583441,170,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583442,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583443,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583444,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583445,0,1,1,55755,1,1,7515,7672,55672,11265,65471,0,55714,65471,0,400,56027
72583446,0,1,1,55755,1,1,7515,7672,55672,11265,65471,0,55714,65471,0,400,56027
72583447,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,1,0,56032
72583448,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,1,0,64032
72583449,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,1,0,65471
72583450,0,1,1,55755,1,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583451,0,1,1,55755,1,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583452,0,1,1,55755,1,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583453,0,1,1,55755,1,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,64000
72583454,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,1,400400,64032
72583455,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,1,400400,64032
72583456,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,64032
72583457,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583458,0,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583459,2001,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583460,17755,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583461,17755,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583462,0,1,1,55755,1,1,7515,7672,55672,11265,55755,0,55714,1206,0,400,64032
72583463,6000,1,1,55755,1,1,7515,7672,55672,11265,55755,0,55714,1206,0,400,64032
72583464,6000,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,1,0,64026
72583465,6000,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,1,0,54026
72583466,6000,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,1,0,55755
72583467,6046,1,1,55755,1,1,7515,7672,55672,11265,0,4616,55714,1206,1,0,55755
72583468,6046,1,1,55755,1,1,7515,7672,55672,11265,0,4616,55714,1206,1,0,55755
72583469,6046,1,1,55755,1,1,7515,7672,55672,11265,0,4616,55714,1206,1,0,55755
72583470,6046,1,1,55755,1,1,7515,7672,55672,11265,0,4616,55714,1206,1,0,54000
72583471,6046,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583472,6046,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583473,6046,1,1,55755,1,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,54026
72583474,145,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583475,145,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583476,0,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583477,0,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583478,0,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54026
72583479,0,1206,1,55756,1206,1,7515,7672,55672,11265,7510,0,55714,4616,0,417510,54026
72583480,0,1206,1,55756,1206,1,7515,7672,55672,11265,7510,0,55714,4616,0,417510,54026
72583481,0,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,4616,0,400400,54003
72583482,0,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,4616,0,2206,6003
72583483,0,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,7510
72583484,0,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,7510
72583485,2001,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,7510
72583486,17756,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,7510
72583487,17756,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,6000
72583488,0,1206,1,55756,1206,1,7515,7672,55672,11265,1206,0,55714,1206,0,2206,6003
72583489,0,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583490,0,1206,1,55756,1206,1,7515,7672,55672,11265,55756,0,55714,1206,0,400,6003
72583491,6000,1206,1,55756,1206,1,7515,7672,55672,11265,55756,0,55714,1206,0,400,6003
72583492,6000,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,6026
72583493,6000,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,54026
72583494,6000,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,55756
72583495,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,45123,55714,1206,1,0,55756
72583496,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,45123,55714,1206,1,0,55756
72583497,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,45123,55714,1206,1,0,55756
72583498,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,45123,55714,1206,1,0,54000
72583499,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583500,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583501,6451,1206,1,55756,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,54026
72583502,115,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,54026
72583503,115,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,54026
72583504,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,54026
72583505,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,54026
72583506,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,54026
72583507,170,1206,1,55757,1206,1,7515,7672,55672,11265,56101,0,55714,45123,0,400400,54026
72583508,170,1206,1,55757,1206,1,7515,7672,55672,11265,56101,0,55714,45123,0,400400,54026
72583509,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,1,0,54027
72583510,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,1,0,56027
72583511,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,1,0,56101
72583512,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,65016,55714,45123,1,0,56101
72583513,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,65016,55714,45123,1,0,56101
72583514,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,65016,55714,45123,1,0,56101
72583515,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,65016,55714,45123,1,0,56000
72583516,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,1,400400,56027
72583517,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,1,400400,56027
72583518,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,45123,0,400400,56027
72583519,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,56027
72583520,170,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,56027
72583521,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,56027
72583522,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,56027
72583523,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,56027
72583524,0,1206,1,55757,1206,1,7515,7672,55672,11265,65016,0,55714,65016,0,400000,56027
72583525,0,1206,1,55757,1206,1,7515,7672,55672,11265,65016,0,55714,65016,0,400000,56027
72583526,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,56032
72583527,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,64032
72583528,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,65016
72583529,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,65016
72583530,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,65016
72583531,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,65016
72583532,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,0,64000
72583533,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,400400,64032
72583534,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,1,400400,64032
72583535,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,65016,0,400400,64032
72583536,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,64032
72583537,0,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,64032
72583538,2001,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,64032
72583539,17757,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,64032
72583540,17757,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,64032
72583541,0,1206,1,55757,1206,1,7515,7672,55672,11265,55757,0,55714,0,0,0,64032
72583542,6000,1206,1,55757,1206,1,7515,7672,55672,11265,55757,0,55714,0,0,0,64032
72583543,6000,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,1,0,64026
72583544,6000,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,1,0,54026
72583545,6000,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,1,0,55757
72583546,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,131010,55714,0,1,0,55757
72583547,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,131010,55714,0,1,0,55757
72583548,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,131010,55714,0,1,0,55757
72583549,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,131010,55714,0,1,0,54000
72583550,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,1,400400,54026
72583551,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,1,400400,54026
72583552,7310,1206,1,55757,1206,1,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583553,214,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583554,214,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583555,0,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583556,17767,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583557,17767,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583558,0,0,1,55760,0,1,7515,7672,55672,11265,55767,0,55714,131010,0,0,54026
72583559,6000,0,1,55760,0,1,7515,7672,55672,11265,55767,0,55714,131010,0,0,54026
72583560,6000,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,1,0,54026
72583561,6000,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,1,0,54026
72583562,6000,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,1,0,55767
72583563,6446,0,1,55760,0,1,7515,7672,55672,11265,0,44616,55714,131010,1,0,55767
72583564,6446,0,1,55760,0,1,7515,7672,55672,11265,0,44616,55714,131010,1,0,55767
72583565,6446,0,1,55760,0,1,7515,7672,55672,11265,0,44616,55714,131010,1,0,55767
72583566,6446,0,1,55760,0,1,7515,7672,55672,11265,0,44616,55714,131010,1,0,54000
72583567,6446,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,1,400400,54026
72583568,6446,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,1,400400,54026
72583569,6446,0,1,55760,0,1,7515,7672,55672,11265,0,0,55714,131010,0,400400,54026
72583570,170,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,54026
72583571,170,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,54026
72583572,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,54026
72583573,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,54026
72583574,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,54026
72583575,0,0,1,55770,0,1,7515,7672,55672,11265,7510,0,55714,44616,0,400400,54026
72583576,0,0,1,55770,0,1,7515,7672,55672,11265,7510,0,55714,44616,0,400400,54026
72583577,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,1,0,54003
72583578,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,1,0,6003
72583579,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,1,0,7510
72583580,0,0,1,55770,0,1,7515,7672,55672,11265,0,1206,55714,44616,1,0,7510
72583581,0,0,1,55770,0,1,7515,7672,55672,11265,0,1206,55714,44616,1,0,7510
72583582,0,0,1,55770,0,1,7515,7672,55672,11265,0,1206,55714,44616,1,0,7510
72583583,0,0,1,55770,0,1,7515,7672,55672,11265,0,1206,55714,44616,1,0,6000
72583584,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,1,400400,6003
72583585,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,1,400400,6003
72583586,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,44616,0,400400,6003
72583587,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583588,0,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583589,2001,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583590,17770,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583591,17770,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,6003
72583592,0,0,1,55770,0,1,7515,7672,55672,11265,55770,0,55714,1206,0,0,6003
72583593,6000,0,1,55770,0,1,7515,7672,55672,11265,55770,0,55714,1206,0,0,6003
72583594,6000,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,1,0,6026
72583595,6000,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,1,0,54026
72583596,6000,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,1,0,55770
72583597,6511,0,1,55770,0,1,7515,7672,55672,11265,0,51115,55714,1206,1,0,55770
72583598,6511,0,1,55770,0,1,7515,7672,55672,11265,0,51115,55714,1206,1,0,55770
72583599,6511,0,1,55770,0,1,7515,7672,55672,11265,0,51115,55714,1206,1,0,55770
72583600,6511,0,1,55770,0,1,7515,7672,55672,11265,0,51115,55714,1206,1,0,54000
72583601,6511,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583602,6511,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583603,6511,0,1,55770,0,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,54026
72583604,117,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,54026
72583605,117,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,54026
72583606,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,54026
72583607,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,54026
72583608,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,54026
72583609,172,1206,1,55771,1206,1,7515,7672,55672,11265,56105,0,55714,51115,0,400000,54026
72583610,172,1206,1,55771,1206,1,7515,7672,55672,11265,56105,0,55714,51115,0,400000,54026
72583611,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,1,0,54027
72583612,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,1,0,56027
72583613,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,1,0,56105
72583614,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,65471,55714,51115,1,0,56105
72583615,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,65471,55714,51115,1,0,56105
72583616,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,65471,55714,51115,1,0,56105
72583617,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,65471,55714,51115,1,0,56000
72583618,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,1,400400,56027
72583619,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,1,400400,56027
72583620,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,51115,0,400400,56027
72583621,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583622,172,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583623,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583624,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583625,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,56027
72583626,0,1206,1,55771,1206,1,7515,7672,55672,11265,65471,0,55714,65471,0,400,56027
72583627,0,1206,1,55771,1206,1,7515,7672,55672,11265,65471,0,55714,65471,0,400,56027
72583628,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,1,0,56032
72583629,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,1,0,64032
72583630,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,1,0,65471
72583631,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583632,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583633,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,65471
72583634,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,1206,55714,65471,1,0,64000
72583635,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,1,400400,64032
72583636,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,1,400400,64032
72583637,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,65471,0,400400,64032
72583638,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583639,0,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583640,2001,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583641,17771,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583642,17771,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,64032
72583643,0,1206,1,55771,1206,1,7515,7672,55672,11265,55771,0,55714,1206,0,400,64032
72583644,6000,1206,1,55771,1206,1,7515,7672,55672,11265,55771,0,55714,1206,0,400,64032
72583645,6000,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,64026
72583646,6000,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,54026
72583647,6000,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,0,55771
72583648,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,140065,55714,1206,1,0,55771
72583649,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,140065,55714,1206,1,0,55771
72583650,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,140065,55714,1206,1,0,55771
72583651,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,140065,55714,1206,1,0,54000
72583652,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583653,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,1,400400,54026
72583654,7400,1206,1,55771,1206,1,7515,7672,55672,11265,0,0,55714,1206,0,400400,54026
72583655,215,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583656,215,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583657,0,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583658,17772,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583659,17772,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583660,0,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583661,0,1206,1206,55772,1206,1206,7515,7672,55672,11265,0,0,55714,140065,0,400400,54026
72583662,0,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583663,0,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583664,2001,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583665,17773,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583666,17773,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,0,400400,54026
72583667,0,1206,1206,55773,1206,1206,7515,7672,55672,11265,55773,0,55714,0,0,0,54026
72583668,6000,1206,1206,55773,1206,1206,7515,7672,55672,11265,55773,0,55714,0,0,0,54026
72583669,6000,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,1,0,54026
72583670,6000,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,1,0,54026
72583671,6000,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,0,55714,0,1,0,55773
72583672,6451,1206,1206,55773,1206,1206,7515,7672,55672,11265,0,45113,55714,0,1,0,55773
