tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,QREG,RA,RT,RD,RB,RX,CSA_12_0
71924912,244,1,1,0,0,300,300,44056,10244,110244,306,55672,7672,7504,0
71924913,244,1,1,0,0,300,300,44056,10244,110244,306,55672,7672,7504,0
71924914,244,1,1,0,0,300,300,44056,10244,110244,306,55672,7672,7504,0
71924915,244,1,1,0,0,0,300,44056,10244,110244,306,55672,7672,7504,0
71924916,244,1,1,0,0,0,300,44056,10244,110244,306,55672,7672,7504,0
71924917,244,1,1,0,0,0,300,44056,10244,110244,306,55672,7672,7504,0
71924918,300,1,1,3,0,0,300,300,10244,110244,306,55672,7672,7504,0
71924919,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,0
71924920,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,2001
71924921,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,17017
71924922,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,17017
71924923,300,1,1,3,3017,0,0,300,10244,110244,306,55672,7672,7504,0
71924924,300,1,1,3,3017,0,0,300,10244,110244,306,55672,7672,7504,6000
71924925,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,6000
71924926,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,6000
71924927,300,1,1,3,0,0,0,300,10244,110244,306,55672,7672,7504,6000
71924928,300,1,1,3,0,65063,65063,300,10244,110244,306,55672,7672,7504,6650
71924929,300,1,1,3,0,65063,65063,300,10244,110244,306,55672,7672,7504,6650
71924930,300,1,1,3,0,65063,65063,300,10244,110244,306,55672,7672,7504,6650
71924931,300,1,1,3,0,65063,65063,300,10244,110244,306,55672,7672,7504,6650
71924932,300,1,1,3,0,0,65063,300,10244,110244,306,55672,7672,7504,6650
71924933,300,1,1,3,0,0,65063,300,10244,110244,306,55672,7672,7504,6650
71924934,300,1,1,3,0,0,65063,300,10244,110244,306,55672,7672,7504,6650
71924935,244,1,1,0,0,0,65063,65063,10244,300,306,55672,7672,7504,125
71924936,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,125
71924937,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924938,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924939,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924940,244,1,1,0,3102,0,0,65063,10244,300,306,55672,7672,7504,200
71924941,244,1,1,0,3102,0,0,65063,10244,300,306,55672,7672,7504,200
71924942,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924943,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924944,244,1,1,0,0,0,0,65063,10244,300,306,55672,7672,7504,200
71924945,244,1,1,0,0,5312,5312,65063,10244,300,306,55672,7672,7504,200
71924946,244,1,1,0,0,5312,5312,65063,10244,300,306,55672,7672,7504,200
71924947,244,1,1,0,0,5312,5312,65063,10244,300,306,55672,7672,7504,200
71924948,244,1,1,0,0,5312,5312,65063,10244,300,306,55672,7672,7504,200
71924949,244,1,1,0,0,0,5312,65063,10244,300,306,55672,7672,7504,200
71924950,244,1,1,0,0,0,5312,65063,10244,300,306,55672,7672,7504,200
71924951,244,1,1,0,0,0,5312,65063,10244,300,306,55672,7672,7504,200
71924952,244,1,1,2,0,0,5312,5312,10244,300,306,55672,7672,7504,200
71924953,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,200
71924954,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924955,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924956,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924957,244,1,1,2,5312,0,0,5312,10244,300,306,55672,7672,7504,0
71924958,244,1,1,2,5312,0,0,5312,10244,300,306,55672,7672,7504,0
71924959,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924960,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924961,244,1,1,2,0,0,0,5312,10244,300,306,55672,7672,7504,0
71924962,244,1,1,2,0,300,300,5312,10244,300,306,55672,7672,7504,0
71924963,244,1,1,2,0,300,300,5312,10244,300,306,55672,7672,7504,0
71924964,244,1,1,2,0,300,300,5312,10244,300,306,55672,7672,7504,0
71924965,244,1,1,2,0,300,300,5312,10244,300,306,55672,7672,7504,0
71924966,244,1,1,2,0,0,300,5312,10244,300,306,55672,7672,7504,0
71924967,244,1,1,2,0,0,300,5312,10244,300,306,55672,7672,7504,0
71924968,244,1,1,2,0,0,300,5312,10244,300,306,55672,7672,7504,0
71924969,300,1,1,3,0,0,300,300,10244,300,306,55672,7672,7504,0
71924970,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,0
71924971,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,2001
71924972,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,17020
71924973,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,17020
71924974,300,1,1,3,3020,0,0,300,10244,300,306,55672,7672,7504,0
71924975,300,1,1,3,3020,0,0,300,10244,300,306,55672,7672,7504,6000
71924976,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,6000
71924977,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,6000
71924978,300,1,1,3,0,0,0,300,10244,300,306,55672,7672,7504,6000
71924979,300,1,1,3,0,4061,4061,300,10244,300,306,55672,7672,7504,6040
71924980,300,1,1,3,0,4061,4061,300,10244,300,306,55672,7672,7504,6040
71924981,300,1,1,3,0,4061,4061,300,10244,300,306,55672,7672,7504,6040
71924982,300,1,1,3,0,4061,4061,300,10244,300,306,55672,7672,7504,6040
71924983,300,1,1,3,0,0,4061,300,10244,300,306,55672,7672,7504,6040
71924984,300,1,1,3,0,0,4061,300,10244,300,306,55672,7672,7504,6040
71924985,300,1,1,3,0,0,4061,300,10244,300,306,55672,7672,7504,6040
71924986,0,1,1,0,0,0,4061,4061,10244,0,306,55672,7672,7504,145
71924987,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,145
71924988,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,0
71924989,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,0
71924990,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,0
71924991,0,1,1,0,3101,0,0,4061,10244,0,306,55672,7672,7504,0
71924992,0,1,1,0,3101,0,0,4061,10244,0,306,55672,7672,7504,0
71924993,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,0
71924994,0,1,1,0,0,0,0,4061,10244,0,306,55672,7672,7504,0
71924995,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71924996,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71924997,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,2001
71924998,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,17021
71924999,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,17021
71925000,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71925001,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71925002,0,1,1,3,3021,0,0,0,10244,0,306,55672,7672,7504,0
71925003,0,1,1,3,3021,0,0,0,10244,0,306,55672,7672,7504,6000
71925004,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925005,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925006,0,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925007,0,1,1,3,0,131404,131404,0,10244,0,306,55672,7672,7504,7314
71925008,0,1,1,3,0,131404,131404,0,10244,0,306,55672,7672,7504,7314
71925009,0,1,1,3,0,131404,131404,0,10244,0,306,55672,7672,7504,7314
71925010,0,1,1,3,0,131404,131404,0,10244,0,306,55672,7672,7504,7314
71925011,0,1,1,3,0,0,131404,0,10244,0,306,55672,7672,7504,7314
71925012,0,1,1,3,0,0,131404,0,10244,0,306,55672,7672,7504,7314
71925013,0,1,1,3,0,0,131404,0,10244,0,306,55672,7672,7504,7314
71925014,0,1,1,3,0,0,131404,131404,10244,0,306,55672,7672,7504,214
71925015,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,214
71925016,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,0
71925017,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,17025
71925018,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,17025
71925019,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,0
71925020,0,1,1,3,0,0,0,131404,10244,0,306,55672,7672,7504,0
71925021,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71925022,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,0
71925023,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,2001
71925024,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,17022
71925025,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,17022
71925026,244,1,1,3,3022,0,0,0,10244,0,306,55672,7672,7504,0
71925027,244,1,1,3,3022,0,0,0,10244,0,306,55672,7672,7504,6000
71925028,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925029,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925030,244,1,1,3,0,0,0,0,10244,0,306,55672,7672,7504,6000
71925031,244,1,1,3,0,170423,170423,0,10244,0,306,55672,7672,7504,7704
71925032,244,1,1,3,0,170423,170423,0,10244,0,306,55672,7672,7504,7704
71925033,244,1,1,3,0,170423,170423,0,10244,0,306,55672,7672,7504,7704
71925034,244,1,1,3,0,170423,170423,0,10244,0,306,55672,7672,7504,7704
71925035,244,1,1,3,0,0,170423,0,10244,0,306,55672,7672,7504,7704
71925036,244,1,1,3,0,0,170423,0,10244,0,306,55672,7672,7504,7704
71925037,244,1,1,3,0,0,170423,0,10244,0,306,55672,7672,7504,7704
71925038,23,1,1,3,0,0,170423,170423,10244,0,306,55672,7672,7504,0
71925039,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,0
71925040,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,2001
71925041,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,17023
71925042,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,17023
71925043,23,1,1,3,3023,0,0,170423,10244,0,306,55672,7672,7504,0
71925044,23,1,1,3,3023,0,0,170423,10244,0,306,55672,7672,7504,6000
71925045,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,6000
71925046,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,6000
71925047,23,1,1,3,0,0,0,170423,10244,0,306,55672,7672,7504,6000
71925048,23,1,1,3,0,134112,134112,170423,10244,0,306,55672,7672,7504,7341
71925049,23,1,1,3,0,134112,134112,170423,10244,0,306,55672,7672,7504,7341
71925050,23,1,1,3,0,134112,134112,170423,10244,0,306,55672,7672,7504,7341
71925051,23,1,1,3,0,134112,134112,170423,10244,0,306,55672,7672,7504,7341
71925052,23,1,1,3,0,0,134112,170423,10244,0,306,55672,7672,7504,7341
71925053,23,1,1,3,0,0,134112,170423,10244,0,306,55672,7672,7504,7341
71925054,23,1,1,3,0,0,134112,170423,10244,0,306,55672,7672,7504,7341
71925055,0,1,1,0,0,0,134112,134112,10244,23,306,55672,7672,7504,0
71925056,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,0
71925057,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,2001
71925058,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,17135
71925059,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,17135
71925060,0,1,1,0,3135,0,0,134112,10244,23,306,55672,7672,7504,0
71925061,0,1,1,0,3135,0,0,134112,10244,23,306,55672,7672,7504,6000
71925062,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,6000
71925063,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,6000
71925064,0,1,1,0,0,0,0,134112,10244,23,306,55672,7672,7504,6000
71925065,0,1,1,0,0,4032,4032,134112,10244,23,306,55672,7672,7504,6040
71925066,0,1,1,0,0,4032,4032,134112,10244,23,306,55672,7672,7504,6040
71925067,0,1,1,0,0,4032,4032,134112,10244,23,306,55672,7672,7504,6040
71925068,0,1,1,0,0,4032,4032,134112,10244,23,306,55672,7672,7504,6040
71925069,0,1,1,0,0,0,4032,134112,10244,23,306,55672,7672,7504,6040
71925070,0,1,1,0,0,0,4032,134112,10244,23,306,55672,7672,7504,6040
71925071,0,1,1,0,0,0,4032,134112,10244,23,306,55672,7672,7504,6040
71925072,23,1,1,0,0,0,4033,4032,10244,23,306,55672,7672,7504,145
71925073,23,1,1,0,0,0,23,4032,10244,23,306,55672,7672,7504,145
71925074,23,1,1,0,0,0,23,4032,10244,23,306,55672,7672,7504,0
71925075,23,1,1,0,0,0,23,4032,10244,23,306,55672,7672,7504,0
71925076,23,1,1,0,0,0,23,4032,10244,23,306,55672,7672,7504,0
71925077,23,1,1,0,3167,0,23,4032,10244,23,306,55672,7672,7504,0
71925078,23,1,1,0,3167,0,23,4032,10244,23,306,55672,7672,7504,0
71925079,23,1,1,0,0,0,23,4032,10244,23,306,55672,7672,7504,0
71925080,23,1,1,0,23,0,23,4032,10244,23,306,55672,7672,7504,0
71925081,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,0
71925082,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,0
71925083,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,2001
71925084,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,17136
71925085,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,17136
71925086,0,1,1,3,23,0,0,4032,10244,23,306,55672,7672,7504,0
71925087,0,1,1,3,0,0,0,4032,10244,23,306,55672,7672,7504,0
71925088,0,1,1,3,3136,0,0,4032,10244,23,306,55672,7672,7504,0
71925089,0,1,1,3,3136,0,0,4032,10244,23,306,55672,7672,7504,6000
71925090,0,1,1,3,0,0,0,4032,10244,23,306,55672,7672,7504,6000
71925091,0,1,1,3,0,0,0,4032,10244,23,306,55672,7672,7504,6000
71925092,0,1,1,3,0,0,0,4032,10244,23,306,55672,7672,7504,6000
71925093,0,1,1,3,0,45232,45232,4032,10244,23,306,55672,7672,7504,6452
71925094,0,1,1,3,0,45232,45232,4032,10244,23,306,55672,7672,7504,6452
71925095,0,1,1,3,0,45232,45232,4032,10244,23,306,55672,7672,7504,6452
71925096,0,1,1,3,0,45232,45232,4032,10244,23,306,55672,7672,7504,6452
71925097,0,1,1,3,0,0,45232,4032,10244,23,306,55672,7672,7504,6452
71925098,0,1,1,3,0,0,45232,4032,10244,23,306,55672,7672,7504,6452
71925099,0,1,1,3,0,0,45232,4032,10244,23,306,55672,7672,7504,6452
71925100,244,1,1,0,0,0,45232,45232,10244,23,306,55672,7672,7504,115
71925101,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,115
71925102,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925103,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925104,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925105,244,1,1,0,2770,0,0,45232,10244,23,306,55672,7672,7504,170
71925106,244,1,1,0,2770,0,0,45232,10244,23,306,55672,7672,7504,170
71925107,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925108,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925109,244,1,1,0,0,0,0,45232,10244,23,306,55672,7672,7504,170
71925110,244,1,1,0,0,5310,5310,45232,10244,23,306,55672,7672,7504,170
71925111,244,1,1,0,0,5310,5310,45232,10244,23,306,55672,7672,7504,170
71925112,244,1,1,0,0,5310,5310,45232,10244,23,306,55672,7672,7504,170
71925113,244,1,1,0,0,5310,5310,45232,10244,23,306,55672,7672,7504,170
71925114,244,1,1,0,0,0,5310,45232,10244,23,306,55672,7672,7504,170
71925115,244,1,1,0,0,0,5310,45232,10244,23,306,55672,7672,7504,170
71925116,244,1,1,0,0,0,5310,45232,10244,23,306,55672,7672,7504,170
71925117,244,1,1,2,0,0,5310,5310,10244,23,306,55672,7672,7504,170
71925118,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,170
71925119,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925120,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925121,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925122,244,1,1,2,5310,0,0,5310,10244,23,306,55672,7672,7504,0
71925123,244,1,1,2,5310,0,0,5310,10244,23,306,55672,7672,7504,0
71925124,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925125,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925126,244,1,1,2,0,0,0,5310,10244,23,306,55672,7672,7504,0
71925127,244,1,1,2,0,14,14,5310,10244,23,306,55672,7672,7504,0
71925128,244,1,1,2,0,14,14,5310,10244,23,306,55672,7672,7504,0
71925129,244,1,1,2,0,14,14,5310,10244,23,306,55672,7672,7504,0
71925130,244,1,1,2,0,14,14,5310,10244,23,306,55672,7672,7504,0
71925131,244,1,1,2,0,0,14,5310,10244,23,306,55672,7672,7504,0
71925132,244,1,1,2,0,0,14,5310,10244,23,306,55672,7672,7504,0
71925133,244,1,1,2,0,0,14,5310,10244,23,306,55672,7672,7504,0
71925134,14,1,1,3,0,0,14,14,10244,23,306,55672,7672,7504,0
71925135,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,0
71925136,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,2001
71925137,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,17137
71925138,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,17137
71925139,14,1,1,3,3137,0,0,14,10244,23,306,55672,7672,7504,0
71925140,14,1,1,3,3137,0,0,14,10244,23,306,55672,7672,7504,6000
71925141,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,6000
71925142,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,6000
71925143,14,1,1,3,0,0,0,14,10244,23,306,55672,7672,7504,6000
71925144,14,1,1,3,0,65230,65230,14,10244,23,306,55672,7672,7504,6652
71925145,14,1,1,3,0,65230,65230,14,10244,23,306,55672,7672,7504,6652
71925146,14,1,1,3,0,65230,65230,14,10244,23,306,55672,7672,7504,6652
71925147,14,1,1,3,0,65230,65230,14,10244,23,306,55672,7672,7504,6652
71925148,14,1,1,3,0,0,65230,14,10244,23,306,55672,7672,7504,6652
71925149,14,1,1,3,0,0,65230,14,10244,23,306,55672,7672,7504,6652
71925150,14,1,1,3,0,0,65230,14,10244,23,306,55672,7672,7504,6652
71925151,244,1,1,0,0,0,65230,65230,10244,14,306,55672,7672,7504,125
71925152,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,125
71925153,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925154,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925155,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925156,244,1,1,0,2767,0,0,65230,10244,14,306,55672,7672,7504,200
71925157,244,1,1,0,2767,0,0,65230,10244,14,306,55672,7672,7504,200
71925158,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925159,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925160,244,1,1,0,0,0,0,65230,10244,14,306,55672,7672,7504,200
71925161,244,1,1,0,0,5311,5311,65230,10244,14,306,55672,7672,7504,200
71925162,244,1,1,0,0,5311,5311,65230,10244,14,306,55672,7672,7504,200
71925163,244,1,1,0,0,5311,5311,65230,10244,14,306,55672,7672,7504,200
71925164,244,1,1,0,0,5311,5311,65230,10244,14,306,55672,7672,7504,200
71925165,244,1,1,0,0,0,5311,65230,10244,14,306,55672,7672,7504,200
71925166,244,1,1,0,0,0,5311,65230,10244,14,306,55672,7672,7504,200
71925167,244,1,1,0,0,0,5311,65230,10244,14,306,55672,7672,7504,200
71925168,244,1,1,2,0,0,5311,5311,10244,14,306,55672,7672,7504,200
71925169,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,200
71925170,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925171,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925172,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925173,244,1,1,2,5311,0,0,5311,10244,14,306,55672,7672,7504,0
71925174,244,1,1,2,5311,0,0,5311,10244,14,306,55672,7672,7504,0
71925175,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925176,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925177,244,1,1,2,0,0,0,5311,10244,14,306,55672,7672,7504,0
71925178,244,1,1,2,0,14,14,5311,10244,14,306,55672,7672,7504,0
71925179,244,1,1,2,0,14,14,5311,10244,14,306,55672,7672,7504,0
71925180,244,1,1,2,0,14,14,5311,10244,14,306,55672,7672,7504,0
71925181,244,1,1,2,0,14,14,5311,10244,14,306,55672,7672,7504,0
71925182,244,1,1,2,0,0,14,5311,10244,14,306,55672,7672,7504,0
71925183,244,1,1,2,0,0,14,5311,10244,14,306,55672,7672,7504,0
71925184,244,1,1,2,0,0,14,5311,10244,14,306,55672,7672,7504,0
71925185,14,1,1,3,0,0,14,14,10244,14,306,55672,7672,7504,0
71925186,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,0
71925187,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,2001
71925188,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,17140
71925189,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,17140
71925190,14,1,1,3,3140,0,0,14,10244,14,306,55672,7672,7504,0
71925191,14,1,1,3,3140,0,0,14,10244,14,306,55672,7672,7504,6000
71925192,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,6000
71925193,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,6000
71925194,14,1,1,3,0,0,0,14,10244,14,306,55672,7672,7504,6000
71925195,14,1,1,3,0,142005,142005,14,10244,14,306,55672,7672,7504,7420
71925196,14,1,1,3,0,142005,142005,14,10244,14,306,55672,7672,7504,7420
71925197,14,1,1,3,0,142005,142005,14,10244,14,306,55672,7672,7504,7420
71925198,14,1,1,3,0,142005,142005,14,10244,14,306,55672,7672,7504,7420
71925199,14,1,1,3,0,0,142005,14,10244,14,306,55672,7672,7504,7420
71925200,14,1,1,3,0,0,142005,14,10244,14,306,55672,7672,7504,7420
71925201,14,1,1,3,0,0,142005,14,10244,14,306,55672,7672,7504,7420
71925202,0,1,1,2,0,0,142005,142005,10244,0,306,55672,7672,7504,215
71925203,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,215
71925204,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,0
71925205,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,17141
71925206,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,17141
71925207,0,1,1,2,3141,0,0,142005,10244,0,306,55672,7672,7504,0
71925208,0,1,1,2,3141,0,0,142005,10244,0,306,55672,7672,7504,6000
71925209,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,6000
71925210,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,6000
71925211,0,1,1,2,0,0,0,142005,10244,0,306,55672,7672,7504,6000
71925212,0,1,1,2,0,146542,146542,142005,10244,0,306,55672,7672,7504,7465
71925213,0,1,1,2,0,146542,146542,142005,10244,0,306,55672,7672,7504,7465
71925214,0,1,1,2,0,146542,146542,142005,10244,0,306,55672,7672,7504,7465
71925215,0,1,1,2,0,146542,146542,142005,10244,0,306,55672,7672,7504,7465
71925216,0,1,1,2,0,0,146542,142005,10244,0,306,55672,7672,7504,7465
71925217,0,1,1,2,0,0,146542,142005,10244,0,306,55672,7672,7504,7465
71925218,0,1,1,2,0,0,146542,142005,10244,0,306,55672,7672,7504,7465
71925219,25,1,1,3,0,0,146542,146542,10244,0,306,55672,7672,7504,145
71925220,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,145
71925221,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,0
71925222,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,17142
71925223,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,17142
71925224,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,0
71925225,25,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,0
71925226,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,0
71925227,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,0
71925228,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,2001
71925229,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,17025
71925230,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,17025
71925231,0,1,1,3,3025,0,0,146542,10244,0,306,55672,7672,7504,0
71925232,0,1,1,3,3025,0,0,146542,10244,0,306,55672,7672,7504,6000
71925233,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,6000
71925234,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,6000
71925235,0,1,1,3,0,0,0,146542,10244,0,306,55672,7672,7504,6000
71925236,0,1,1,3,0,134057,134057,146542,10244,0,306,55672,7672,7504,7340
71925237,0,1,1,3,0,134057,134057,146542,10244,0,306,55672,7672,7504,7340
71925238,0,1,1,3,0,134057,134057,146542,10244,0,306,55672,7672,7504,7340
71925239,0,1,1,3,0,134057,134057,146542,10244,0,306,55672,7672,7504,7340
71925240,0,1,1,3,0,0,134057,146542,10244,0,306,55672,7672,7504,7340
71925241,0,1,1,3,0,0,134057,146542,10244,0,306,55672,7672,7504,7340
71925242,0,1,1,3,0,0,134057,146542,10244,0,306,55672,7672,7504,7340
