tick,CD16,AREG,TREG,FIDBO,CPUIDB,IOIDB8,THR,TXBYTE,CSA_12_0
70869719,51105,14,75137,51105,51105,105,12,12,4333
70869932,42522,15,75137,1,1,1,12,12,4333
70869933,42522,15,75137,1,1,1,12,12,4333
70869934,42522,15,75137,1,1,1,12,12,4333
70869935,42522,15,75137,42522,42522,122,12,12,4333
# MARK idbR tick=70869935
70869936,42522,15,75137,42522,42522,122,12,12,4334
70869937,42522,15,75137,42522,42522,122,12,12,377
70869938,0,15,75137,377,377,377,12,12,377
70869939,0,15,75137,377,377,377,12,12,377
70870057,54611,16,47,0,0,0,12,12,6546
70870058,54611,16,47,0,0,0,12,12,6546
70870059,54611,16,47,0,0,0,12,12,6546
70870060,54611,16,47,42522,42522,122,12,12,174
# MARK idbR tick=70870060
70870061,0,16,47,42522,42522,122,12,12,174
70870062,0,16,47,42522,42522,122,12,12,0
70870063,0,16,47,42522,42522,122,12,12,0
70870064,0,16,47,42522,42522,122,12,12,0
70870091,50606,16,47,16,16,16,12,12,6506
70870092,50606,16,47,16,16,16,12,12,6506
70870093,50606,16,47,16,16,16,12,12,6506
70870094,50606,16,47,42522,42522,122,12,12,172
# MARK idbR tick=70870094
70870095,0,16,47,42522,42522,122,12,12,172
70870096,0,16,47,42522,42522,122,12,12,0
70870097,0,16,47,42522,42522,122,12,12,0
70870098,0,16,47,42522,42522,122,12,12,0
70870125,142200,16,47,75137,75137,137,12,12,7422
70870126,142200,16,47,75137,75137,137,12,12,7422
70870127,142200,16,47,75137,75137,137,12,12,7422
70870128,142722,16,75137,42522,42522,122,12,12,4331
# MARK idbR tick=70870128
70870129,42522,16,75137,42522,42522,122,12,12,4331
70870130,42522,16,75137,42522,42522,122,12,12,4335
70870131,16,16,75137,16,16,16,12,12,4335
70870132,16,16,75137,16,16,16,12,12,4335
70870151,51125,16,75137,1,1,1,12,12,4334
70870152,51125,16,75137,1,1,1,12,12,4334
70870153,51125,16,75137,1,1,1,12,12,4334
70870154,51125,16,75137,51125,51125,125,12,12,4334
# MARK idbU tick=70870154
70870155,51125,16,75137,51125,51125,125,12,12,4334
70870156,51125,16,75137,51125,51125,125,12,12,4333
70870157,52522,16,75137,52522,52522,122,12,12,4333
# MARK idbR tick=70870157
70870158,52522,16,75137,52522,52522,122,12,12,4333
70870159,52522,16,75137,52522,52522,122,12,12,377
70870160,0,16,75137,377,377,377,12,12,377
70870161,0,16,75137,377,377,377,12,12,377
70870277,54611,17,47,0,0,0,12,12,6546
70870278,54611,17,47,0,0,0,12,12,6546
70870279,54611,17,47,0,0,0,12,12,6546
70870280,54611,17,47,52522,52522,122,12,12,174
# MARK idbR tick=70870280
70870281,0,17,47,52522,52522,122,12,12,174
70870282,0,17,47,52522,52522,122,12,12,0
70870283,0,17,47,52522,52522,122,12,12,0
70870284,0,17,47,52522,52522,122,12,12,0
70870311,50606,17,47,17,17,17,12,12,6506
70870312,50606,17,47,17,17,17,12,12,6506
70870313,50606,17,47,17,17,17,12,12,6506
70870314,50606,17,47,52522,52522,122,12,12,172
# MARK idbR tick=70870314
70870315,0,17,47,52522,52522,122,12,12,172
70870316,0,17,47,52522,52522,122,12,12,0
70870317,0,17,47,52522,52522,122,12,12,0
70870318,0,17,47,52522,52522,122,12,12,0
70870345,142200,17,47,75137,75137,137,12,12,7422
70870346,142200,17,47,75137,75137,137,12,12,7422
70870347,142200,17,47,75137,75137,137,12,12,7422
70870348,152722,17,75137,52522,52522,122,12,12,4331
# MARK idbR tick=70870348
70870349,52522,17,75137,52522,52522,122,12,12,4331
70870350,52522,17,75137,52522,52522,122,12,12,4335
70870351,17,17,75137,17,17,17,12,12,4335
70870352,17,17,75137,17,17,17,12,12,4335
70870371,51125,17,75137,1,1,1,12,12,4333
70870372,51125,17,75137,1,1,1,12,12,4333
70870373,51125,17,75137,1,1,1,12,12,4333
70870374,51125,17,75137,51125,51125,125,12,12,4333
# MARK idbU tick=70870374
70870375,51125,17,75137,51125,51125,125,12,12,4334
70870376,51125,17,75137,51125,51125,125,12,12,377
70870377,0,17,75137,377,377,377,12,12,377
70870378,0,17,75137,377,377,377,12,12,377
70870494,54611,20,47,0,0,0,12,12,6546
70870495,54611,20,47,0,0,0,12,12,6546
70870496,54611,20,47,0,0,0,12,12,6546
70870497,54611,20,47,51125,51125,125,12,12,174
# MARK idbU tick=70870497
70870498,0,20,47,51125,51125,125,12,12,174
70870499,0,20,47,51125,51125,125,12,12,0
70870500,0,20,47,51125,51125,125,12,12,0
70870501,0,20,47,51125,51125,125,12,12,0
70870536,50606,20,47,20,20,20,12,12,6506
70870537,50606,20,47,20,20,20,12,12,6506
70870538,50606,20,47,20,20,20,12,12,6506
70870539,50606,20,47,51125,51125,125,12,12,172
# MARK idbU tick=70870539
70870540,0,20,47,51125,51125,125,12,12,172
70870541,0,20,47,51125,51125,125,12,12,0
70870542,0,20,47,51125,51125,125,12,12,0
70870543,0,20,47,51125,51125,125,12,12,0
70870570,142200,20,47,75137,75137,137,12,12,7422
70870571,142200,20,47,75137,75137,137,12,12,7422
70870572,142200,20,47,75137,75137,137,12,12,7422
70870573,153325,20,75137,51125,51125,125,12,12,4331
# MARK idbU tick=70870573
70870574,51125,20,75137,51125,51125,125,12,12,4331
70870575,51125,20,75137,51125,51125,125,12,12,4335
70870576,20,20,75137,20,20,20,12,12,4335
70870577,20,20,75137,20,20,20,12,12,4335
70877158,15,177777,116400,15,15,15,12,12,1131
70877159,15,177777,116400,15,15,15,12,12,1131
70877160,15,177777,116400,15,15,15,12,12,1133
70877161,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70877161
70877162,2522,177777,116400,2522,2522,122,12,12,1133
70877163,2522,177777,116400,2522,2522,122,12,12,1134
70877164,15,177777,116400,15,15,15,12,12,1134
70877165,15,177777,116400,15,15,15,12,12,1135
70877751,173577,0,75154,7456,7456,56,12,12,7735
70877752,173577,0,75154,7456,7456,56,12,12,7735
70877753,173577,0,75154,7456,7456,56,12,12,7735
70877754,173577,0,75154,177,177,177,12,12,0
# MARK idb7f tick=70877754
70877755,0,0,75154,177,177,177,12,12,0
70877756,0,0,75154,177,177,177,12,12,2001
70877757,0,0,75154,177,177,177,12,12,17157
70877758,0,0,75154,177,177,177,12,12,17157
70885400,15,177777,116400,15,15,15,12,12,1131
70885401,15,177777,116400,15,15,15,12,12,1131
70885402,15,177777,116400,15,15,15,12,12,1133
70885403,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70885403
70885404,2522,177777,116400,2522,2522,122,12,12,1133
70885405,2522,177777,116400,2522,2522,122,12,12,1134
70885406,15,177777,116400,15,15,15,12,12,1134
70885407,15,177777,116400,15,15,15,12,12,1135
70893644,15,177777,116400,15,15,15,12,12,1131
70893645,15,177777,116400,15,15,15,12,12,1131
70893646,15,177777,116400,15,15,15,12,12,1133
70893647,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70893647
70893648,2522,177777,116400,2522,2522,122,12,12,1133
70893649,2522,177777,116400,2522,2522,122,12,12,1134
70893650,15,177777,116400,15,15,15,12,12,1134
70893651,15,177777,116400,15,15,15,12,12,1135
70901869,15,177777,116400,15,15,15,12,12,1131
70901870,15,177777,116400,15,15,15,12,12,1131
70901871,15,177777,116400,15,15,15,12,12,1133
70901872,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70901872
70901873,2522,177777,116400,2522,2522,122,12,12,1133
70901874,2522,177777,116400,2522,2522,122,12,12,1134
70901875,15,177777,116400,15,15,15,12,12,1134
70901876,15,177777,116400,15,15,15,12,12,1135
70903584,46,46,75154,46,46,46,12,12,4335
70903585,46,46,75154,46,46,46,12,12,4335
70903586,46,46,75154,46,46,46,12,12,4336
70903587,75177,46,75154,75177,75177,177,12,12,4336
# MARK idb7f tick=70903587
70903588,75177,46,75154,75177,75177,177,12,12,4337
70903589,75177,46,75154,75177,75177,177,12,12,4332
70903590,0,46,75154,1,1,1,12,12,4332
70903591,0,46,75154,1,1,1,12,12,4332
70903804,47,47,75154,47,47,47,12,12,4335
70903805,47,47,75154,47,47,47,12,12,4335
70903806,47,47,75154,47,47,47,12,12,4336
70903807,75177,47,75154,75177,75177,177,12,12,4336
# MARK idb7f tick=70903807
70903808,75177,47,75154,75177,75177,177,12,12,4337
70903809,75177,47,75154,75177,75177,177,12,12,4332
70903810,0,47,75154,1,1,1,12,12,4332
70903811,0,47,75154,1,1,1,12,12,4332
70903861,142065,171,75154,47,47,47,12,12,7420
70903862,142065,171,75154,47,47,47,12,12,7420
70903863,142065,171,75154,47,47,47,12,12,7420
70903864,142065,171,47,122,122,122,12,12,215
# MARK idbR tick=70903864
70903865,0,171,47,122,122,122,12,12,215
70903866,0,171,47,122,122,122,12,12,0
70903867,0,171,47,122,122,122,12,12,16312
70903868,0,171,47,122,122,122,12,12,16312
70910095,15,177777,116400,15,15,15,12,12,1131
70910096,15,177777,116400,15,15,15,12,12,1131
70910097,15,177777,116400,15,15,15,12,12,1133
70910098,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70910098
70910099,2522,177777,116400,2522,2522,122,12,12,1133
70910100,2522,177777,116400,2522,2522,122,12,12,1134
70910101,15,177777,116400,15,15,15,12,12,1134
70910102,15,177777,116400,15,15,15,12,12,1135
70918321,15,177777,116400,15,15,15,12,12,1131
70918322,15,177777,116400,15,15,15,12,12,1131
70918323,15,177777,116400,15,15,15,12,12,1133
70918324,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70918324
70918325,2522,177777,116400,2522,2522,122,12,12,1133
70918326,2522,177777,116400,2522,2522,122,12,12,1134
70918327,15,177777,116400,15,15,15,12,12,1134
70918328,15,177777,116400,15,15,15,12,12,1135
70926534,15,177777,116400,15,15,15,12,12,1131
70926535,15,177777,116400,15,15,15,12,12,1131
70926536,15,177777,116400,15,15,15,12,12,1133
70926537,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70926537
70926538,2522,177777,116400,2522,2522,122,12,12,1133
70926539,2522,177777,116400,2522,2522,122,12,12,1134
70926540,15,177777,116400,15,15,15,12,12,1134
70926541,15,177777,116400,15,15,15,12,12,1135
70934775,15,177777,116400,15,15,15,12,12,1131
70934776,15,177777,116400,15,15,15,12,12,1131
70934777,15,177777,116400,15,15,15,12,12,1133
70934778,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70934778
70934779,2522,177777,116400,2522,2522,122,12,12,1133
70934780,2522,177777,116400,2522,2522,122,12,12,1134
70934781,15,177777,116400,15,15,15,12,12,1134
70934782,15,177777,116400,15,15,15,12,12,1135
70935762,146575,162,47,0,0,0,12,12,7465
70935763,146575,162,47,0,0,0,12,12,7465
70935764,146575,162,47,0,0,0,12,12,7465
70935765,146575,162,47,122,122,122,12,12,145
# MARK idbR tick=70935765
70935766,0,162,47,122,122,122,12,12,145
70935767,0,162,47,122,122,122,12,12,0
70935768,0,162,47,122,122,122,12,12,16314
70935769,0,162,47,122,122,122,12,12,16314
70935841,122,122,47,67562,67562,162,12,12,0
70935842,122,122,47,67562,67562,162,12,12,0
70935843,122,122,47,67562,67562,162,12,12,0
70935844,122,122,47,122,122,122,12,12,0
# MARK idbR tick=70935844
70935845,0,122,47,122,122,122,12,12,0
70935846,0,122,47,122,122,122,12,12,2001
70935847,0,122,47,122,122,122,12,12,16306
70935848,0,122,47,122,122,122,12,12,16306
70935895,167762,122,75154,67562,67562,162,12,12,4331
70935896,67562,122,75154,67562,67562,162,12,12,4331
70935897,67562,122,75154,67562,67562,162,12,12,4335
70935898,122,122,75154,122,122,122,12,12,4335
# MARK idbR tick=70935898
70935899,122,122,75154,122,122,122,12,12,4335
70935900,122,122,75154,122,122,122,12,12,4336
70935901,75225,122,75154,75225,75225,225,12,12,4336
70935902,75225,122,75154,75225,75225,225,12,12,4337
70936421,146575,141,47,0,0,0,12,12,7465
70936422,146575,141,47,0,0,0,12,12,7465
70936423,146575,141,47,0,0,0,12,12,7465
70936424,146575,141,47,125,125,125,12,12,145
# MARK idbU tick=70936424
70936425,0,141,47,125,125,125,12,12,145
70936426,0,141,47,125,125,125,12,12,0
70936427,0,141,47,125,125,125,12,12,16314
70936428,0,141,47,125,125,125,12,12,16314
70936500,125,125,47,66141,66141,141,12,12,0
70936501,125,125,47,66141,66141,141,12,12,0
70936502,125,125,47,66141,66141,141,12,12,0
70936503,125,125,47,125,125,125,12,12,0
# MARK idbU tick=70936503
70936504,0,125,47,125,125,125,12,12,0
70936505,0,125,47,125,125,125,12,12,2001
70936506,0,125,47,125,125,125,12,12,16306
70936507,0,125,47,125,125,125,12,12,16306
70936554,166341,125,75154,66141,66141,141,12,12,4331
70936555,66141,125,75154,66141,66141,141,12,12,4331
70936556,66141,125,75154,66141,66141,141,12,12,4335
70936557,125,125,75154,125,125,125,12,12,4335
# MARK idbU tick=70936557
70936558,125,125,75154,125,125,125,12,12,4335
70936559,125,125,75154,125,125,125,12,12,4336
70936560,75226,125,75154,75226,75226,226,12,12,4336
70936561,75226,125,75154,75226,75226,226,12,12,4337
70942999,15,177777,116400,15,15,15,12,12,1131
70943000,15,177777,116400,15,15,15,12,12,1131
70943001,15,177777,116400,15,15,15,12,12,1133
70943002,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70943002
70943003,2522,177777,116400,2522,2522,122,12,12,1133
70943004,2522,177777,116400,2522,2522,122,12,12,1134
70943005,15,177777,116400,15,15,15,12,12,1134
70943006,15,177777,116400,15,15,15,12,12,1135
70946227,47,145,47,47,47,47,12,12,1151
70946228,47,145,47,47,47,47,12,12,1151
70946229,47,145,47,47,47,47,12,12,1151
70946230,177,145,47,145,177,177,12,12,1151
# MARK idb7f tick=70946230
70946231,177,145,47,145,177,177,12,12,1151
70946232,145,145,47,145,145,145,12,12,1151
70946233,11265,145,47,11265,11265,265,12,12,1151
70946234,11265,145,47,11265,11265,265,12,12,1151
70951249,15,177777,116400,15,15,15,12,12,1131
70951250,15,177777,116400,15,15,15,12,12,1131
70951251,15,177777,116400,15,15,15,12,12,1133
70951252,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70951252
70951253,2522,177777,116400,2522,2522,122,12,12,1133
70951254,2522,177777,116400,2522,2522,122,12,12,1134
70951255,15,177777,116400,15,15,15,12,12,1134
70951256,15,177777,116400,15,15,15,12,12,1135
70959511,15,177777,116400,15,15,15,12,12,1131
70959512,15,177777,116400,15,15,15,12,12,1131
70959513,15,177777,116400,15,15,15,12,12,1133
70959514,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70959514
70959515,2522,177777,116400,2522,2522,122,12,12,1133
70959516,2522,177777,116400,2522,2522,122,12,12,1134
70959517,15,177777,116400,15,15,15,12,12,1134
70959518,15,177777,116400,15,15,15,12,12,1135
70967729,15,177777,116400,15,15,15,12,12,1131
70967730,15,177777,116400,15,15,15,12,12,1131
70967731,15,177777,116400,15,15,15,12,12,1133
70967732,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70967732
70967733,2522,177777,116400,2522,2522,122,12,12,1133
70967734,2522,177777,116400,2522,2522,122,12,12,1134
70967735,15,177777,116400,15,15,15,12,12,1134
70967736,15,177777,116400,15,15,15,12,12,1135
70968316,146575,120,47,0,0,0,12,12,7465
70968317,146575,120,47,0,0,0,12,12,7465
70968318,146575,120,47,0,0,0,12,12,7465
70968319,146575,120,47,177,177,177,12,12,145
# MARK idb7f tick=70968319
70968320,0,120,47,177,177,177,12,12,145
70968321,0,120,47,177,177,177,12,12,0
70968322,0,120,47,177,177,177,12,12,16314
70968323,0,120,47,177,177,177,12,12,16314
70968397,177,177,47,60520,60520,120,12,12,0
70968398,177,177,47,60520,60520,120,12,12,0
70968399,177,177,47,60520,60520,120,12,12,0
70968400,177,177,47,177,177,177,12,12,0
# MARK idb7f tick=70968400
70968401,0,177,47,177,177,177,12,12,0
70968402,0,177,47,177,177,177,12,12,2001
70968403,0,177,47,177,177,177,12,12,16306
70968404,0,177,47,177,177,177,12,12,16306
70968451,162720,177,75154,60520,60520,120,12,12,4331
70968452,60520,177,75154,60520,60520,120,12,12,4331
70968453,60520,177,75154,60520,60520,120,12,12,4335
70968454,177,177,75154,177,177,177,12,12,4335
# MARK idb7f tick=70968454
70968455,177,177,75154,177,177,177,12,12,4335
70968456,177,177,75154,177,177,177,12,12,4336
70968457,75253,177,75154,75253,75253,253,12,12,4336
70968458,75253,177,75154,75253,75253,253,12,12,4337
70975963,15,177777,116400,15,15,15,12,12,1131
70975964,15,177777,116400,15,15,15,12,12,1131
70975965,15,177777,116400,15,15,15,12,12,1133
70975966,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70975966
70975967,2522,177777,116400,2522,2522,122,12,12,1133
70975968,2522,177777,116400,2522,2522,122,12,12,1134
70975969,15,177777,116400,15,15,15,12,12,1134
70975970,15,177777,116400,15,15,15,12,12,1135
70984214,15,177777,116400,15,15,15,12,12,1131
70984215,15,177777,116400,15,15,15,12,12,1131
70984216,15,177777,116400,15,15,15,12,12,1133
70984217,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70984217
70984218,2522,177777,116400,2522,2522,122,12,12,1133
70984219,2522,177777,116400,2522,2522,122,12,12,1134
70984220,15,177777,116400,15,15,15,12,12,1134
70984221,15,177777,116400,15,15,15,12,12,1135
70992474,15,177777,116400,15,15,15,12,12,1131
70992475,15,177777,116400,15,15,15,12,12,1131
70992476,15,177777,116400,15,15,15,12,12,1133
70992477,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=70992477
70992478,2522,177777,116400,2522,2522,122,12,12,1133
70992479,2522,177777,116400,2522,2522,122,12,12,1134
70992480,15,177777,116400,15,15,15,12,12,1134
70992481,15,177777,116400,15,15,15,12,12,1135
71000683,15,177777,116400,15,15,15,12,12,1131
71000684,15,177777,116400,15,15,15,12,12,1131
71000685,15,177777,116400,15,15,15,12,12,1133
71000686,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71000686
71000687,2522,177777,116400,2522,2522,122,12,12,1133
71000688,2522,177777,116400,2522,2522,122,12,12,1134
71000689,15,177777,116400,15,15,15,12,12,1134
71000690,15,177777,116400,15,15,15,12,12,1135
71008911,15,177777,116400,15,15,15,12,12,1131
71008912,15,177777,116400,15,15,15,12,12,1131
71008913,15,177777,116400,15,15,15,12,12,1133
71008914,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71008914
71008915,2522,177777,116400,2522,2522,122,12,12,1133
71008916,2522,177777,116400,2522,2522,122,12,12,1134
71008917,15,177777,116400,15,15,15,12,12,1134
71008918,15,177777,116400,15,15,15,12,12,1135
71017152,15,177777,116400,15,15,15,12,12,1131
71017153,15,177777,116400,15,15,15,12,12,1131
71017154,15,177777,116400,15,15,15,12,12,1133
71017155,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71017155
71017156,2522,177777,116400,2522,2522,122,12,12,1133
71017157,2522,177777,116400,2522,2522,122,12,12,1134
71017158,15,177777,116400,15,15,15,12,12,1134
71017159,15,177777,116400,15,15,15,12,12,1135
71025367,15,177777,116400,15,15,15,12,12,1131
71025368,15,177777,116400,15,15,15,12,12,1131
71025369,15,177777,116400,15,15,15,12,12,1133
71025370,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71025370
71025371,2522,177777,116400,2522,2522,122,12,12,1133
71025372,2522,177777,116400,2522,2522,122,12,12,1134
71025373,15,177777,116400,15,15,15,12,12,1134
71025374,15,177777,116400,15,15,15,12,12,1135
71033623,15,177777,116400,15,15,15,12,12,1131
71033624,15,177777,116400,15,15,15,12,12,1131
71033625,15,177777,116400,15,15,15,12,12,1133
71033626,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71033626
71033627,2522,177777,116400,2522,2522,122,12,12,1133
71033628,2522,177777,116400,2522,2522,122,12,12,1134
71033629,15,177777,116400,15,15,15,12,12,1134
71033630,15,177777,116400,15,15,15,12,12,1135
71034016,2407,177777,0,2407,2407,7,12,12,1151
71034017,2407,177777,0,2407,2407,7,12,12,1151
71034018,2407,177777,0,2407,2407,7,12,12,1151
71034019,12577,177777,0,12500,12577,177,12,12,1151
# MARK idb7f tick=71034019
71034020,12577,177777,0,12500,12577,177,12,12,1151
71034021,12500,177777,0,12500,12500,100,12,12,1152
71034022,116400,177777,0,116400,116400,0,12,12,1152
71034023,116400,177777,0,116400,116400,0,12,12,1153
71041832,15,177777,116400,15,15,15,12,12,1131
71041833,15,177777,116400,15,15,15,12,12,1131
71041834,15,177777,116400,15,15,15,12,12,1133
71041835,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71041835
71041836,2522,177777,116400,2522,2522,122,12,12,1133
71041837,2522,177777,116400,2522,2522,122,12,12,1134
71041838,15,177777,116400,15,15,15,12,12,1134
71041839,15,177777,116400,15,15,15,12,12,1135
71050092,15,177777,116400,15,15,15,12,12,1131
71050093,15,177777,116400,15,15,15,12,12,1131
71050094,15,177777,116400,15,15,15,12,12,1133
71050095,2522,177777,116400,2522,2522,122,12,12,1133
# MARK idbR tick=71050095
71050096,2522,177777,116400,2522,2522,122,12,12,1133
71050097,2522,177777,116400,2522,2522,122,12,12,1134
71050098,15,177777,116400,15,15,15,12,12,1134
71050099,15,177777,116400,15,15,15,12,12,1135
71058308,15,177777,116400,15,15,15,12,12,1131
71058309,15,177777,116400,15,15,15,12,12,1131
71058310,15,177777,116400,15,15,15,12,12,1133
