tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
48867324,145,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14375
48867325,145,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14000
48867326,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867327,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867328,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867329,2001,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867330,16376,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867331,16376,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867332,0,0,154405,14376,0,154405,12373,7654,14376,0,14265,14265,0,400000,14006
48867333,6000,0,154405,14376,0,154405,12373,7654,14376,0,14265,14265,0,400000,14006
48867334,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14006
48867335,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14006
48867336,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14376
48867337,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
48867338,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
48867339,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
48867340,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14000
48867341,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,400400,14006
48867342,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,400400,14006
48867343,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
48867344,214,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867345,214,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867346,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867347,16410,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867348,16410,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867349,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867350,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
48867351,0,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867352,0,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867353,2001,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867354,16377,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867355,16377,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867356,0,0,154405,14377,0,154405,12373,7654,14377,0,14265,0,0,400400,14006
48867357,6000,0,154405,14377,0,154405,12373,7654,14377,0,14265,0,0,400400,14006
48867358,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14006
48867359,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14006
48867360,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14377
48867361,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
48867362,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
48867363,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
48867364,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14000
48867365,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,400400,14006
48867366,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,400400,14006
48867367,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
48867368,170,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
48867369,170,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
48867370,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
48867371,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
48867372,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
48867373,0,0,154405,14400,0,154405,12373,7654,7466,0,14265,44612,0,400400,14006
48867374,0,0,154405,14400,0,154405,12373,7654,7466,0,14265,44612,0,400400,14006
48867375,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,14003
48867376,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,6003
48867377,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,7466
48867378,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
48867379,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
48867380,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
48867381,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,6000
48867382,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,400400,6003
48867383,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,400400,6003
48867384,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,6003
48867385,0,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
48867386,0,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
48867387,2001,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
48867388,16400,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
48867389,16400,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
48867390,0,0,154405,14400,0,154405,12373,7654,14400,0,14265,5,0,400,6003
48867391,6000,0,154405,14400,0,154405,12373,7654,14400,0,14265,5,0,400,6003
48867392,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,6006
48867393,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,14006
48867394,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,14400
48867395,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
48867396,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
48867397,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
48867398,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14000
48867399,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,400400,14006
48867400,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,400400,14006
48867401,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,14006
48867402,172,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
48867403,172,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
48867404,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
48867405,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
48867406,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
48867407,0,5,154405,14401,5,154405,12373,7654,7465,0,14265,50611,0,400400,14006
48867408,0,5,154405,14401,5,154405,12373,7654,7465,0,14265,50611,0,400400,14006
48867409,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,1,0,14003
48867410,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,1,0,6003
48867411,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,1,0,7465
48867412,0,5,154405,14401,5,154405,12373,7654,0,117,14265,50611,1,0,7465
48867413,0,5,154405,14401,5,154405,12373,7654,0,117,14265,50611,1,0,7465
48867414,0,5,154405,14401,5,154405,12373,7654,0,117,14265,50611,1,0,7465
48867415,0,5,154405,14401,5,154405,12373,7654,0,117,14265,50611,1,0,6000
48867416,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,1,400400,6003
48867417,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,1,400400,6003
48867418,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,6003
48867419,0,5,154405,14401,5,154405,12373,7654,0,0,14265,117,0,400400,6003
48867420,0,5,154405,14401,5,154405,12373,7654,0,0,14265,117,0,400400,6003
48867421,2001,5,154405,14401,5,154405,12373,7654,0,0,14265,117,0,400400,6003
48867422,16401,5,154405,14401,5,154405,12373,7654,0,0,14265,117,0,400400,6003
48867423,16401,5,154405,14401,5,154405,12373,7654,0,0,14265,117,0,400400,6003
48867424,0,5,154405,14401,5,154405,12373,7654,14401,0,14265,117,0,0,6003
48867425,6000,5,154405,14401,5,154405,12373,7654,14401,0,14265,117,0,0,6003
48867426,6000,5,154405,14401,5,154405,12373,7654,0,0,14265,117,1,0,6006
48867427,6000,5,154405,14401,5,154405,12373,7654,0,0,14265,117,1,0,14006
48867428,6000,5,154405,14401,5,154405,12373,7654,0,0,14265,117,1,0,14401
48867429,7400,5,154405,14401,5,154405,12373,7654,0,140065,14265,117,1,0,14401
48867430,7400,5,154405,14401,5,154405,12373,7654,0,140065,14265,117,1,0,14401
48867431,7400,5,154405,14401,5,154405,12373,7654,0,140065,14265,117,1,0,14401
48948747,4331,4,12023,14363,4,12023,4,7654,0,0,116400,142200,0,400400,14006
48948748,4331,4,12023,14363,4,12023,4,7654,0,0,116400,142200,0,400400,14006
48948749,4335,4,12023,14363,4,12023,4,7654,0,0,116400,142200,0,400400,14006
48948750,4335,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948751,4335,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948752,4336,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948753,4336,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948754,4337,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948755,4332,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948756,4332,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948757,4332,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948758,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948759,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948760,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,14006
48948761,4334,4,12023,14363,4,12023,4,7654,12025,0,116400,116400,0,400000,14006
48948762,4334,4,12023,14363,4,12023,4,7654,12025,0,116400,116400,0,400000,14006
48948763,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,1,0,14005
48948764,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,1,0,12005
48948765,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,1,0,12025
48948766,4334,4,12023,14363,4,12023,4,7654,0,51125,116400,116400,1,0,12025
# MARK RU tick=48948766
48948767,4334,4,12023,14363,4,12023,4,7654,0,51125,116400,116400,1,0,12025
48948768,4334,4,12023,14363,4,12023,4,7654,0,51125,116400,116400,1,0,12025
48948769,4334,4,12023,14363,4,12023,4,7654,0,51125,116400,116400,1,0,12000
48948770,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,1,400400,12005
48948771,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,1,400400,12005
48948772,4334,4,12023,14363,4,12023,4,7654,0,0,116400,116400,0,400400,12005
48948773,4334,4,12023,14363,4,12023,4,7654,0,0,116400,51125,0,400400,12005
48948774,4334,4,12023,14363,4,12023,4,7654,0,0,116400,51125,0,400400,12005
48948775,4333,4,12023,14363,4,12023,4,7654,0,0,116400,51125,0,400400,12005
48948776,4333,4,12023,14363,4,12023,4,7654,0,0,51125,51125,0,400400,12005
48948777,4333,4,12023,14363,4,12023,4,7654,0,0,51125,51125,0,400400,12005
48948778,377,4,12023,14363,4,12023,4,7654,0,0,51125,51125,0,400400,12005
48948779,377,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,12005
48948780,377,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,12005
48948781,401,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,12005
48948782,16363,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,12005
48948783,16363,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,12005
48948784,0,4,12023,14363,4,12023,4,7654,14363,0,52522,51125,0,400400,12005
48948785,6000,4,12023,14363,4,12023,4,7654,14363,0,52522,51125,0,400400,12005
48948786,6000,4,12023,14363,4,12023,4,7654,0,0,52522,51125,1,0,12006
48948787,6000,4,12023,14363,4,12023,4,7654,0,0,52522,51125,1,0,14006
48948788,6000,4,12023,14363,4,12023,4,7654,0,0,52522,51125,1,0,14363
48948789,6046,4,12023,14363,4,12023,4,7654,0,4613,52522,51125,1,0,14363
48948790,6046,4,12023,14363,4,12023,4,7654,0,4613,52522,51125,1,0,14363
48948791,6046,4,12023,14363,4,12023,4,7654,0,4613,52522,51125,1,0,14363
48948792,6046,4,12023,14363,4,12023,4,7654,0,4613,52522,51125,1,0,14000
48948793,6046,4,12023,14363,4,12023,4,7654,0,0,52522,51125,1,400400,14006
48948794,6046,4,12023,14363,4,12023,4,7654,0,0,52522,51125,1,400400,14006
48948795,6046,4,12023,14363,4,12023,4,7654,0,0,52522,51125,0,400400,14006
48948796,145,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14006
48948797,145,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14006
48948798,0,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14006
48948799,0,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14006
48948800,0,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14006
48948801,0,122,12023,14364,122,12023,4,7654,7467,0,52522,4613,0,417067,14006
48948802,0,122,12023,14364,122,12023,4,7654,7467,0,52522,4613,0,417067,14006
48948803,0,122,12023,14364,122,12023,4,7654,0,0,52522,4613,0,400400,14003
48948804,0,122,12023,14364,122,12023,4,7654,122,0,52522,4613,0,400122,6003
48948805,0,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,7467
48948806,0,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,7467
48948807,2001,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,7467
48948808,16364,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,7467
48948809,16364,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,6000
48948810,0,122,12023,14364,122,12023,4,7654,122,0,52522,122,0,400122,6003
48948811,0,122,12023,14364,122,12023,4,7654,0,0,52522,122,0,400400,6003
48948812,0,122,12023,14364,122,12023,4,7654,14364,0,52522,122,0,400000,6003
48948813,6000,122,12023,14364,122,12023,4,7654,14364,0,52522,122,0,400000,6003
48948814,6000,122,12023,14364,122,12023,4,7654,0,0,52522,122,1,0,6006
48948815,6000,122,12023,14364,122,12023,4,7654,0,0,52522,122,1,0,14006
48948816,6000,122,12023,14364,122,12023,4,7654,0,0,52522,122,1,0,14364
48948817,6540,122,12023,14364,122,12023,4,7654,0,54032,52522,122,1,0,14364
48948818,6540,122,12023,14364,122,12023,4,7654,0,54032,52522,122,1,0,14364
48948819,6540,122,12023,14364,122,12023,4,7654,0,54032,52522,122,1,0,14364
48948820,6540,122,12023,14364,122,12023,4,7654,0,54032,52522,122,1,0,14000
48948821,6540,122,12023,14364,122,12023,4,7654,0,0,52522,122,1,400400,14006
48948822,6540,122,12023,14364,122,12023,4,7654,0,0,52522,122,1,400400,14006
48948823,6540,122,12023,14364,122,12023,4,7654,0,0,52522,122,0,400400,14006
48948824,174,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948825,174,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948826,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948827,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948828,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948829,0,122,12023,14365,122,12023,4,7654,14416,0,52522,54032,0,0,14006
48948830,0,122,12023,14365,122,12023,4,7654,14416,0,52522,54032,0,0,14006
48948831,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,1,0,14006
48948832,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,1,0,14006
48948833,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,1,0,14416
48948834,0,122,12023,14365,122,12023,4,7654,0,12366,52522,54032,1,0,14416
48948835,0,122,12023,14365,122,12023,4,7654,0,12366,52522,54032,1,0,14416
48948836,0,122,12023,14365,122,12023,4,7654,0,12366,52522,54032,1,0,14416
48948837,0,122,12023,14365,122,12023,4,7654,0,12366,52522,54032,1,0,14000
48948838,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,1,400400,14006
48948839,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,1,400400,14006
48948840,0,122,12023,14365,122,12023,4,7654,0,0,52522,54032,0,400400,14006
48948841,0,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948842,0,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948843,2001,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948844,16365,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948845,16365,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948846,0,122,12023,14365,122,12023,4,7654,14365,0,52522,12366,0,400400,14006
48948847,6000,122,12023,14365,122,12023,4,7654,14365,0,52522,12366,0,400400,14006
48948848,6000,122,12023,14365,122,12023,4,7654,0,0,52522,12366,1,0,14006
48948849,6000,122,12023,14365,122,12023,4,7654,0,0,52522,12366,1,0,14006
48948850,6000,122,12023,14365,122,12023,4,7654,0,0,52522,12366,1,0,14365
48948851,7710,122,12023,14365,122,12023,4,7654,0,171017,52522,12366,1,0,14365
48948852,7710,122,12023,14365,122,12023,4,7654,0,171017,52522,12366,1,0,14365
48948853,7710,122,12023,14365,122,12023,4,7654,0,171017,52522,12366,1,0,14365
48948854,7710,122,12023,14365,122,12023,4,7654,0,171017,52522,12366,1,0,14000
48948855,7710,122,12023,14365,122,12023,4,7654,0,0,52522,12366,1,400400,14006
48948856,7710,122,12023,14365,122,12023,4,7654,0,0,52522,12366,1,400400,14006
48948857,7710,122,12023,14365,122,12023,4,7654,0,0,52522,12366,0,400400,14006
48948858,0,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948859,0,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948860,2001,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948861,16366,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948862,16366,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948863,0,122,12023,14366,122,12023,12366,7654,14366,0,52522,171017,0,400400,14006
48948864,6000,122,12023,14366,122,12023,12366,7654,14366,0,52522,171017,0,400400,14006
48948865,6000,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,1,0,14006
48948866,6000,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,1,0,14006
48948867,6000,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,1,0,14366
48948868,7444,122,12023,14366,122,12023,12366,7654,0,144456,52522,171017,1,0,14366
48948869,7444,122,12023,14366,122,12023,12366,7654,0,144456,52522,171017,1,0,14366
48948870,7444,122,12023,14366,122,12023,12366,7654,0,144456,52522,171017,1,0,14366
48948871,7444,122,12023,14366,122,12023,12366,7654,0,144456,52522,171017,1,0,14000
48948872,7444,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,1,400400,14006
48948873,7444,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,1,400400,14006
48948874,7444,122,12023,14366,122,12023,12366,7654,0,0,52522,171017,0,400400,14006
48948875,145,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948876,145,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948877,0,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948878,16367,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948879,16367,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948880,0,122,17,14367,122,17,12366,7654,14367,0,52522,144456,0,400000,14006
48948881,6000,122,17,14367,122,17,12366,7654,14367,0,52522,144456,0,400000,14006
48948882,6000,122,17,14367,122,17,12366,7654,0,0,52522,144456,1,0,14006
48948883,6000,122,17,14367,122,17,12366,7654,0,0,52522,144456,1,0,14006
48948884,6000,122,17,14367,122,17,12366,7654,0,0,52522,144456,1,0,14367
48948885,7565,122,17,14367,122,17,12366,7654,0,156574,52522,144456,1,0,14367
48948886,7565,122,17,14367,122,17,12366,7654,0,156574,52522,144456,1,0,14367
48948887,7565,122,17,14367,122,17,12366,7654,0,156574,52522,144456,1,0,14367
48948888,7565,122,17,14367,122,17,12366,7654,0,156574,52522,144456,1,0,14000
48948889,7565,122,17,14367,122,17,12366,7654,0,0,52522,144456,1,400400,14006
48948890,7565,122,17,14367,122,17,12366,7654,0,0,52522,144456,1,400400,14006
48948891,7565,122,17,14367,122,17,12366,7654,0,0,52522,144456,0,400400,14006
48948892,226,122,2,14370,122,2,12366,7654,0,0,52522,156574,0,400400,14006
48948893,226,122,2,14370,122,2,12366,7654,0,0,52522,156574,0,400400,14006
48948894,230,122,2,14370,122,2,12366,7654,0,0,52522,156574,0,400400,14006
48948895,230,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948896,230,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948897,231,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948898,231,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948899,232,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948900,227,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948901,227,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948902,227,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
48948903,227,122,2,14370,122,2,12366,7654,0,0,52522,52522,0,400400,14006
