tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
53991705,7724,3,117,12373,117,7744,172401,0,172401,14264,3,132030,0,22,3,177774,3,0
53991706,7724,3,117,12373,117,7744,172401,0,172401,14264,3,132030,0,22,3,177774,3,0
53991707,7724,3,117,12373,117,7744,172401,0,0,14264,3,132030,0,22,3,177774,3,0
53991708,7724,3,117,12373,117,7744,172401,0,0,14264,3,132030,0,22,3,177774,3,0
53991709,7724,3,117,12373,117,7744,172401,0,0,14264,3,132030,0,22,3,177774,3,0
53991710,0,3,117,12373,117,7744,172401,0,0,14264,172401,1400,50000,22,4,177776,1,3
53991711,0,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,4,4,177776,1,3
53991712,2001,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991713,16406,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991714,16406,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991715,0,3,117,12373,117,7744,0,14406,0,14264,172401,1400,50000,0,4,177776,1,3
53991716,6000,3,117,12373,117,7744,0,14406,0,14264,172401,1400,50000,0,4,177776,1,3
53991717,6000,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991718,6000,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991719,6000,3,117,12373,117,7744,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991720,6046,3,117,12373,117,7744,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
53991721,6046,3,117,12373,117,7744,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
53991722,6046,3,117,12373,117,7744,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
53991723,6046,3,117,12373,117,7744,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
53991724,6046,3,117,12373,117,7744,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991725,6046,3,117,12373,117,7744,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991726,6046,3,117,12373,117,7744,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
53991727,145,4,117,12373,117,7744,4616,0,0,14264,4612,400,50145,0,4,177773,0,4
53991728,145,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
53991729,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
53991730,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
53991731,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
53991732,0,4,117,12373,117,7744,4,7556,0,14264,4612,400,50145,0,4,177773,0,4
53991733,0,4,117,12373,117,7744,4,7556,0,14264,4612,400,50145,0,4,177773,0,4
53991734,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
53991735,0,4,117,12373,117,7744,4,4,0,14264,4612,400,50145,0,4,177773,0,4
53991736,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
53991737,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,4,0,177777,0,0
53991738,2001,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
53991739,16407,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
53991740,16407,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
53991741,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
53991742,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
53991743,0,4,117,12373,117,7744,0,14407,0,14264,4,2000,0,0,0,177777,0,0
53991744,6000,4,117,12373,117,7744,0,14407,0,14264,4,2000,0,0,0,177777,0,0
53991745,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
53991746,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
53991747,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
53991748,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,0,0,177777,0,0
53991749,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
53991750,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
53991751,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
53991752,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
53991753,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
53991754,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
53991755,0,4,117,12373,117,7744,124351,0,0,14264,124351,0,0,34,14264,177777,0,0
53991756,0,4,117,12373,117,7744,0,0,0,14264,124351,0,0,4,14264,177777,0,0
53991757,2001,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991758,16360,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991759,16360,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991760,0,4,117,12373,117,7744,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
53991761,6000,4,117,12373,117,7744,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
53991762,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991763,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991764,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
53991765,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
53991766,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
53991767,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
53991768,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
53991769,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
53991770,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
53991771,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
53991772,174,4,117,12373,117,7744,54612,0,0,14264,54612,0,174,0,14264,163513,0,0
53991773,174,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991774,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991775,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991776,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991777,0,4,117,12373,117,7744,0,7556,0,14264,54612,0,174,3,14264,163513,0,0
53991778,0,4,117,12373,117,7744,0,7556,0,14264,54612,0,174,3,14264,163513,0,0
53991779,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991780,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991781,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
53991782,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
53991783,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
53991784,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
53991785,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
53991786,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
53991787,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
53991788,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
53991789,0,4,117,12373,117,7744,4,0,0,14264,4,132030,0,3,4,177773,4,0
53991790,0,4,117,12373,117,7744,0,0,0,14264,4,132030,0,4,4,177773,4,0
53991791,2001,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991792,16361,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991793,16361,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991794,0,4,117,12373,117,7744,0,14361,0,14264,4,132030,0,0,4,177773,4,0
53991795,6000,4,117,12373,117,7744,0,14361,0,14264,4,132030,0,0,4,177773,4,0
53991796,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991797,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991798,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
53991799,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
53991800,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
53991801,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
53991802,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
53991803,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
53991804,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
53991805,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
53991806,172,4,117,4,117,7744,50607,0,0,14264,50607,2000,172,0,14264,163513,0,0
53991807,172,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991808,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991809,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991810,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991811,0,4,117,4,117,7744,0,7553,0,14264,50607,2000,172,3,14264,163513,0,0
53991812,0,4,117,4,117,7744,0,7553,0,14264,50607,2000,172,3,14264,163513,0,0
53991813,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991814,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991815,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991816,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
53991817,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
53991818,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
53991819,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
53991820,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991821,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991822,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
53991823,0,4,117,4,117,7744,12075,0,0,14264,12075,132030,0,3,12075,165702,12075,0
53991824,0,4,117,4,117,7744,0,0,0,14264,12075,132030,0,4,12075,165702,12075,0
53991825,2001,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991826,16362,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991827,16362,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991828,0,4,117,4,117,7744,0,14362,0,14264,12075,132030,0,0,12075,165702,12075,0
53991829,6000,4,117,4,117,7744,0,14362,0,14264,12075,132030,0,0,12075,165702,12075,0
53991830,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991831,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991832,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991833,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
53991834,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
53991835,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
53991836,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
53991837,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991838,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991839,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
53991840,4331,4,12075,4,117,7744,156264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
53991841,4331,4,12075,4,117,7744,14264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
53991842,4335,4,12075,4,117,7744,14264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
53991843,4335,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
53991844,4335,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
53991845,4336,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
53991846,4336,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,0,12077,165700,0,12075
53991847,4337,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,10,12077,165700,0,12075
53991848,4332,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,10,12077,165700,0,12075
53991849,4332,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,10,0,177776,1,4
53991850,4332,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991851,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991852,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991853,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991854,4334,4,12075,4,117,7744,0,12077,0,14264,14264,37424,70350,3,0,177776,1,4
# MARK ru_addr tick=53991854
53991855,4334,4,12075,4,117,7744,0,12077,0,14264,14264,37424,70350,3,0,177776,1,4
53991856,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991857,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991858,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991859,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
# MARK ru_read tick=53991859
53991860,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
53991861,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
53991862,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
53991863,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991864,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991865,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
53991866,4334,4,12075,4,117,7744,51125,0,0,14264,51125,400,4334,3,51125,126652,51125,0
53991867,4334,4,12075,4,117,7744,51125,0,0,14264,51125,400,4334,11,51125,126652,51125,0
53997836,7510,177777,0,15,6602,1147,151000,0,151000,20000,2406,40,0,0,20000,177777,0,0
53997837,7510,177777,0,15,6602,1147,151000,0,151000,20000,2406,40,0,0,20000,177777,0,0
53997838,7510,177777,0,15,6602,1147,151000,0,151000,20000,2406,40,0,0,20000,177777,0,0
53997839,7510,177777,0,15,6602,1147,151000,0,0,20000,2406,40,0,0,20000,177777,0,0
53997840,7510,177777,0,15,6602,1147,151000,0,0,20000,2406,40,0,0,20000,177777,0,0
53997841,7510,177777,0,15,6602,1147,151000,0,0,20000,2406,40,0,0,20000,177777,0,0
53997842,1072,177777,0,15,6602,1147,171000,0,0,20000,151000,0,1072,0,20000,157777,0,0
53997843,1072,177777,0,15,6602,1147,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
53997844,326,177777,0,15,6602,1147,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
53997845,326,177777,0,15,6602,1147,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
53997846,326,177777,0,15,6602,1147,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
53997847,327,177777,0,15,6602,1147,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
53997848,327,177777,0,15,6602,1147,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
53997849,330,177777,0,15,6602,1147,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
53997850,1073,177777,0,15,6602,1147,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
53997851,1073,177777,0,15,6602,1147,20000,0,0,20000,151000,40,217,0,20000,157777,0,0
53997852,1073,177777,0,15,6602,1147,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
53997853,1074,177777,0,15,6602,1147,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
53997854,1074,177777,0,15,6602,1147,116400,0,0,20000,151000,40,320,6,116400,61377,116400,0
53997855,1075,177777,0,15,6602,1147,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
53997856,1075,177777,0,15,6602,1147,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
53997857,1075,177777,0,15,6602,1147,235,0,0,20000,151000,235,2202,11,235,177542,235,0
53997858,1076,177777,0,15,6602,1147,235,0,0,20000,151000,235,2202,10,235,177542,235,0
53997859,1077,177777,0,15,6602,1147,235,0,0,20000,151000,235,2202,10,235,177542,235,0
53997860,1077,177777,0,15,6602,1147,17,0,0,235,151000,116400,1077,10,15,177760,17,0
53997861,1077,177777,0,15,6602,1147,17,0,0,235,151000,116400,1077,0,15,177760,17,0
53997862,1100,177777,0,15,6602,1147,17,0,0,235,151000,116400,1077,0,15,177760,17,0
53997863,1100,177777,0,15,6602,1147,15,0,0,15,151000,7400,0,0,15,177762,0,0
53997864,1101,177777,0,15,6602,1147,15,0,0,15,151000,7400,0,5,15,177762,0,0
53997865,1101,177777,0,15,6602,1147,15,0,0,15,151000,7400,0,5,15,177762,0,0
53997866,1101,177777,0,15,6602,1147,20000,0,0,15,151000,6400,170000,5,20000,157777,20000,20001
53997867,1102,177777,0,15,6602,1147,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20001
53997868,1102,177777,0,15,6602,1147,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20001
53997869,1102,177777,0,15,6602,1147,20000,0,0,20000,151000,40,0,1,0,157777,20000,0
53997870,1103,177777,0,15,6602,1147,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
53997871,1103,177777,0,15,6602,1147,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
53997872,1103,177777,0,15,6602,1147,16,0,0,0,151000,40,110350,10,177777,177761,16,15
53997873,1104,177777,0,15,6602,1147,16,0,0,0,151000,40,110350,0,177777,177761,16,15
53997874,1104,177777,0,15,6602,1147,16,0,0,0,151000,40,110350,0,177777,177761,16,15
53997875,1104,177777,0,15,6602,1147,20000,0,0,0,151000,7000,171122,0,0,177777,0,20001
53997876,1105,177777,0,15,6602,1147,20000,0,0,0,151000,7000,171122,10,0,177777,0,20001
53997877,1105,177777,0,15,6602,1147,0,0,0,0,151000,7000,171122,10,0,177777,0,20001
53997878,1105,177777,0,15,6602,1147,12,0,0,0,151000,0,110330,10,3,177765,12,15
53997879,1106,177777,0,15,6602,1147,12,0,0,0,151000,0,110330,0,3,177765,12,15
53997880,1106,177777,0,15,6602,1147,12,0,0,0,151000,0,110330,0,3,177765,12,15
53997881,1106,177777,0,15,6602,1147,3,0,0,3,151000,5000,1112,0,3,177774,0,0
53997882,1107,177777,0,15,6602,1147,3,0,0,3,151000,5000,1112,10,3,177774,0,0
53997883,1107,177777,0,15,6602,1147,3,0,0,3,151000,5000,1112,10,3,177774,0,0
53997884,1107,177777,0,15,6602,1147,4,0,0,3,151000,1400,330,10,177777,177773,4,0
53997885,1110,177777,0,15,6602,1147,4,0,0,3,151000,1400,330,1,177777,177773,4,0
53997886,1111,177777,0,15,6602,1147,4,0,0,3,151000,1400,330,1,177777,177773,4,0
53997887,1111,177777,0,15,6602,1147,10,0,0,3,151000,2000,1111,1,10,177767,10,1147
53997888,1111,177777,0,15,6602,1147,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
53997889,1112,177777,0,15,6602,1147,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
53997890,1112,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997891,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997892,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997893,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997894,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997895,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997896,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997897,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
53997898,1113,177777,0,15,6602,1147,10,0,0,10,151000,4000,0,0,10,177767,0,0
53997899,1114,177777,0,15,6602,1147,10,0,0,10,151000,4000,0,10,10,177767,0,0
53997900,1114,177777,0,15,6602,1147,10,0,0,10,151000,4000,0,10,10,177767,0,0
53997901,1114,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,10,25,177767,10,15
53997902,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997903,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997904,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997905,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997906,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997907,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997908,1115,177777,0,15,6602,1147,10,0,0,10,151000,4000,110050,5,25,177767,10,15
53997909,1115,177777,0,15,6602,1147,0,0,0,10,151000,4000,170000,5,0,177777,0,20001
53997910,1116,177777,0,15,6602,1147,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
53997911,1116,177777,0,15,6602,1147,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
53997912,1116,177777,0,15,6602,1147,116400,0,0,0,151000,0,324,6,116400,61377,116400,0
53997913,1076,177777,0,15,6602,1147,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
53997914,1117,177777,0,15,6602,1147,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
53997915,1117,177777,0,15,6602,1147,60001,0,0,0,151000,235,170300,5,0,117776,60001,20001
53997916,1120,177777,0,15,6602,1147,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
53997917,1120,177777,0,15,6602,1147,60001,0,0,0,151000,235,170300,4,0,117776,60001,20001
53997918,1120,177777,0,15,6602,1147,100013,0,0,0,151000,540,100013,4,100013,77764,100013,110040
53997919,1121,177777,0,15,6602,1147,100013,0,0,0,151000,540,100013,0,100013,77764,100013,110040
53997920,1120,177777,0,15,6602,1147,100013,0,0,0,151000,540,100013,0,100013,77764,100013,110040
53997921,1120,177777,0,15,6602,1147,0,0,0,100013,151000,5600,0,0,0,177777,0,0
53997922,1120,177777,0,15,6602,1147,0,0,0,100013,151000,5600,0,0,0,177777,0,0
53997923,1120,177777,0,15,6602,1147,0,0,0,100013,151000,5600,0,0,0,177777,0,0
53997924,1120,177777,0,15,6602,1147,1,0,0,26,151000,0,0,0,1,177776,0,0
53997925,1120,177777,0,15,6602,1147,1,0,0,26,151000,0,0,0,1,177776,0,0
53997926,1120,177777,0,15,6602,1147,1,0,0,26,151000,0,0,0,1,177776,0,0
53997927,1120,177777,0,15,6602,1147,2,0,0,54,151000,400,0,0,2,177775,0,0
53997928,1120,177777,0,15,6602,1147,2,0,0,54,151000,400,0,0,2,177775,0,0
53997929,1120,177777,0,15,6602,1147,2,0,0,54,151000,400,0,0,2,177775,0,0
53997930,1120,177777,0,15,6602,1147,4,0,0,130,151000,1000,0,0,4,177773,0,0
53997931,1120,177777,0,15,6602,1147,4,0,0,130,151000,1000,0,0,4,177773,0,0
53997932,1120,177777,0,15,6602,1147,4,0,0,130,151000,1000,0,0,4,177773,0,0
53997933,1120,177777,0,15,6602,1147,10,0,0,260,151000,2000,0,0,10,177767,0,0
53997934,1120,177777,0,15,6602,1147,10,0,0,260,151000,2000,0,0,10,177767,0,0
53997935,1120,177777,0,15,6602,1147,10,0,0,260,151000,2000,0,0,10,177767,0,0
53997936,1120,177777,0,15,6602,1147,20,0,0,540,151000,4000,0,0,20,177757,0,0
53997937,1120,177777,0,15,6602,1147,20,0,0,540,151000,4000,0,0,20,177757,0,0
53997938,1120,177777,0,15,6602,1147,20,0,0,540,151000,4000,0,0,20,177757,0,0
53997939,1120,177777,0,15,6602,1147,40,0,0,1300,151000,10000,0,0,40,177737,0,0
53997940,1120,177777,0,15,6602,1147,40,0,0,1300,151000,10000,0,0,40,177737,0,0
53997941,1120,177777,0,15,6602,1147,40,0,0,1300,151000,10000,0,0,40,177737,0,0
53997942,1120,177777,0,15,6602,1147,100,0,0,2600,151000,20000,0,0,100,177677,0,0
53997943,1120,177777,0,15,6602,1147,100,0,0,2600,151000,20000,0,0,100,177677,0,0
53997944,1120,177777,0,15,6602,1147,100,0,0,2600,151000,20000,0,0,100,177677,0,0
53997945,1120,177777,0,15,6602,1147,200,0,0,5400,151000,40000,0,0,200,177577,0,0
